loss_train,loss_val,acc_train,acc_val
0.45292556285858154,0.16416935622692108,0.786781907081604,0.9521624445915222
0.19801485538482666,0.11630508303642273,0.926682710647583,0.9670018553733826
0.15917542576789856,0.0881693959236145,0.9445559978485107,0.9757883548736572
0.1324780434370041,0.07435505837202072,0.9555898308753967,0.9789124131202698
0.11488894373178482,0.06643594801425934,0.962749719619751,0.9812554717063904
0.10361021757125854,0.06659184396266937,0.9674935936927795,0.9811578392982483
0.09689143300056458,0.05950472503900528,0.970212459564209,0.9831104278564453
0.09227947145700455,0.06053797900676727,0.9719768762588501,0.9824270009994507
0.08933335542678833,0.0590769499540329,0.9732024669647217,0.9822317957878113
0.08722838759422302,0.058864008635282516,0.9738011956214905,0.9823293685913086
0.08551925420761108,0.05736812949180603,0.974561870098114,0.9822317957878113
0.08426348865032196,0.05581522360444069,0.9749880433082581,0.9832080602645874
0.08273126929998398,0.05835825577378273,0.9755691289901733,0.982719898223877
0.08215022832155228,0.05666958913207054,0.9759001731872559,0.9832080602645874
0.08124403655529022,0.05560547113418579,0.9760058522224426,0.9834033250808716
0.0802837610244751,0.05423775315284729,0.9761748909950256,0.983598530292511
0.079328253865242,0.05598359927535057,0.9765939712524414,0.9834033250808716
0.07881305366754532,0.05679194629192352,0.9768158793449402,0.9831104278564453
0.07808055728673935,0.057275258004665375,0.977301836013794,0.9832080602645874
0.07748956233263016,0.05426853150129318,0.9772560596466064,0.9839890599250793
0.07710538804531097,0.056179389357566833,0.977587103843689,0.9838914275169373
0.07678616046905518,0.054682113230228424,0.9775695204734802,0.9841843247413635
0.07583518326282501,0.054582368582487106,0.9778759479522705,0.9843795895576477
0.07590556144714355,0.05323328077793121,0.9779569506645203,0.9845748543739319
0.0748118981719017,0.053771745413541794,0.9782316088676453,0.9838914275169373
0.07470812648534775,0.053564608097076416,0.978143572807312,0.9845748543739319
0.07444662600755692,0.053512126207351685,0.9783689975738525,0.9841843247413635
0.07411950081586838,0.05132081359624863,0.9783725142478943,0.9848676919937134
0.07358202338218689,0.0540776364505291,0.978583812713623,0.9837937951087952
0.07361321896314621,0.056180939078330994,0.978559136390686,0.9833056926727295
0.07356639206409454,0.05387971177697182,0.9784358739852905,0.9843795895576477
0.07267165929079056,0.05241343751549721,0.9789535999298096,0.9847700595855713
0.07304156571626663,0.05246616527438164,0.9788091778755188,0.984672486782074
0.07235255837440491,0.051192622631788254,0.9790874123573303,0.9853558540344238
0.07193762063980103,0.053248628973960876,0.9791085720062256,0.9845748543739319
0.07180861383676529,0.051009032875299454,0.9789993762969971,0.9853558540344238
0.07179240137338638,0.05353501811623573,0.9790275692939758,0.9845748543739319
0.07138796150684357,0.05308132618665695,0.9794536828994751,0.9844772219657898
0.07089097797870636,0.05370601639151573,0.9795241355895996,0.9842819571495056
0.07088930159807205,0.05286566913127899,0.9792459011077881,0.9842819571495056
0.07098154723644257,0.052580807358026505,0.9792740941047668,0.9847700595855713
0.07076387852430344,0.055550333112478256,0.9793656468391418,0.9837937951087952
0.07052043825387955,0.050125375390052795,0.9795417189598083,0.9860392212867737
0.07036227732896805,0.05117075890302658,0.9797812104225159,0.9850629568099976
0.07004747539758682,0.0504634715616703,0.9797037243843079,0.9856487512588501
0.06945518404245377,0.05195775255560875,0.9797530770301819,0.9853558540344238
0.0696902796626091,0.0521705187857151,0.9797953367233276,0.9848676919937134
0.0694933757185936,0.05265039950609207,0.9798622131347656,0.9853558540344238
0.06937585026025772,0.053603269159793854,0.9801017045974731,0.9847700595855713
0.06914307922124863,0.050641994923353195,0.9800524115562439,0.985551118850708
0.0690746158361435,0.051394958049058914,0.9799925088882446,0.9853558540344238
0.06905721873044968,0.050874754786491394,0.9800171852111816,0.9851605892181396
0.06855802237987518,0.05448921024799347,0.9801580309867859,0.9844772219657898
