traccia,y_Mano,y_predict,delta
trace_0,0,0.0023216377,0.002321637701243162
trace_1,1,0.003074747,0.9969252529554069
trace_2,0,0.0027440954,0.0027440953999757767
trace_3,1,0.9657002,0.03429979085922241
trace_4,1,0.99637574,0.003624260425567627
trace_5,0,0.0036157297,0.003615729743614793
trace_6,1,0.9995158,0.00048422813415527344
trace_7,0,0.065567955,0.06556795537471771
trace_8,1,0.99947304,0.0005269646644592285
trace_9,0,0.0014589799,0.0014589799102395773
trace_10,1,0.06714659,0.9328534081578255
trace_11,1,0.99890757,0.0010924339294433594
trace_12,0,0.10844121,0.10844121128320694
trace_13,0,0.0074386424,0.00743864243850112
trace_14,1,0.998002,0.001998007297515869
trace_15,0,0.0029128166,0.0029128165915608406
trace_16,0,0.041191816,0.041191816329956055
trace_17,1,0.973488,0.0265120267868042
trace_18,1,0.9908063,0.009193718433380127
trace_19,1,0.9788882,0.021111786365509033
trace_20,0,0.0015720984,0.0015720983501523733
trace_21,1,0.98666996,0.013330042362213135
trace_22,1,0.114777245,0.8852227553725243
trace_23,1,0.99704474,0.0029552578926086426
trace_24,1,0.9994998,0.0005002021789550781
trace_25,0,0.50398123,0.5039812326431274
trace_26,0,0.0055120494,0.005512049421668053
trace_27,0,0.0027428456,0.0027428455650806427
trace_28,1,0.9948578,0.0051422119140625
trace_29,0,0.013437746,0.013437746092677116
trace_30,0,0.011154975,0.011154974810779095
trace_31,1,0.9964059,0.0035941004753112793
trace_32,0,0.006933012,0.006933012045919895
trace_33,1,0.997256,0.002744019031524658
trace_34,0,0.0010002323,0.001000232296064496
trace_35,1,0.9991303,0.0008696913719177246
trace_36,0,0.03378977,0.03378976881504059
trace_37,0,0.1513527,0.15135270357131958
trace_38,0,0.04638544,0.04638544097542763
trace_39,1,0.008784048,0.9912159517407417
trace_40,1,0.9965335,0.003466486930847168
trace_41,0,0.0022249126,0.0022249126341193914
trace_42,1,0.9982377,0.0017622709274291992
trace_43,1,0.99859136,0.0014086365699768066
trace_44,1,0.9901716,0.009828388690948486
trace_45,1,0.08286813,0.9171318709850311
trace_46,1,0.9939055,0.006094515323638916
trace_47,1,0.9996092,0.00039082765579223633
trace_48,1,0.99635786,0.003642141819000244
trace_49,1,0.9843146,0.01568537950515747
trace_50,1,0.99742895,0.0025710463523864746
trace_51,0,0.030897547,0.03089754655957222
trace_52,0,0.0008400441,0.0008400441147387028
trace_53,0,0.0040276353,0.00402763532474637
trace_54,0,0.0115925465,0.011592546477913857
trace_55,1,0.99179053,0.008209466934204102
trace_56,1,0.99861526,0.001384735107421875
trace_57,1,0.9946985,0.005301475524902344
trace_58,1,0.87091094,0.12908905744552612
trace_59,1,0.9970822,0.0029178261756896973
trace_60,1,0.9979978,0.0020021796226501465
trace_61,1,0.9959551,0.004044890403747559
trace_62,1,0.99836487,0.001635134220123291
trace_63,1,0.9957735,0.004226505756378174
trace_64,1,0.9889697,0.011030316352844238
trace_65,0,0.022534344,0.022534344345331192
trace_66,0,0.0023215362,0.002321536187082529
trace_67,1,0.99410844,0.005891561508178711
trace_68,1,0.9993444,0.0006555914878845215
trace_69,1,0.9958721,0.004127919673919678
trace_70,1,0.8860899,0.11391007900238037
trace_71,0,0.0016058611,0.001605861121788621
trace_72,1,0.9674823,0.03251767158508301
trace_73,1,0.13911024,0.8608897626399994
trace_74,1,0.999243,0.0007569789886474609
trace_75,1,0.9930733,0.00692671537399292
trace_76,0,0.0035175153,0.0035175152588635683
trace_77,0,0.0030025197,0.0030025197193026543
trace_78,1,0.0021237624,0.9978762376122177
trace_79,0,0.1514571,0.15145710110664368
trace_80,1,0.98510796,0.014892041683197021
trace_81,1,0.99907434,0.0009256601333618164
trace_82,0,0.0006406421,0.0006406420725397766
trace_83,1,0.99851936,0.0014806389808654785
trace_84,0,0.03331741,0.033317409455776215
trace_85,1,0.9954917,0.004508316516876221
trace_86,1,0.99906343,0.0009365677833557129
trace_87,1,0.99867344,0.0013265609741210938
trace_88,1,0.9963277,0.003672301769256592
trace_89,1,0.9952301,0.00476992130279541
trace_90,1,0.9737627,0.026237308979034424
trace_91,1,0.04932785,0.9506721496582031
trace_92,1,0.9950736,0.0049263834953308105
trace_93,0,0.98035973,0.9803597331047058
trace_94,1,0.99910897,0.0008910298347473145
trace_95,0,0.022716412,0.02271641232073307
trace_96,1,0.99658126,0.00341874361038208
trace_97,1,0.9991461,0.0008538961410522461
trace_98,1,0.99867237,0.0013276338577270508
trace_99,1,0.9860082,0.013991773128509521
trace_100,0,0.12050423,0.120504230260849
trace_101,1,0.9975656,0.002434372901916504
trace_102,0,0.00095050177,0.0009505017660558224
trace_103,0,0.15506296,0.1550629585981369
trace_104,1,0.99652594,0.0034740567207336426
trace_105,1,0.9967565,0.0032435059547424316
trace_106,1,0.99203897,0.007961034774780273
trace_107,0,0.026611855,0.026611855253577232
trace_108,1,0.99957055,0.00042945146560668945
trace_109,1,0.99303573,0.006964266300201416
trace_110,0,0.01021804,0.010218040086328983
trace_111,0,0.366533,0.3665330111980438
trace_112,1,0.9985784,0.0014215707778930664
trace_113,1,0.9839495,0.016050517559051514
trace_114,0,0.024727842,0.024727841839194298
trace_115,0,0.9802335,0.9802334904670715
trace_116,1,0.99867475,0.0013252496719360352
trace_117,1,0.7963751,0.2036249041557312
trace_118,1,0.99737984,0.0026201605796813965
trace_119,0,0.5179483,0.5179483294487
trace_120,1,0.9983339,0.0016661286354064941
trace_121,1,0.48091212,0.5190878808498383
trace_122,0,0.0013779735,0.001377973472699523
trace_123,0,0.43586713,0.4358671307563782
trace_124,0,0.0031234587,0.00312345870770514
trace_125,0,0.0078119375,0.007811937481164932
trace_126,0,0.0019495218,0.0019495218293741345
trace_127,0,0.001088863,0.00108886300586164
trace_128,0,0.01149783,0.011497830040752888
trace_129,1,0.9991837,0.0008162856101989746
trace_130,0,0.008526144,0.008526143617928028
trace_131,1,0.98671013,0.013289868831634521
trace_132,1,0.93404454,0.06595546007156372
