-30	0.9752589464187622	0.5123010277748108
-29	0.9434486031532288	0.5365690588951111
-28	0.913509726524353	0.5528219938278198
-27	0.8908672332763672	0.5676277279853821
-26	0.8793261051177979	0.5738617181777954
-25	0.882549524307251	0.5729711651802063
-24	0.8929510712623596	0.5715239644050598
-23	0.8896843194961548	0.5738617181777954
-22	0.8703822493553162	0.5888901352882385
-21	0.8412485122680664	0.6067015528678894
-20	0.8132157921791077	0.6245129704475403
-19	0.7922796010971069	0.6434376239776611
-18	0.7824931144714355	0.6477791666984558
-17	0.7854484915733337	0.6524546146392822
-16	0.7879989147186279	0.6523433327674866
-15	0.7624384164810181	0.668930172920227
-14	0.7015364766120911	0.698652982711792
-13	0.6256721615791321	0.7422909736633301
-12	0.5590057969093323	0.7785817384719849
-11	0.5128610730171204	0.8038517236709595
-10	0.4778604805469513	0.8204386234283447
-9	0.4426257312297821	0.836580216884613
-8	0.40233853459358215	0.8561728000640869
-7	0.3547506630420685	0.8739842176437378
-6	0.3132711946964264	0.8858956098556519
-5	0.2716524600982666	0.9034843444824219
-4	0.2368539720773697	0.9146165251731873
-3	0.19488386809825897	0.9299788475036621
-2	0.14244745671749115	0.9486808180809021
-1	0.10165480524301529	0.967828094959259
0	0.08643243461847305	0.9741734266281128
1	0.10959126800298691	0.9648224711418152
2	0.23680730164051056	0.9139485955238342
3	0.4995352625846863	0.8281197547912598
4	0.8262604475021362	0.7317154407501221
5	1.1392439603805542	0.6405432224273682
6	1.386629581451416	0.5759768486022949
7	1.556124210357666	0.5357898473739624
8	1.6734004020690918	0.5108538269996643
9	1.7298173904418945	0.4962707459926605
10	1.7160931825637817	0.504174530506134
11	1.6639002561569214	0.5185350179672241
12	1.6082037687301636	0.5307803750038147
13	1.5782095193862915	0.5382388830184937
14	1.603622555732727	0.5228765606880188
15	1.7064478397369385	0.4880329370498657
16	1.8254013061523438	0.4528554081916809
17	1.9136568307876587	0.4396081566810608
18	1.9344627857208252	0.43270623683929443
19	1.9015449285507202	0.442502498626709
20	1.8442941904067993	0.4534119963645935
21	1.7842881679534912	0.46532338857650757
22	1.7470977306365967	0.47055548429489136
23	1.7490005493164062	0.4697762429714203
24	1.754360556602478	0.4618724286556244
25	1.7620155811309814	0.44617611169815063
26	1.768986463546753	0.4507402777671814
27	1.7370394468307495	0.45474785566329956
28	1.6894341707229614	0.46554604172706604
29	1.6597908735275269	0.4715573787689209
30	1.6526764631271362	0.4712234139442444
