traccia_val,y_Mano_pol,y_pol_predict,delta_val
2010-12-24T02:46:22.000000Z.CUC.HHZ,1,0.99915457,0.0008454322814941406
2010-12-24T02:46:22.000000Z.ORI.HHZ,1,0.99993384,6.61611557006836e-05
2010-12-24T02:46:22.000000Z.SALB.HHZ,1,0.99927586,0.0007241368293762207
2010-12-24T02:46:22.000000Z.SCHR.EHZ,0,0.16762371,0.16762371361255646
2010-12-24T03:55:06.000000Z.CUC.HHZ,1,0.99831957,0.0016804337501525879
2010-12-24T03:55:06.000000Z.SALB.HHZ,1,0.99772114,0.0022788643836975098
2010-12-26T21:47:57.000000Z.MTSN.HHZ,0,0.082846545,0.08284654468297958
2010-12-26T21:47:57.000000Z.SALB.HHZ,1,0.995555,0.004445016384124756
2011-01-02T00:22:41.000000Z.MCEL.HHZ,1,0.9975987,0.002401292324066162
2011-01-02T00:22:41.000000Z.MMN.HHZ,0,0.0016309245,0.0016309245256707072
2011-01-02T00:22:41.000000Z.MTSN.HHZ,0,0.991768,0.9917680025100708
2011-01-02T00:22:41.000000Z.ORI.HHZ,1,0.9904142,0.009585797786712646
2011-01-02T00:22:41.000000Z.SALB.HHZ,1,0.9982161,0.001783907413482666
2011-01-07T18:19:50.000000Z.MMN.HHZ,1,0.9940935,0.005906522274017334
2011-01-07T18:19:50.000000Z.SALB.HHZ,1,0.99192494,0.008075058460235596
2011-01-11T02:44:57.999000Z.CUC.HHZ,1,0.9984611,0.0015388727188110352
2011-01-11T02:44:57.999000Z.CEL.HHZ,1,0.19886658,0.8011334240436554
2011-01-11T02:44:57.999000Z.MMN.HHZ,0,0.004736315,0.004736314993351698
2011-01-11T02:44:58.000000Z.SALB.HHZ,1,0.9997795,0.00022047758102416992
2011-01-11T02:44:58.000000Z.SIRI.HHZ,1,0.9669999,0.03300011157989502
2011-01-12T06:35:15.998000Z.CUC.HHZ,1,0.9937842,0.006215810775756836
2011-01-12T06:35:15.998000Z.MMN.HHZ,0,0.00521052,0.005210519768297672
2011-01-12T06:35:16.000000Z.SALB.HHZ,1,0.99524766,0.00475233793258667
2011-01-13T10:36:21.000000Z.CUC.HHZ,1,0.9956809,0.0043190717697143555
2011-01-13T10:36:21.000000Z.CEL.HHZ,0,0.08541426,0.08541426062583923
2011-01-13T10:36:21.000000Z.MMN.HHZ,0,0.003918159,0.003918158821761608
2011-01-13T10:36:21.000000Z.SALB.HHZ,1,0.9957568,0.004243195056915283
2011-01-15T01:58:38.000000Z.CUC.HHZ,1,0.9905406,0.009459376335144043
2011-01-15T01:58:38.000000Z.MMN.HHZ,0,0.0021430717,0.0021430717315524817
2011-01-15T01:58:38.000000Z.SALB.HHZ,1,0.9937069,0.006293118000030518
2011-02-10T06:48:46.000000Z.CUC.HHZ,1,0.99364775,0.006352245807647705
2011-02-10T06:48:46.000000Z.MMN.HHZ,0,0.0032711753,0.003271175315603614
2011-02-10T06:48:46.000000Z.SCHR.EHZ,0,0.33375978,0.33375978469848633
2011-02-10T06:48:46.000000Z.SIRI.HHZ,1,0.97709197,0.022908031940460205
2011-02-17T07:53:09.000000Z.MMN.HHZ,1,0.9988668,0.0011332035064697266
2011-02-17T07:53:09.000000Z.SALB.HHZ,1,0.9840156,0.015984416007995605
2011-02-17T07:53:09.000000Z.SCHR.EHZ,0,0.004627765,0.004627765156328678
2011-02-17T13:49:40.000000Z.CEL.HHZ,0,0.16540888,0.1654088795185089
2011-02-17T13:49:40.000000Z.MMN.HHZ,1,0.9987231,0.0012769103050231934
2011-02-17T13:49:40.000000Z.SALB.HHZ,1,0.9591354,0.04086458683013916
2011-02-17T13:49:40.000000Z.SIRI.HHZ,1,0.033260815,0.966739185154438
2011-02-23T22:26:19.000000Z.CUC.HHZ,0,0.005561089,0.005561089143157005
2011-02-23T22:26:19.000000Z.SALB.HHZ,1,0.9902872,0.009712815284729004
2011-03-26T16:36:29.000000Z.CUC.HHZ,1,0.99702007,0.0029799342155456543
2011-03-26T16:36:29.000000Z.SALB.HHZ,1,0.9982765,0.0017235279083251953
2011-03-26T16:36:29.000000Z.SIRI.HHZ,0,0.9600558,0.9600558280944824
2011-03-29T11:33:25.000000Z.CUC.HHZ,1,0.996262,0.0037379860877990723
2011-03-29T11:33:25.000000Z.MMN.HHZ,0,0.01968206,0.019682060927152634
2011-03-29T11:33:25.000000Z.MTSN.HHZ,1,0.9973424,0.002657592296600342
2011-03-29T11:33:25.000000Z.SALB.HHZ,1,0.9922672,0.007732808589935303
2011-04-01T09:56:20.000000Z.CUC.HHZ,1,0.9870957,0.01290428638458252
2011-04-01T09:56:20.000000Z.MMN.HHZ,0,0.001338228,0.0013382280012592673
2011-04-01T09:56:20.000000Z.SALB.HHZ,1,0.98994106,0.010058939456939697
2011-04-02T16:25:29.000000Z.CUC.HHZ,1,0.9990609,0.0009390711784362793
2011-04-02T16:25:29.000000Z.MMN.HHZ,0,0.020931758,0.020931757986545563
2011-04-02T16:25:29.000000Z.MTSN.HHZ,0,0.9357802,0.9357802271842957
2011-04-04T01:33:23.000000Z.CUC.HHZ,1,0.99577713,0.004222869873046875
2011-04-04T01:33:23.000000Z.MMN.HHZ,1,0.99769646,0.0023035407066345215
2011-04-04T01:33:23.000000Z.MTSN.HHZ,0,0.0119175045,0.011917504481971264
2011-04-04T11:38:59.000000Z.CUC.HHZ,1,0.9989513,0.0010486841201782227
2011-04-04T11:38:59.000000Z.MMN.HHZ,1,0.9964502,0.003549814224243164
2011-04-26T11:12:30.000000Z.SALB.HHZ,1,0.9981741,0.0018259286880493164
2011-04-26T11:12:30.000000Z.SCHR.EHZ,1,0.85052323,0.1494767665863037
2011-04-27T00:57:16.998000Z.CUC.HHZ,1,0.9938459,0.006154119968414307
2011-04-27T00:57:17.000000Z.SALB.HHZ,1,0.9939073,0.006092727184295654
2011-04-27T00:57:17.000000Z.SIRI.HHZ,1,0.9691719,0.030828118324279785
2011-10-09T16:08:45.000000Z.MMN.HHZ,0,0.0046574655,0.004657465498894453
2011-10-14T11:44:11.000000Z.CUC.HHZ,1,0.9987012,0.0012987852096557617
2011-10-14T11:44:11.000000Z.MMN.HHZ,0,0.0045140055,0.004514005500823259
2011-10-14T11:44:11.000000Z.MTSN.HHZ,1,0.9451332,0.054866790771484375
2011-10-14T11:44:11.000000Z.SALB.HHZ,1,0.98036915,0.019630849361419678
2011-10-14T11:44:11.000000Z.SLCN.HHZ,1,0.97659874,0.023401260375976562
2011-10-15T01:38:52.998000Z.CUC.HHZ,1,0.99770916,0.0022908449172973633
2011-10-15T01:38:52.998000Z.MMN.HHZ,0,0.010766894,0.0107668936252594
2011-10-15T01:38:53.000000Z.SALB.HHZ,1,0.9951945,0.004805505275726318
2011-10-15T18:35:58.000000Z.CUC.HHZ,1,0.99806374,0.0019362568855285645
2011-10-15T18:35:58.000000Z.MMN.HHZ,0,0.010616679,0.01061667874455452
2011-10-15T18:35:58.000000Z.MTSN.HHZ,0,0.92976546,0.9297654628753662
2011-10-15T18:35:58.000000Z.SALB.HHZ,1,0.99141324,0.008586764335632324
2011-10-15T18:35:58.000000Z.SIRI.HHZ,0,0.19061112,0.1906111240386963
2011-10-15T20:32:30.000000Z.CUC.HHZ,1,0.9973133,0.0026866793632507324
