traccia,y_Mano,y_predict,delta
trace_0,0,0.0024388975,0.0024388974998146296
trace_1,1,0.03502929,0.9649707116186619
trace_2,0,0.0048760604,0.004876060411334038
trace_3,1,0.9739966,0.02600342035293579
trace_4,1,0.9953745,0.004625499248504639
trace_5,0,0.007640023,0.007640022784471512
trace_6,1,0.99928516,0.0007148385047912598
trace_7,0,0.24089564,0.24089564383029938
trace_8,1,0.9989537,0.001046299934387207
trace_9,0,0.0013531714,0.0013531714212149382
trace_10,1,0.118403025,0.8815969750285149
trace_11,1,0.9971431,0.002856910228729248
trace_12,0,0.34009892,0.34009891748428345
trace_13,0,0.010572768,0.010572767816483974
trace_14,1,0.9974388,0.002561211585998535
trace_15,0,0.002250395,0.002250395016744733
trace_16,0,0.020203182,0.020203182473778725
trace_17,1,0.9897709,0.010229110717773438
trace_18,1,0.9935876,0.006412386894226074
trace_19,1,0.9848936,0.015106379985809326
trace_20,0,0.0029958254,0.002995825372636318
trace_21,1,0.9871177,0.0128822922706604
trace_22,1,0.08957738,0.9104226231575012
trace_23,1,0.9909122,0.009087800979614258
trace_24,1,0.9981908,0.0018091797828674316
trace_25,0,0.543608,0.5436080098152161
trace_26,0,0.009085943,0.0090859429910779
trace_27,0,0.0023726332,0.0023726332001388073
trace_28,1,0.98918194,0.010818064212799072
trace_29,0,0.026667567,0.02666756696999073
trace_30,0,0.036517564,0.036517564207315445
trace_31,1,0.9926514,0.007348597049713135
trace_32,0,0.011586053,0.011586053296923637
trace_33,1,0.99729925,0.0027007460594177246
trace_34,0,0.0024276576,0.002427657600492239
trace_35,1,0.99819344,0.0018065571784973145
trace_36,0,0.032675635,0.03267563506960869
trace_37,0,0.07005685,0.07005684822797775
trace_38,0,0.010809838,0.010809837840497494
trace_39,1,0.010473779,0.9895262205973268
trace_40,1,0.99539185,0.004608154296875
trace_41,0,0.0032127805,0.0032127804588526487
trace_42,1,0.9991155,0.0008844733238220215
trace_43,1,0.99825066,0.0017493367195129395
trace_44,1,0.9922769,0.007723093032836914
trace_45,1,0.36054087,0.6394591331481934
trace_46,1,0.9938852,0.006114780902862549
trace_47,1,0.99111325,0.008886754512786865
trace_48,1,0.9977602,0.002239823341369629
trace_49,1,0.98310536,0.016894638538360596
trace_50,1,0.99583083,0.004169166088104248
trace_51,0,0.029586144,0.029586143791675568
trace_52,0,0.002160144,0.0021601440384984016
trace_53,0,0.0028754578,0.002875457750633359
trace_54,0,0.0062327744,0.00623277435079217
trace_55,1,0.99117285,0.008827149868011475
trace_56,1,0.99896383,0.0010361671447753906
trace_57,1,0.99211544,0.007884562015533447
trace_58,1,0.9281825,0.07181751728057861
