traccia,y_Mano,y_predict,delta
trace_0,0,0.0029127004,0.0029127004090696573
trace_1,1,0.0337852,0.9662147983908653
trace_2,0,0.0036584556,0.00365845556370914
trace_3,1,0.98045534,0.019544661045074463
trace_4,1,0.99592125,0.0040787458419799805
trace_5,0,0.0038632771,0.0038632771465927362
trace_6,1,0.9987814,0.0012186169624328613
trace_7,0,0.19234745,0.192347452044487
trace_8,1,0.9987049,0.0012950897216796875
trace_9,0,0.0008532656,0.0008532655774615705
trace_10,1,0.12316164,0.8768383637070656
trace_11,1,0.99787366,0.002126336097717285
trace_12,0,0.3873144,0.38731440901756287
trace_13,0,0.0066173235,0.006617323495447636
trace_14,1,0.99716944,0.0028305649757385254
trace_15,0,0.002552303,0.002552303019911051
trace_16,0,0.011404546,0.011404545977711678
trace_17,1,0.98587984,0.014120161533355713
trace_18,1,0.99332386,0.006676137447357178
trace_19,1,0.9793729,0.020627081394195557
trace_20,0,0.0028665657,0.002866565715521574
trace_21,1,0.9856198,0.014380216598510742
trace_22,1,0.061167836,0.93883216381073
trace_23,1,0.99405414,0.005945861339569092
trace_24,1,0.99882966,0.001170337200164795
trace_25,0,0.2638209,0.2638208866119385
trace_26,0,0.009896643,0.009896643459796906
trace_27,0,0.0024854678,0.0024854678194969893
trace_28,1,0.98873246,0.011267542839050293
trace_29,0,0.012445421,0.01244542095810175
trace_30,0,0.017784387,0.01778438687324524
trace_31,1,0.9921623,0.00783771276473999
trace_32,0,0.006799714,0.006799714174121618
trace_33,1,0.99684817,0.003151834011077881
trace_34,0,0.001286792,0.001286791986785829
trace_35,1,0.9979589,0.0020411014556884766
trace_36,0,0.016066788,0.016066787764430046
trace_37,0,0.05863397,0.058633968234062195
trace_38,0,0.01257941,0.012579410336911678
trace_39,1,0.005329677,0.9946703230962157
trace_40,1,0.994251,0.0057489871978759766
trace_41,0,0.0034863139,0.003486313857138157
trace_42,1,0.99836,0.001640021800994873
trace_43,1,0.99786925,0.002130746841430664
trace_44,1,0.9923787,0.007621288299560547
trace_45,1,0.5580921,0.4419078826904297
trace_46,1,0.99189305,0.00810694694519043
trace_47,1,0.9947366,0.005263388156890869
trace_48,1,0.99761873,0.002381265163421631
trace_49,1,0.9840776,0.0159224271774292
trace_50,1,0.9947395,0.00526052713394165
trace_51,0,0.02098344,0.020983440801501274
trace_52,0,0.0012910812,0.0012910811929032207
trace_53,0,0.001645075,0.0016450750408694148
trace_54,0,0.010150164,0.010150164365768433
trace_55,1,0.9965031,0.003496885299682617
trace_56,1,0.99861014,0.0013898611068725586
trace_57,1,0.995613,0.004387021064758301
trace_58,1,0.94376117,0.05623883008956909
trace_59,1,0.99787855,0.002121448516845703
trace_60,1,0.9978878,0.0021122097969055176
trace_61,1,0.9970618,0.002938210964202881
trace_62,1,0.99868625,0.0013137459754943848
trace_63,1,0.9942861,0.0057138800621032715
trace_64,1,0.9930802,0.006919801235198975
trace_65,0,0.014959905,0.014959905296564102
trace_66,0,0.0015458063,0.0015458062989637256
trace_67,1,0.9937576,0.00624239444732666
trace_68,1,0.9986578,0.001342177391052246
trace_69,1,0.96386945,0.036130547523498535
trace_70,1,0.83171594,0.16828405857086182
trace_71,0,0.0020816221,0.0020816221367567778
trace_72,1,0.9848962,0.015103816986083984
trace_73,1,0.0680808,0.931919202208519
trace_74,1,0.998292,0.0017079710960388184
trace_75,1,0.9915432,0.008456826210021973
trace_76,0,0.0033899893,0.003389989258721471
trace_77,0,0.01612635,0.016126349568367004
trace_78,1,0.0054239864,0.9945760136470199
trace_79,0,0.07722397,0.07722397148609161
trace_80,1,0.9877731,0.012226879596710205
trace_81,1,0.9988764,0.0011236071586608887
trace_82,0,0.0011236302,0.0011236302088946104
trace_83,1,0.99873,0.001269996166229248
trace_84,0,0.014264846,0.014264846220612526
trace_85,1,0.9880185,0.011981487274169922
trace_86,1,0.9986327,0.0013672709465026855
trace_87,1,0.99875987,0.0012401342391967773
trace_88,1,0.9931203,0.006879687309265137
trace_89,1,0.9634928,0.03650718927383423
trace_90,1,0.96422523,0.03577476739883423
trace_91,1,0.33137697,0.6686230301856995
trace_92,1,0.9951153,0.0048847198486328125
trace_93,0,0.93065244,0.9306524395942688
trace_94,1,0.9974246,0.002575397491455078
trace_95,0,0.009085586,0.009085586294531822
trace_96,1,0.99204236,0.007957637310028076
trace_97,1,0.99722266,0.0027773380279541016
trace_98,1,0.99819213,0.001807868480682373
trace_99,1,0.97570735,0.02429264783859253
trace_100,0,0.3497914,0.34979140758514404
trace_101,1,0.9854375,0.014562487602233887
trace_102,0,0.003903414,0.003903413889929652
trace_103,0,0.07837736,0.07837735861539841
trace_104,1,0.99781597,0.0021840333938598633
trace_105,1,0.99788934,0.0021106600761413574
trace_106,1,0.9772314,0.022768616676330566
trace_107,0,0.025906678,0.025906678289175034
trace_108,1,0.99945647,0.0005435347557067871
trace_109,1,0.99253803,0.007461965084075928
trace_110,0,0.007413435,0.00741343479603529
trace_111,0,0.26146737,0.2614673674106598
trace_112,1,0.99692684,0.0030731558799743652
trace_113,1,0.9903619,0.009638071060180664
trace_114,0,0.017185558,0.017185557633638382
trace_115,0,0.92874646,0.9287464618682861
trace_116,1,0.99795926,0.0020407438278198242
trace_117,1,0.48336464,0.5166353583335876
trace_118,1,0.9965005,0.0034995079040527344
trace_119,0,0.084707625,0.08470762521028519
trace_120,1,0.9971181,0.0028818845748901367
trace_121,1,0.8227293,0.17727071046829224
trace_122,0,0.00093984173,0.0009398417314514518
trace_123,0,0.071780816,0.07178081572055817
trace_124,0,0.002391929,0.0023919290397316217
trace_125,0,0.003415508,0.0034155079629272223
trace_126,0,0.0036445719,0.0036445718724280596
trace_127,0,0.0006681166,0.0006681166123598814
trace_128,0,0.0098609775,0.009860977530479431
trace_129,1,0.9984487,0.0015512704849243164
trace_130,0,0.005580338,0.005580338183790445
trace_131,1,0.97859496,0.021405041217803955
trace_132,1,0.9666607,0.03333932161331177
trace_133,1,0.99445856,0.005541443824768066
trace_134,1,0.9977754,0.0022246241569519043
trace_135,0,0.0010302956,0.0010302956216037273
trace_136,0,0.008260012,0.008260011672973633
trace_137,1,0.82312965,0.17687034606933594
trace_138,1,0.99694186,0.003058135509490967
trace_139,0,0.7336002,0.7336001992225647
trace_140,0,0.8351911,0.8351910710334778
trace_141,0,0.16167793,0.16167792677879333
trace_142,1,0.8980454,0.10195457935333252
trace_143,1,0.9896826,0.010317385196685791
trace_144,0,0.0024314192,0.002431419212371111
trace_145,1,0.997159,0.0028409957885742188
trace_146,0,0.045995,0.04599500074982643
trace_147,1,0.9534757,0.0465242862701416
trace_148,1,0.022417618,0.9775823820382357
trace_149,1,0.99724776,0.002752244472503662
trace_150,1,0.998933,0.0010669827461242676
trace_151,1,0.9971662,0.0028337836265563965
trace_152,1,0.7013801,0.29861992597579956
trace_153,1,0.99662846,0.0033715367317199707
trace_154,0,0.0021944582,0.0021944581530988216
trace_155,1,0.95255023,0.04744976758956909
trace_156,1,0.9890604,0.010939598083496094
trace_157,0,0.0025116366,0.0025116365868598223
trace_158,1,0.9035351,0.09646487236022949
trace_159,1,0.9473171,0.05268287658691406
trace_160,1,0.2504098,0.7495901882648468
trace_161,1,0.9985405,0.0014594793319702148
trace_162,0,0.0025288681,0.0025288681499660015
trace_163,0,0.007198295,0.0071982950903475285
trace_164,0,0.004289654,0.004289654083549976
trace_165,1,0.9970974,0.0029026269912719727
trace_166,1,0.89775306,0.10224694013595581
trace_167,0,0.64852124,0.6485212445259094
trace_168,1,0.99433726,0.005662739276885986
trace_169,0,0.011133603,0.011133602820336819
trace_170,1,0.9988967,0.0011032819747924805
trace_171,1,0.998623,0.0013769865036010742
trace_172,1,0.9992384,0.0007616281509399414
trace_173,1,0.36008316,0.6399168372154236
trace_174,1,0.9941401,0.0058599114418029785
trace_175,1,0.99066836,0.00933164358139038
trace_176,0,0.0018887412,0.0018887411570176482
trace_177,0,0.00597256,0.005972560029476881
trace_178,1,0.9980683,0.0019317269325256348
trace_179,0,0.001203168,0.0012031679507344961
trace_180,1,0.4404812,0.5595188140869141
trace_181,0,0.0096239215,0.009623921476304531
trace_182,1,0.9935242,0.00647580623626709
trace_183,1,0.9989749,0.001025080680847168
trace_184,0,0.00083753833,0.0008375383331440389
trace_185,0,0.0022600838,0.0022600837983191013
trace_186,1,0.8320403,0.16795969009399414
trace_187,0,0.0025665432,0.002566543174907565
trace_188,1,0.99010485,0.009895145893096924
trace_189,0,0.38683397,0.38683396577835083
trace_190,0,0.037322715,0.03732271492481232
trace_191,0,0.050579898,0.050579898059368134
trace_192,1,0.99630725,0.0036927461624145508
trace_193,1,0.8741558,0.12584418058395386
trace_194,1,0.902741,0.09725898504257202
trace_195,1,0.9975211,0.0024788975715637207
trace_196,1,0.9984042,0.0015957951545715332
trace_197,1,0.9908969,0.009103119373321533
trace_198,0,0.007277059,0.007277058903127909
trace_199,1,0.99514115,0.004858851432800293
trace_200,1,0.99584323,0.004156768321990967
trace_201,0,0.0029611853,0.002961185295134783
trace_202,1,0.99850994,0.0014900565147399902
trace_203,0,0.060007617,0.06000761687755585
trace_204,0,0.0669893,0.06698930263519287
trace_205,1,0.8192084,0.18079161643981934
trace_206,0,0.0037717086,0.0037717085797339678
trace_207,1,0.99842167,0.0015783309936523438
