traccia,y_a_Mano,y_predict,delta
2011-01-02T00:22:41.000000Z.SALB.HHZ,1,0.99999607,3.933906555175781e-06
2011-01-11T02:44:57.999000Z.CUC.HHZ,1,1.0,0.0
2011-01-11T02:44:57.999000Z.CEL.HHZ,1,0.12824935,0.8717506527900696
2011-01-11T02:44:57.999000Z.MMN.HHZ,0,0.00012033953,0.00012033952953061089
2011-01-11T02:44:58.000000Z.SALB.HHZ,1,0.99999905,9.5367431640625e-07
2011-01-11T02:44:58.000000Z.SIRI.HHZ,1,0.9999558,4.4226646423339844e-05
2011-01-13T10:36:21.000000Z.CUC.HHZ,1,0.9999995,4.76837158203125e-07
2011-01-13T10:36:21.000000Z.CEL.HHZ,0,9.693202e-06,9.693201718619093e-06
2011-01-13T10:36:21.000000Z.MMN.HHZ,0,0.0018085893,0.0018085893243551254
2011-01-13T10:36:21.000000Z.SALB.HHZ,1,0.99999976,2.384185791015625e-07
2011-02-10T06:48:46.000000Z.CUC.HHZ,1,1.0,0.0
2011-02-10T06:48:46.000000Z.MMN.HHZ,0,4.387619e-06,4.387618901091628e-06
2011-02-10T06:48:46.000000Z.SCHR.EHZ,0,3.333519e-05,3.3335189073113725e-05
2011-02-10T06:48:46.000000Z.SIRI.HHZ,1,1.0,0.0
2011-02-17T07:53:09.000000Z.MMN.HHZ,1,0.9999521,4.792213439941406e-05
2011-02-17T07:53:09.000000Z.SALB.HHZ,1,0.99999857,1.430511474609375e-06
2011-02-17T07:53:09.000000Z.SCHR.EHZ,0,1.1302669e-07,1.1302668667667604e-07
2011-02-23T22:26:19.000000Z.CUC.HHZ,0,1.3166045e-09,1.3166044920964737e-09
2011-02-23T22:26:19.000000Z.SALB.HHZ,1,0.99974674,0.00025326013565063477
2011-03-29T11:33:25.000000Z.CUC.HHZ,1,1.0,0.0
2011-03-29T11:33:25.000000Z.MMN.HHZ,0,0.028114246,0.02811424620449543
2011-03-29T11:33:25.000000Z.MTSN.HHZ,1,0.9999994,5.960464477539062e-07
2011-03-29T11:33:25.000000Z.SALB.HHZ,1,0.9999995,4.76837158203125e-07
2011-04-02T16:25:29.000000Z.CUC.HHZ,1,1.0,0.0
2011-04-02T16:25:29.000000Z.MMN.HHZ,0,1.115066e-07,1.1150660128578238e-07
2011-04-02T16:25:29.000000Z.MTSN.HHZ,0,0.9825523,0.9825522899627686
2011-04-04T11:38:59.000000Z.CUC.HHZ,1,0.99998784,1.2159347534179688e-05
2011-04-04T11:38:59.000000Z.MMN.HHZ,1,0.998295,0.0017049908638000488
2011-04-27T00:57:16.998000Z.CUC.HHZ,1,0.9999989,1.0728836059570312e-06
2011-04-27T00:57:17.000000Z.SALB.HHZ,1,0.99999964,3.5762786865234375e-07
2011-04-27T00:57:17.000000Z.SIRI.HHZ,1,0.99999213,7.867813110351562e-06
2011-10-14T11:44:11.000000Z.CUC.HHZ,1,0.9999999,1.1920928955078125e-07
2011-10-14T11:44:11.000000Z.MMN.HHZ,0,8.597663e-05,8.597662963438779e-05
2011-10-14T11:44:11.000000Z.MTSN.HHZ,1,0.9999503,4.971027374267578e-05
2011-10-14T11:44:11.000000Z.SALB.HHZ,1,0.99990344,9.655952453613281e-05
2011-10-14T11:44:11.000000Z.SLCN.HHZ,1,0.99999964,3.5762786865234375e-07
2011-10-15T01:38:52.998000Z.CUC.HHZ,1,0.99999976,2.384185791015625e-07
2011-10-15T01:38:52.998000Z.MMN.HHZ,0,4.7195687e-08,4.719568735822577e-08
2011-10-15T01:38:53.000000Z.SALB.HHZ,1,1.0,0.0
2011-10-15T20:32:30.000000Z.CUC.HHZ,1,0.9999999,1.1920928955078125e-07
2011-10-15T20:32:30.000000Z.MMN.HHZ,0,3.5677644e-07,3.5677643950293714e-07
2011-10-15T20:32:30.000000Z.MTSN.HHZ,1,0.9999995,4.76837158203125e-07
2011-10-15T20:32:30.000000Z.SALB.HHZ,1,0.99973375,0.0002662539482116699
2011-10-19T20:31:26.998000Z.CUC.HHZ,1,0.9999999,1.1920928955078125e-07
2011-10-19T20:31:26.998000Z.MMN.HHZ,0,0.11255412,0.11255411803722382
2011-10-19T20:31:27.000000Z.MTSN.HHZ,1,0.99999857,1.430511474609375e-06
2011-10-19T20:31:27.000000Z.SALB.HHZ,1,1.0,0.0
2011-10-19T20:31:27.000000Z.SIRI.HHZ,1,0.9999852,1.4781951904296875e-05
2011-11-09T14:32:11.000000Z.CUC.HHZ,1,0.9999999,1.1920928955078125e-07
2011-11-09T14:32:11.000000Z.MMN.HHZ,0,1.22885995e-08,1.2288599471332873e-08
2011-11-09T14:32:11.000000Z.SALB.HHZ,1,1.0,0.0
2011-11-09T14:32:11.000000Z.SCHR.EHZ,1,1.0,0.0
2011-11-09T20:29:11.000000Z.CUC.HHZ,1,0.9999989,1.0728836059570312e-06
2011-11-09T20:29:11.000000Z.MMN.HHZ,1,0.9999999,1.1920928955078125e-07
2011-11-09T20:29:11.000000Z.SALB.HHZ,1,0.9999989,1.0728836059570312e-06
2011-11-09T20:29:11.000000Z.SCHR.EHZ,1,0.9999982,1.7881393432617188e-06
2011-11-11T20:41:48.000000Z.CUC.HHZ,1,0.9999999,1.1920928955078125e-07
2011-11-11T20:41:48.000000Z.MMN.HHZ,1,1.0,0.0
2011-11-11T20:41:48.000000Z.SALB.HHZ,1,1.0,0.0
2011-11-13T03:55:30.000000Z.CUC.HHZ,1,1.0,0.0
2011-11-13T03:55:30.000000Z.MCEL.HHZ,0,0.0057934835,0.005793483462184668
2011-11-13T03:55:30.000000Z.SALB.HHZ,1,0.9999999,1.1920928955078125e-07
2011-11-13T18:29:34.998000Z.CUC.HHZ,1,0.99997485,2.5153160095214844e-05
2011-11-13T18:29:34.998000Z.MMN.HHZ,0,2.691575e-07,2.6915751050182735e-07
2011-11-13T18:29:35.000000Z.SALB.HHZ,1,0.99999976,2.384185791015625e-07
2011-11-13T18:29:35.000000Z.SCHR.EHZ,1,0.99999964,3.5762786865234375e-07
2011-11-14T04:16:41.000000Z.CUC.HHZ,1,0.9999672,3.2782554626464844e-05
2011-11-14T04:16:41.000000Z.MMN.HHZ,1,1.0,0.0
2011-11-14T04:16:41.000000Z.SALB.HHZ,1,0.99999964,3.5762786865234375e-07
2011-11-14T04:16:41.000000Z.SCHR.EHZ,1,0.9927124,0.00728762149810791
2011-11-14T13:05:48.000000Z.MMN.HHZ,1,0.99999917,8.344650268554688e-07
2011-11-14T13:05:49.000000Z.CUC.HHZ,1,0.9934341,0.0065659284591674805
2011-11-14T13:05:49.000000Z.SALB.HHZ,1,0.99124813,0.008751869201660156
2011-11-15T17:59:00.000000Z.CUC.HHZ,1,1.0,0.0
2011-11-15T17:59:00.000000Z.SALB.HHZ,1,0.99998295,1.704692840576172e-05
2011-11-16T19:30:20.998000Z.CUC.HHZ,1,0.99999976,2.384185791015625e-07
2011-11-16T19:30:20.998000Z.MMN.HHZ,0,2.2415518e-06,2.2415517832996557e-06
2011-11-16T19:30:21.000000Z.SALB.HHZ,1,1.0,0.0
2011-11-22T20:17:23.000000Z.CUC.HHZ,1,0.99999523,4.76837158203125e-06
2011-11-22T20:17:23.000000Z.MMN.HHZ,1,1.0,0.0
2011-11-22T20:17:23.000000Z.SALB.HHZ,1,0.99990475,9.524822235107422e-05
2011-11-23T14:33:47.999000Z.MGR.HHZ,1,0.99999976,2.384185791015625e-07
2011-11-23T14:33:47.999000Z.MMN.HHZ,0,4.253326e-07,4.253325869285618e-07
2011-11-23T14:33:48.000000Z.SALB.HHZ,1,0.9999964,3.5762786865234375e-06
2011-11-23T18:19:15.000000Z.CUC.HHZ,1,0.99999976,2.384185791015625e-07
2011-11-23T18:19:15.000000Z.MMN.HHZ,0,5.422884e-07,5.422883759820252e-07
2011-11-24T02:12:48.000000Z.CUC.HHZ,1,1.0,0.0
2011-11-24T02:12:48.000000Z.MMN.HHZ,0,9.947631e-08,9.947630985607248e-08
2011-11-24T02:12:48.000000Z.MTSN.HHZ,1,1.0,0.0
2011-11-24T02:12:48.000000Z.SALB.HHZ,1,0.99999833,1.6689300537109375e-06
2011-11-24T02:12:48.000000Z.SCHR.EHZ,1,0.99998987,1.0132789611816406e-05
2011-11-24T11:33:30.999000Z.MMN.HHZ,1,1.0,0.0
2011-11-24T11:33:31.000000Z.SALB.HHZ,1,0.9993767,0.0006232857704162598
2011-11-24T11:58:08.998000Z.CUC.HHZ,1,0.99993956,6.0439109802246094e-05
2011-11-24T11:58:08.998000Z.MMN.HHZ,1,0.3710819,0.6289181113243103
2011-11-24T11:58:09.000000Z.SALB.HHZ,1,0.9999943,5.7220458984375e-06
2011-11-24T11:58:09.000000Z.SCHR.EHZ,1,0.99999416,5.841255187988281e-06
2011-11-25T10:26:31.998000Z.CUC.HHZ,1,0.9999447,5.53131103515625e-05
2011-11-25T10:26:31.998000Z.MMN.HHZ,0,4.2039008e-10,4.2039008385508225e-10
2011-11-25T10:26:32.000000Z.SALB.HHZ,1,0.9999999,1.1920928955078125e-07
2011-11-26T15:39:07.999000Z.CUC.HHZ,1,1.0,0.0
2011-11-26T15:39:07.999000Z.MMN.HHZ,1,0.999985,1.5020370483398438e-05
2011-11-26T15:39:08.000000Z.SALB.HHZ,1,0.99999976,2.384185791015625e-07
2011-11-28T12:24:49.000000Z.CUC.HHZ,1,1.0,0.0
2011-11-28T12:24:49.000000Z.MMN.HHZ,0,0.0029870437,0.002987043699249625
2011-11-28T12:24:49.000000Z.MTSN.HHZ,0,0.19869426,0.19869425892829895
2011-11-28T12:24:49.000000Z.SALB.HHZ,1,0.99999917,8.344650268554688e-07
2011-11-28T12:24:49.000000Z.SCHR.EHZ,1,0.9999995,4.76837158203125e-07
2011-11-28T12:24:49.000000Z.SIRI.HHZ,1,0.9997342,0.0002657771110534668
2011-11-30T21:07:05.000000Z.CUC.HHZ,1,1.0,0.0
2011-11-30T21:07:05.000000Z.MMN.HHZ,1,1.0,0.0
2011-11-30T21:07:05.000000Z.SALB.HHZ,1,0.9999999,1.1920928955078125e-07
2011-11-30T21:07:05.000000Z.SCHR.EHZ,1,1.0,0.0
2011-12-01T01:46:04.000000Z.BULG.HHZ,0,0.37624553,0.37624552845954895
2011-12-01T01:46:04.000000Z.CET2.HHZ,1,0.99999964,3.5762786865234375e-07
2011-12-01T01:46:03.999000Z.CUC.HHZ,1,1.0,0.0
2011-12-01T01:46:03.999000Z.MMN.HHZ,0,1.4546599e-07,1.4546598947617895e-07
2011-12-01T01:46:04.000000Z.MTSN.HHZ,0,4.552907e-07,4.5529068870564515e-07
2011-12-01T01:46:04.000000Z.SALB.HHZ,1,0.9999994,5.960464477539062e-07
2011-12-01T13:42:29.000001Z.BULG.HHZ,1,0.27661553,0.7233844697475433
2011-12-01T13:42:29.000001Z.CUC.HHZ,1,0.9999999,1.1920928955078125e-07
2011-12-01T13:42:29.000001Z.MMN.HHZ,0,4.220791e-05,4.220791015541181e-05
2011-12-01T13:42:29.000001Z.MTSN.HHZ,1,0.9999999,1.1920928955078125e-07
2011-12-01T13:42:29.000001Z.SALB.HHZ,1,0.9999993,7.152557373046875e-07
2011-12-01T13:42:29.000001Z.SCHR.EHZ,1,0.9999999,1.1920928955078125e-07
2011-12-01T13:42:29.000001Z.SIRI.HHZ,1,0.99996555,3.445148468017578e-05
2011-12-01T13:42:29.000001Z.SLCN.HHZ,0,5.1299374e-08,5.1299373637903045e-08
2011-12-01T14:01:02.000000Z.CET2.HHZ,1,1.0,0.0
2011-12-01T14:01:02.000000Z.CUC.HHZ,1,1.0,0.0
2011-12-01T14:01:02.000000Z.ORI.HHZ,1,0.9999999,1.1920928955078125e-07
2011-12-01T14:01:02.000000Z.SALB.HHZ,1,0.99999416,5.841255187988281e-06
2011-12-01T14:01:02.000000Z.SCHR.EHZ,1,0.09254282,0.9074571803212166
2011-12-01T14:01:02.000000Z.SIRI.HHZ,1,0.9999994,5.960464477539062e-07
2011-12-01T18:02:30.999999Z.CUC.HHZ,1,1.0,0.0
2011-12-01T18:02:30.999999Z.MMN.HHZ,0,2.109642e-05,2.1096420823596418e-05
2011-12-01T18:02:30.999999Z.SALB.HHZ,1,0.99999964,3.5762786865234375e-07
2011-12-01T18:02:30.999999Z.SCHR.EHZ,1,0.9999993,7.152557373046875e-07
2011-12-01T18:02:30.999999Z.SIRI.HHZ,1,1.0,0.0
2011-12-02T19:38:29.000000Z.CET2.HHZ,1,0.99998856,1.1444091796875e-05
2011-12-02T19:38:29.000000Z.CUC.HHZ,1,0.9999256,7.43865966796875e-05
2011-12-02T19:38:29.000000Z.MMN.HHZ,0,1.0568999e-07,1.0568999186943984e-07
2011-12-02T19:38:29.000000Z.MTSN.HHZ,1,0.9999912,8.821487426757812e-06
2011-12-02T19:38:29.000000Z.ORI.HHZ,1,0.9999908,9.179115295410156e-06
2011-12-02T19:38:29.000000Z.SALB.HHZ,1,0.9998666,0.00013339519500732422
2011-12-02T19:38:29.000000Z.SCHR.EHZ,1,0.9999995,4.76837158203125e-07
2011-12-02T19:38:29.000000Z.SIRI.HHZ,1,1.0,0.0
2011-12-02T21:25:19.999999Z.CET2.HHZ,1,0.99999976,2.384185791015625e-07
2011-12-02T21:25:19.999999Z.CUC.HHZ,1,1.0,0.0
2011-12-02T21:25:19.999999Z.MGR.HHZ,1,0.99999964,3.5762786865234375e-07
2011-12-02T21:25:19.999999Z.MMN.HHZ,1,0.4745334,0.5254665911197662
2011-12-02T21:25:19.999999Z.ORI.HHZ,1,0.9999938,6.198883056640625e-06
2011-12-02T21:25:19.999999Z.SALB.HHZ,1,1.0,0.0
2011-12-02T21:25:19.999999Z.SCHR.EHZ,1,0.9999999,1.1920928955078125e-07
2011-12-02T21:25:19.999999Z.SIRI.HHZ,1,0.99999964,3.5762786865234375e-07
2011-12-03T06:16:08.000000Z.CET2.HHZ,1,0.99999964,3.5762786865234375e-07
2011-12-03T06:16:08.000000Z.CUC.HHZ,1,0.999979,2.09808349609375e-05
2011-12-03T06:16:08.000000Z.MMN.HHZ,1,1.0,0.0
2011-12-03T06:16:08.000000Z.SALB.HHZ,1,0.9999833,1.6689300537109375e-05
2011-12-03T06:16:08.000000Z.SCHR.EHZ,1,1.0,0.0
2011-12-03T06:16:08.000000Z.SLCN.HHZ,1,0.020974623,0.9790253769606352
2011-12-03T23:53:29.000000Z.CUC.HHZ,1,0.99999976,2.384185791015625e-07
2011-12-03T23:53:29.000000Z.MMN.HHZ,0,1.4972126e-05,1.4972126336942893e-05
2011-12-03T23:53:29.000000Z.MTSN.HHZ,0,9.750144e-07,9.750143590281368e-07
2011-12-03T23:53:29.000000Z.SALB.HHZ,1,0.9999399,6.008148193359375e-05
2011-12-07T03:17:29.000000Z.CUC.HHZ,1,0.99983156,0.0001684427261352539
2011-12-07T03:17:29.000000Z.MMN.HHZ,1,0.9999999,1.1920928955078125e-07
2011-12-08T04:58:17.999999Z.CET2.HHZ,0,0.97131574,0.9713157415390015
2011-12-08T04:58:17.999999Z.CUC.HHZ,1,0.99999666,3.337860107421875e-06
2011-12-08T04:58:17.999999Z.SALB.HHZ,1,0.99999976,2.384185791015625e-07
2011-12-08T04:58:17.999999Z.SCHR.EHZ,1,0.99954623,0.00045377016067504883
2011-12-08T04:58:17.999999Z.SIRI.HHZ,1,0.9999989,1.0728836059570312e-06
2011-12-10T14:53:09.000000Z.CET2.HHZ,1,1.0,0.0
2011-12-10T14:53:09.000000Z.CUC.HHZ,1,0.99999964,3.5762786865234375e-07
2011-12-10T14:53:09.000000Z.MMN.HHZ,0,2.7845843e-05,2.784584285109304e-05
2011-12-10T14:53:09.000000Z.MTSN.HHZ,1,1.0,0.0
2011-12-10T14:53:09.000000Z.SALB.HHZ,1,0.99971217,0.00028783082962036133
2011-12-12T23:06:49.000000Z.CUC.HHZ,1,0.99999964,3.5762786865234375e-07
2011-12-12T23:06:49.000000Z.MMN.HHZ,1,0.9999969,3.0994415283203125e-06
2011-12-12T23:06:49.000000Z.SALB.HHZ,1,0.99999964,3.5762786865234375e-07
2011-12-13T11:08:03.000000Z.CET2.HHZ,1,0.9999994,5.960464477539062e-07
2011-12-13T11:08:03.000000Z.CUC.HHZ,1,0.99979335,0.0002066493034362793
2011-12-13T11:08:03.000000Z.MMN.HHZ,0,0.00045165664,0.0004516566405072808
2011-12-13T11:08:03.000000Z.MTSN.HHZ,1,0.024164053,0.9758359473198652
2011-12-13T11:08:03.000000Z.SALB.HHZ,1,0.99999416,5.841255187988281e-06
2011-12-13T11:08:03.000000Z.SCHR.EHZ,1,0.99991214,8.785724639892578e-05
2011-12-18T11:00:11.000000Z.CUC.HHZ,1,0.9999728,2.7179718017578125e-05
2011-12-18T11:00:11.000000Z.MGR.HHZ,0,4.4335398e-08,4.4335397575423485e-08
2011-12-18T11:00:11.000000Z.MMN.HHZ,1,1.0,0.0
2011-12-18T11:00:11.000000Z.SALB.HHZ,1,0.99999905,9.5367431640625e-07
2011-12-18T11:00:11.000000Z.SCHR.EHZ,0,9.905957e-08,9.905956943612182e-08
2011-12-20T23:41:43.000000Z.CUC.HHZ,1,0.9999999,1.1920928955078125e-07
2011-12-20T23:41:43.000000Z.MMN.HHZ,1,0.99999774,2.2649765014648438e-06
2011-12-20T23:41:43.000000Z.MTSN.HHZ,1,0.98259294,0.01740705966949463
2011-12-20T23:41:43.000000Z.SALB.HHZ,1,0.9999994,5.960464477539062e-07
2011-12-22T09:59:45.000000Z.CET2.HHZ,0,0.00022043247,0.00022043247008696198
2011-12-22T09:59:45.000000Z.CUC.HHZ,1,0.9999974,2.6226043701171875e-06
2011-12-22T09:59:45.000000Z.MMN.HHZ,1,0.9999988,1.1920928955078125e-06
2011-12-23T14:49:13.000000Z.CUC.HHZ,1,1.0,0.0
2011-12-23T14:49:13.000000Z.MMN.HHZ,1,0.9999987,1.3113021850585938e-06
2011-12-23T14:49:13.000000Z.MTSN.HHZ,0,4.639381e-05,4.639380858861841e-05
2011-12-23T14:49:13.000000Z.SCHR.EHZ,1,1.0,0.0
2011-12-23T21:53:54.000000Z.CMPR.HHZ,0,0.95262814,0.9526281356811523
2011-12-23T21:53:54.000000Z.CUC.HHZ,1,0.262271,0.737729012966156
2011-12-23T21:53:54.000000Z.MMN.HHZ,1,0.9999981,1.9073486328125e-06
2011-12-23T21:53:54.000000Z.MTSN.HHZ,0,1.0641597e-07,1.0641596759342065e-07
2011-12-23T21:53:54.000000Z.SCHR.EHZ,1,0.99996614,3.3855438232421875e-05
2011-12-24T14:53:09.000000Z.CET2.HHZ,0,0.00017471935,0.00017471934552304447
2011-12-24T14:53:09.000000Z.CUC.HHZ,1,0.9435127,0.056487321853637695
2011-12-24T14:53:09.000000Z.MTSN.HHZ,1,0.9946833,0.005316674709320068
2011-12-24T14:53:09.000000Z.SALB.HHZ,1,0.9990388,0.0009611845016479492
2011-12-24T14:53:09.000000Z.SCHR.EHZ,1,0.9999995,4.76837158203125e-07
2011-12-24T20:17:32.000001Z.CUC.HHZ,1,1.0,0.0
2011-12-24T20:17:32.000001Z.MGR.HHZ,1,1.0,0.0
2011-12-24T20:17:32.000001Z.MMN.HHZ,1,1.0,0.0
