traccia,y_a_Mano,y_predict,delta
2010-05-21T10:29:02.000000Z.SALB.HHZ,1,0.9999975,2.5033950805664062e-06
2010-05-21T10:29:02.000000Z.SIRI.HHZ,1,0.9985153,0.001484692096710205
2010-08-09T05:55:32.000000Z.MMN.HHZ,1,0.99999785,2.1457672119140625e-06
2010-08-09T05:55:32.000000Z.SALB.HHZ,1,0.999907,9.298324584960938e-05
2010-09-10T12:50:45.000000Z.MMN.HHZ,1,0.9995432,0.00045680999755859375
2010-09-10T12:50:46.000000Z.CUC.HHZ,1,0.9999647,3.528594970703125e-05
2010-09-10T12:50:46.000000Z.MCEL.HHZ,1,0.999846,0.00015401840209960938
2010-09-10T12:50:46.000000Z.MGR.HHZ,0,0.00028552584,0.0002855258353520185
2010-09-10T12:50:46.000000Z.MTSN.HHZ,1,0.78911275,0.21088725328445435
2010-09-10T12:50:46.000000Z.SALB.HHZ,0,0.0029731914,0.0029731914401054382
2010-09-10T12:50:46.000000Z.SIRI.HHZ,1,0.015432214,0.9845677856355906
2010-09-25T18:48:53.000000Z.CUC.HHZ,1,0.9965586,0.0034413933753967285
2010-09-25T18:48:53.000000Z.MCEL.HHZ,0,0.9998896,0.999889612197876
2010-09-25T18:48:53.000000Z.MMN.HHZ,0,5.757358e-05,5.757357939728536e-05
2010-09-25T18:48:53.000000Z.MTSN.HHZ,0,0.00028453014,0.0002845301351044327
2010-09-25T18:48:53.000000Z.ORI.HHZ,1,0.9999989,1.0728836059570312e-06
2010-09-25T18:48:53.000000Z.SALB.HHZ,1,0.99941313,0.0005868673324584961
2010-09-25T18:48:53.000000Z.SIRI.HHZ,1,0.9999409,5.91278076171875e-05
2010-10-06T17:43:09.000000Z.CUC.HHZ,1,0.99999225,7.748603820800781e-06
2010-10-06T17:43:09.000000Z.MMN2.HHZ,0,5.530881e-06,5.530881026061252e-06
2010-10-06T17:43:09.000000Z.SALB.HHZ,1,0.9999609,3.910064697265625e-05
2010-10-07T04:07:28.000000Z.CUC.HHZ,1,0.9999398,6.020069122314453e-05
2010-10-07T04:07:28.000000Z.MTSN.HHZ,0,0.0024132333,0.0024132332764565945
2010-10-07T04:07:28.000000Z.SALB.HHZ,1,0.9997651,0.00023490190505981445
2010-10-07T04:07:28.000000Z.SCHR.EHZ,0,0.4920404,0.49204039573669434
2010-10-07T04:07:28.000000Z.SIRI.HHZ,0,0.0155453775,0.015545377507805824
2010-10-07T07:16:49.000000Z.CUC.HHZ,1,0.99994147,5.8531761169433594e-05
2010-10-07T07:16:49.000000Z.SALB.HHZ,1,0.99950385,0.0004961490631103516
2010-10-07T21:26:58.999000Z.CUC.HHZ,1,0.9998499,0.0001500844955444336
2010-10-07T21:26:58.999000Z.ORI.HHZ,1,0.99956375,0.000436246395111084
2010-10-07T21:26:59.000000Z.SALB.HHZ,1,0.9999988,1.1920928955078125e-06
2010-10-07T21:26:59.000000Z.SCHR.EHZ,0,0.15245716,0.15245716273784637
2010-10-07T21:26:59.000000Z.SLCN.HHZ,1,0.9996432,0.0003567934036254883
2010-10-08T07:17:10.999000Z.CUC.HHZ,1,0.9893175,0.010682523250579834
2010-10-08T07:17:11.000000Z.SALB.HHZ,1,0.9991794,0.0008205771446228027
2010-10-08T07:17:11.000000Z.SIRI.HHZ,1,0.99892753,0.0010724663734436035
2010-10-08T07:53:15.000000Z.CUC.HHZ,1,0.9998965,0.00010347366333007812
2010-10-08T07:53:15.000000Z.MTSN.HHZ,1,0.99999344,6.556510925292969e-06
2010-10-08T13:28:21.000000Z.CUC.HHZ,1,0.9997905,0.00020951032638549805
2010-10-08T13:28:21.000000Z.MMN.HHZ,1,0.98506224,0.014937758445739746
2010-10-08T13:28:21.000000Z.MMN2.HHZ,0,8.873013e-06,8.873013030097354e-06
2010-10-08T13:28:21.000000Z.SALB.HHZ,1,0.99979955,0.00020045042037963867
2010-10-08T13:28:21.000000Z.SCHR.EHZ,0,0.0006286073,0.0006286072893999517
2010-10-08T14:03:59.000000Z.BULG.HHZ,1,0.99998677,1.3232231140136719e-05
2010-10-08T14:03:59.000000Z.CUC.HHZ,1,0.9999851,1.4901161193847656e-05
2010-10-08T14:03:59.000000Z.MCEL.HHZ,1,0.99994576,5.424022674560547e-05
2010-10-08T14:03:59.000000Z.MMN.HHZ,1,0.99411774,0.00588226318359375
2010-10-08T14:03:59.000000Z.SALB.HHZ,1,0.9999913,8.702278137207031e-06
2010-10-08T14:03:59.000000Z.SCHR.EHZ,0,0.9936073,0.9936072826385498
2010-10-08T14:03:59.000000Z.SIRI.HHZ,1,0.9996106,0.00038939714431762695
2010-10-20T05:12:36.000000Z.CUC.HHZ,1,0.99965775,0.00034224987030029297
2010-10-20T05:12:36.000000Z.MMN.HHZ,1,0.9999901,9.894371032714844e-06
2010-10-24T11:09:49.000000Z.CUC.HHZ,1,0.99999964,3.5762786865234375e-07
2010-10-24T11:09:49.000000Z.MMN.HHZ,1,0.99978465,0.00021535158157348633
2010-10-24T11:09:49.000000Z.MTSN.HHZ,1,0.0003912846,0.9996087154140696
2010-10-24T11:09:49.000000Z.SALB.HHZ,1,0.9998287,0.00017130374908447266
2010-10-24T20:57:06.000000Z.CUC.HHZ,1,0.9999926,7.3909759521484375e-06
2010-10-24T20:57:06.000000Z.MMN.HHZ,0,0.000109732384,0.0001097323838621378
2010-10-24T20:57:06.000000Z.SALB.HHZ,1,0.9999646,3.540515899658203e-05
2010-11-09T08:43:01.000001Z.CUC.HHZ,1,0.9999975,2.5033950805664062e-06
2010-11-09T08:43:01.000001Z.MCEL.HHZ,1,0.75961834,0.24038165807724
2010-11-09T08:43:01.000001Z.MTSN.HHZ,1,0.9997243,0.00027567148208618164
2010-11-09T08:43:01.000001Z.SALB.HHZ,1,0.99998593,1.4066696166992188e-05
2010-11-09T08:43:01.000001Z.SCHR.EHZ,1,0.9990115,0.0009884834289550781
2010-11-09T08:43:01.000001Z.SIRI.HHZ,1,0.99999845,1.5497207641601562e-06
2010-11-09T08:43:01.000001Z.SLCN.HHZ,1,0.99999475,5.245208740234375e-06
2010-12-14T13:01:20.000000Z.CUC.HHZ,1,0.9999707,2.9325485229492188e-05
2010-12-14T13:01:20.000000Z.SCHR.EHZ,1,0.99998295,1.704692840576172e-05
2010-12-14T13:01:20.000000Z.SIRI.HHZ,1,0.9999548,4.5180320739746094e-05
2010-12-26T21:47:57.000000Z.MTSN.HHZ,0,0.0010993456,0.0010993456235155463
2010-12-26T21:47:57.000000Z.SALB.HHZ,1,0.99996924,3.075599670410156e-05
2011-01-02T00:22:41.000000Z.MCEL.HHZ,1,0.9999324,6.759166717529297e-05
2011-01-02T00:22:41.000000Z.MMN.HHZ,0,0.00094850064,0.0009485006448812783
2011-01-02T00:22:41.000000Z.MTSN.HHZ,0,0.9999994,0.9999994039535522
2011-01-02T00:22:41.000000Z.ORI.HHZ,1,0.99999845,1.5497207641601562e-06
2011-01-02T00:22:41.000000Z.SALB.HHZ,1,0.9959686,0.00403141975402832
2011-01-11T02:44:57.999000Z.CUC.HHZ,1,0.9998592,0.00014078617095947266
2011-01-11T02:44:57.999000Z.CEL.HHZ,1,0.00089568144,0.9991043185582384
2011-01-11T02:44:57.999000Z.MMN.HHZ,0,0.48306528,0.48306527733802795
2011-01-11T02:44:58.000000Z.SALB.HHZ,1,0.9999703,2.968311309814453e-05
2011-01-11T02:44:58.000000Z.SIRI.HHZ,1,0.9999622,3.7789344787597656e-05
2011-01-13T10:36:21.000000Z.CUC.HHZ,1,0.99999917,8.344650268554688e-07
2011-01-13T10:36:21.000000Z.CEL.HHZ,0,0.0013969198,0.001396919833496213
2011-01-13T10:36:21.000000Z.MMN.HHZ,0,0.0016629329,0.001662932918407023
2011-01-13T10:36:21.000000Z.SALB.HHZ,1,0.9999442,5.5789947509765625e-05
2011-02-10T06:48:46.000000Z.CUC.HHZ,1,0.9999895,1.049041748046875e-05
2011-02-10T06:48:46.000000Z.MMN.HHZ,0,0.00013251738,0.00013251737982500345
2011-02-10T06:48:46.000000Z.SCHR.EHZ,0,0.011062323,0.011062323115766048
2011-02-10T06:48:46.000000Z.SIRI.HHZ,1,0.9999441,5.5909156799316406e-05
2011-02-17T07:53:09.000000Z.MMN.HHZ,1,0.9999796,2.0384788513183594e-05
2011-02-17T07:53:09.000000Z.SALB.HHZ,1,0.99984515,0.00015485286712646484
2011-02-17T07:53:09.000000Z.SCHR.EHZ,0,0.00047242665,0.00047242664732038975
2011-02-23T22:26:19.000000Z.CUC.HHZ,0,1.2532951e-06,1.2532950677268673e-06
2011-02-23T22:26:19.000000Z.SALB.HHZ,1,0.66223705,0.3377629518508911
2011-03-29T11:33:25.000000Z.CUC.HHZ,1,0.9998847,0.00011527538299560547
2011-03-29T11:33:25.000000Z.MMN.HHZ,0,0.031135473,0.031135473400354385
2011-03-29T11:33:25.000000Z.MTSN.HHZ,1,0.9999908,9.179115295410156e-06
2011-03-29T11:33:25.000000Z.SALB.HHZ,1,0.99960476,0.00039523839950561523
2011-04-02T16:25:29.000000Z.CUC.HHZ,1,0.99991715,8.285045623779297e-05
2011-04-02T16:25:29.000000Z.MMN.HHZ,0,0.00386072,0.003860719967633486
2011-04-02T16:25:29.000000Z.MTSN.HHZ,0,0.97601455,0.9760145545005798
2011-04-04T11:38:59.000000Z.CUC.HHZ,1,0.999907,9.298324584960938e-05
2011-04-04T11:38:59.000000Z.MMN.HHZ,1,0.9872416,0.012758374214172363
2011-04-27T00:57:16.998000Z.CUC.HHZ,1,0.99835485,0.0016451478004455566
2011-04-27T00:57:17.000000Z.SALB.HHZ,1,0.99686414,0.003135859966278076
2011-04-27T00:57:17.000000Z.SIRI.HHZ,1,0.999997,2.9802322387695312e-06
2011-10-14T11:44:11.000000Z.CUC.HHZ,1,0.9999999,1.1920928955078125e-07
2011-10-14T11:44:11.000000Z.MMN.HHZ,0,4.592894e-06,4.592894129018532e-06
2011-10-14T11:44:11.000000Z.MTSN.HHZ,1,0.99843055,0.0015694499015808105
2011-10-14T11:44:11.000000Z.SALB.HHZ,1,0.9879556,0.012044429779052734
2011-10-14T11:44:11.000000Z.SLCN.HHZ,1,0.99992585,7.414817810058594e-05
2011-10-15T01:38:52.998000Z.CUC.HHZ,1,0.9999292,7.081031799316406e-05
2011-10-15T01:38:52.998000Z.MMN.HHZ,0,8.5047686e-05,8.504768629791215e-05
2011-10-15T01:38:53.000000Z.SALB.HHZ,1,0.999035,0.0009649991989135742
2011-10-15T20:32:30.000000Z.CUC.HHZ,1,0.99999917,8.344650268554688e-07
2011-10-15T20:32:30.000000Z.MMN.HHZ,0,3.239371e-05,3.2393709261668846e-05
2011-10-15T20:32:30.000000Z.MTSN.HHZ,1,0.9999995,4.76837158203125e-07
2011-10-15T20:32:30.000000Z.SALB.HHZ,1,0.98442,0.01557999849319458
2011-10-19T20:31:26.998000Z.CUC.HHZ,1,0.9999958,4.172325134277344e-06
2011-10-19T20:31:26.998000Z.MMN.HHZ,0,0.01328419,0.013284189626574516
2011-10-19T20:31:27.000000Z.MTSN.HHZ,1,0.9991147,0.000885307788848877
2011-10-19T20:31:27.000000Z.SALB.HHZ,1,0.99994695,5.3048133850097656e-05
2011-10-19T20:31:27.000000Z.SIRI.HHZ,1,0.99999404,5.9604644775390625e-06
2011-11-09T14:32:11.000000Z.CUC.HHZ,1,0.9999993,7.152557373046875e-07
2011-11-09T14:32:11.000000Z.MMN.HHZ,0,6.8731165e-06,6.8731164901691955e-06
2011-11-09T14:32:11.000000Z.SALB.HHZ,1,0.99998,2.002716064453125e-05
2011-11-09T14:32:11.000000Z.SCHR.EHZ,1,0.99993944,6.0558319091796875e-05
2011-11-09T20:29:11.000000Z.CUC.HHZ,1,0.99964166,0.00035834312438964844
2011-11-09T20:29:11.000000Z.MMN.HHZ,1,1.0,0.0
2011-11-09T20:29:11.000000Z.SALB.HHZ,1,0.99997425,2.574920654296875e-05
2011-11-09T20:29:11.000000Z.SCHR.EHZ,1,0.9999887,1.1324882507324219e-05
2011-11-11T20:41:48.000000Z.CUC.HHZ,1,0.9999676,3.24249267578125e-05
2011-11-11T20:41:48.000000Z.MMN.HHZ,1,0.9997589,0.00024110078811645508
2011-11-11T20:41:48.000000Z.SALB.HHZ,1,0.9999969,3.0994415283203125e-06
2011-11-13T03:55:30.000000Z.CUC.HHZ,1,0.99999666,3.337860107421875e-06
2011-11-13T03:55:30.000000Z.MCEL.HHZ,0,0.06367615,0.0636761486530304
2011-11-13T03:55:30.000000Z.SALB.HHZ,1,0.99992096,7.903575897216797e-05
2011-11-13T18:29:34.998000Z.CUC.HHZ,1,0.9997428,0.00025719404220581055
2011-11-13T18:29:34.998000Z.MMN.HHZ,0,0.0015961985,0.0015961985336616635
2011-11-13T18:29:35.000000Z.SALB.HHZ,1,0.9998417,0.0001583099365234375
2011-11-13T18:29:35.000000Z.SCHR.EHZ,1,0.9995047,0.0004953145980834961
2011-11-14T04:16:41.000000Z.CUC.HHZ,1,0.9999782,2.181529998779297e-05
2011-11-14T04:16:41.000000Z.MMN.HHZ,1,0.9992555,0.0007445216178894043
2011-11-14T04:16:41.000000Z.SALB.HHZ,1,0.9998728,0.0001271963119506836
2011-11-14T04:16:41.000000Z.SCHR.EHZ,1,0.99939716,0.0006028413772583008
2011-11-14T13:05:48.000000Z.MMN.HHZ,1,0.99997807,2.193450927734375e-05
2011-11-14T13:05:49.000000Z.CUC.HHZ,1,0.9999808,1.919269561767578e-05
2011-11-14T13:05:49.000000Z.SALB.HHZ,1,0.9102105,0.0897895097732544
2011-11-15T17:59:00.000000Z.CUC.HHZ,1,0.99995947,4.0531158447265625e-05
2011-11-15T17:59:00.000000Z.SALB.HHZ,1,0.74378306,0.25621694326400757
2011-11-16T19:30:20.998000Z.CUC.HHZ,1,0.99999,1.0013580322265625e-05
2011-11-16T19:30:20.998000Z.MMN.HHZ,0,7.069009e-06,7.069008916005259e-06
2011-11-16T19:30:21.000000Z.SALB.HHZ,1,0.99999857,1.430511474609375e-06
2011-11-22T20:17:23.000000Z.CUC.HHZ,1,0.99999845,1.5497207641601562e-06
2011-11-22T20:17:23.000000Z.MMN.HHZ,1,1.0,0.0
2011-11-22T20:17:23.000000Z.SALB.HHZ,1,0.99969125,0.00030875205993652344
2011-11-23T14:33:47.999000Z.MGR.HHZ,1,0.9998996,0.00010037422180175781
2011-11-23T14:33:47.999000Z.MMN.HHZ,0,0.19595079,0.19595079123973846
2011-11-23T14:33:48.000000Z.SALB.HHZ,1,0.9998734,0.0001266002655029297
2011-11-23T18:19:15.000000Z.CUC.HHZ,1,0.99991906,8.094310760498047e-05
2011-11-23T18:19:15.000000Z.MMN.HHZ,0,1.05854115e-05,1.0585411473584827e-05
2011-11-24T02:12:48.000000Z.CUC.HHZ,1,0.9999807,1.9311904907226562e-05
2011-11-24T02:12:48.000000Z.MMN.HHZ,0,0.00021867469,0.00021867468603886664
2011-11-24T02:12:48.000000Z.MTSN.HHZ,1,0.9999932,6.794929504394531e-06
2011-11-24T02:12:48.000000Z.SALB.HHZ,1,0.99996066,3.933906555175781e-05
2011-11-24T02:12:48.000000Z.SCHR.EHZ,1,0.99860317,0.0013968348503112793
2011-11-24T11:33:30.999000Z.MMN.HHZ,1,0.9999993,7.152557373046875e-07
2011-11-24T11:33:31.000000Z.SALB.HHZ,1,0.998698,0.0013020038604736328
2011-11-24T11:58:08.998000Z.CUC.HHZ,1,0.99999726,2.7418136596679688e-06
2011-11-24T11:58:08.998000Z.MMN.HHZ,1,0.09599627,0.904003731906414
2011-11-24T11:58:09.000000Z.SALB.HHZ,1,0.9999238,7.617473602294922e-05
2011-11-24T11:58:09.000000Z.SCHR.EHZ,1,0.9990853,0.0009146928787231445
2011-11-25T10:26:31.998000Z.CUC.HHZ,1,0.99778384,0.002216160297393799
2011-11-25T10:26:31.998000Z.MMN.HHZ,0,6.2091516e-05,6.209151615621522e-05
2011-11-25T10:26:32.000000Z.SALB.HHZ,1,0.9999747,2.5272369384765625e-05
2011-11-26T15:39:07.999000Z.CUC.HHZ,1,0.9996536,0.0003464221954345703
2011-11-26T15:39:07.999000Z.MMN.HHZ,1,0.99999857,1.430511474609375e-06
2011-11-26T15:39:08.000000Z.SALB.HHZ,1,0.9994543,0.0005456805229187012
2011-11-28T12:24:49.000000Z.CUC.HHZ,1,0.99999964,3.5762786865234375e-07
2011-11-28T12:24:49.000000Z.MMN.HHZ,0,0.00016649648,0.00016649648023303598
2011-11-28T12:24:49.000000Z.MTSN.HHZ,0,0.5197963,0.5197963118553162
2011-11-28T12:24:49.000000Z.SALB.HHZ,1,0.9998839,0.00011610984802246094
2011-11-28T12:24:49.000000Z.SCHR.EHZ,1,0.9999995,4.76837158203125e-07
2011-11-28T12:24:49.000000Z.SIRI.HHZ,1,0.99884063,0.001159369945526123
2011-11-30T21:07:05.000000Z.CUC.HHZ,1,0.99999654,3.4570693969726562e-06
2011-11-30T21:07:05.000000Z.MMN.HHZ,1,0.9999124,8.761882781982422e-05
2011-11-30T21:07:05.000000Z.SALB.HHZ,1,0.99997246,2.753734588623047e-05
2011-11-30T21:07:05.000000Z.SCHR.EHZ,1,0.9999778,2.2172927856445312e-05
2011-12-01T01:46:04.000000Z.BULG.HHZ,0,0.8810023,0.8810023069381714
2011-12-01T01:46:04.000000Z.CET2.HHZ,1,0.9993542,0.0006458163261413574
2011-12-01T01:46:03.999000Z.CUC.HHZ,1,0.99993134,6.866455078125e-05
2011-12-01T01:46:03.999000Z.MMN.HHZ,0,4.1532635e-06,4.153263489570236e-06
2011-12-01T01:46:04.000000Z.MTSN.HHZ,0,0.00070568355,0.0007056835456751287
2011-12-01T01:46:04.000000Z.SALB.HHZ,1,0.99608684,0.003913164138793945
2011-12-01T13:42:29.000001Z.BULG.HHZ,1,0.31808096,0.6819190382957458
2011-12-01T13:42:29.000001Z.CUC.HHZ,1,0.9999901,9.894371032714844e-06
2011-12-01T13:42:29.000001Z.MMN.HHZ,0,0.00037635578,0.0003763557760976255
2011-12-01T13:42:29.000001Z.MTSN.HHZ,1,0.9998845,0.00011551380157470703
2011-12-01T13:42:29.000001Z.SALB.HHZ,1,0.9998448,0.0001552104949951172
2011-12-01T13:42:29.000001Z.SCHR.EHZ,1,0.9999709,2.9087066650390625e-05
2011-12-01T13:42:29.000001Z.SIRI.HHZ,1,0.9999999,1.1920928955078125e-07
2011-12-01T13:42:29.000001Z.SLCN.HHZ,0,0.0008016458,0.0008016458014026284
2011-12-01T14:01:02.000000Z.CET2.HHZ,1,0.99999976,2.384185791015625e-07
2011-12-01T14:01:02.000000Z.CUC.HHZ,1,0.99999964,3.5762786865234375e-07
2011-12-01T14:01:02.000000Z.ORI.HHZ,1,0.9999999,1.1920928955078125e-07
2011-12-01T14:01:02.000000Z.SALB.HHZ,1,0.99999833,1.6689300537109375e-06
2011-12-01T14:01:02.000000Z.SCHR.EHZ,1,0.99999917,8.344650268554688e-07
2011-12-01T14:01:02.000000Z.SIRI.HHZ,1,1.0,0.0
2011-12-01T18:02:30.999999Z.CUC.HHZ,1,0.99997675,2.3245811462402344e-05
2011-12-01T18:02:30.999999Z.MMN.HHZ,0,5.5484907e-05,5.548490662476979e-05
2011-12-01T18:02:30.999999Z.SALB.HHZ,1,0.99999094,9.059906005859375e-06
2011-12-01T18:02:30.999999Z.SCHR.EHZ,1,0.9977623,0.002237677574157715
2011-12-01T18:02:30.999999Z.SIRI.HHZ,1,0.9999989,1.0728836059570312e-06
2011-12-02T19:38:29.000000Z.CET2.HHZ,1,0.9994766,0.0005233883857727051
2011-12-02T19:38:29.000000Z.CUC.HHZ,1,0.99996865,3.135204315185547e-05
2011-12-02T19:38:29.000000Z.MMN.HHZ,0,4.2312745e-06,4.231274488120107e-06
2011-12-02T19:38:29.000000Z.MTSN.HHZ,1,0.998744,0.0012559890747070312
2011-12-02T19:38:29.000000Z.ORI.HHZ,1,0.9986987,0.0013012886047363281
2011-12-02T19:38:29.000000Z.SALB.HHZ,1,0.9998179,0.00018209218978881836
2011-12-02T19:38:29.000000Z.SCHR.EHZ,1,0.99999344,6.556510925292969e-06
2011-12-02T19:38:29.000000Z.SIRI.HHZ,1,0.99972874,0.00027126073837280273
2011-12-02T21:25:19.999999Z.CET2.HHZ,1,0.99999964,3.5762786865234375e-07
2011-12-02T21:25:19.999999Z.CUC.HHZ,1,1.0,0.0
2011-12-02T21:25:19.999999Z.MGR.HHZ,1,1.0,0.0
2011-12-02T21:25:19.999999Z.MMN.HHZ,1,0.999243,0.0007569789886474609
2011-12-02T21:25:19.999999Z.ORI.HHZ,1,0.99999285,7.152557373046875e-06
2011-12-02T21:25:19.999999Z.SALB.HHZ,1,0.99999964,3.5762786865234375e-07
2011-12-02T21:25:19.999999Z.SCHR.EHZ,1,0.9999963,3.6954879760742188e-06
2011-12-02T21:25:19.999999Z.SIRI.HHZ,1,0.9999999,1.1920928955078125e-07
2011-12-03T06:16:08.000000Z.CET2.HHZ,1,0.9999994,5.960464477539062e-07
2011-12-03T06:16:08.000000Z.CUC.HHZ,1,0.99991596,8.404254913330078e-05
2011-12-03T06:16:08.000000Z.MMN.HHZ,1,0.9999865,1.3470649719238281e-05
2011-12-03T06:16:08.000000Z.SALB.HHZ,1,0.9999962,3.814697265625e-06
2011-12-03T06:16:08.000000Z.SCHR.EHZ,1,0.9999976,2.384185791015625e-06
2011-12-03T06:16:08.000000Z.SLCN.HHZ,1,0.80083936,0.199160635471344
2011-12-03T23:53:29.000000Z.CUC.HHZ,1,0.99990606,9.393692016601562e-05
2011-12-03T23:53:29.000000Z.MMN.HHZ,0,3.3151848e-06,3.315184812890948e-06
2011-12-03T23:53:29.000000Z.MTSN.HHZ,0,0.0007636506,0.0007636505761183798
2011-12-03T23:53:29.000000Z.SALB.HHZ,1,0.99955493,0.0004450678825378418
2011-12-07T03:17:29.000000Z.CUC.HHZ,1,0.9904564,0.00954359769821167
2011-12-07T03:17:29.000000Z.MMN.HHZ,1,0.9999975,2.5033950805664062e-06
2011-12-08T04:58:17.999999Z.CET2.HHZ,0,0.08558019,0.08558019250631332
2011-12-08T04:58:17.999999Z.CUC.HHZ,1,0.99999714,2.86102294921875e-06
2011-12-08T04:58:17.999999Z.SALB.HHZ,1,0.9997067,0.00029331445693969727
2011-12-08T04:58:17.999999Z.SCHR.EHZ,1,0.99992657,7.343292236328125e-05
2011-12-08T04:58:17.999999Z.SIRI.HHZ,1,0.99996865,3.135204315185547e-05
2011-12-10T14:53:09.000000Z.CET2.HHZ,1,0.99999714,2.86102294921875e-06
2011-12-10T14:53:09.000000Z.CUC.HHZ,1,0.99999785,2.1457672119140625e-06
2011-12-10T14:53:09.000000Z.MMN.HHZ,0,4.539103e-05,4.539102883427404e-05
2011-12-10T14:53:09.000000Z.MTSN.HHZ,1,0.99999785,2.1457672119140625e-06
2011-12-10T14:53:09.000000Z.SALB.HHZ,1,0.97488856,0.02511143684387207
2011-12-12T23:06:49.000000Z.CUC.HHZ,1,0.9999548,4.5180320739746094e-05
2011-12-12T23:06:49.000000Z.MMN.HHZ,1,0.9999999,1.1920928955078125e-07
2011-12-12T23:06:49.000000Z.SALB.HHZ,1,0.99009717,0.00990283489227295
2011-12-13T11:08:03.000000Z.CET2.HHZ,1,0.9999608,3.921985626220703e-05
2011-12-13T11:08:03.000000Z.CUC.HHZ,1,0.99536985,0.004630148410797119
2011-12-13T11:08:03.000000Z.MMN.HHZ,0,0.001028306,0.0010283059673383832
2011-12-13T11:08:03.000000Z.MTSN.HHZ,1,0.0013090002,0.9986909998115152
2011-12-13T11:08:03.000000Z.SALB.HHZ,1,0.999894,0.00010597705841064453
2011-12-13T11:08:03.000000Z.SCHR.EHZ,1,0.998928,0.0010719895362854004
2011-12-18T11:00:11.000000Z.CUC.HHZ,1,0.9930347,0.006965279579162598
2011-12-18T11:00:11.000000Z.MGR.HHZ,0,0.00014746608,0.00014746608212590218
2011-12-18T11:00:11.000000Z.MMN.HHZ,1,0.99999917,8.344650268554688e-07
2011-12-18T11:00:11.000000Z.SALB.HHZ,1,0.9997482,0.0002518296241760254
2011-12-18T11:00:11.000000Z.SCHR.EHZ,0,0.07230255,0.07230255007743835
2011-12-20T23:41:43.000000Z.CUC.HHZ,1,0.9991666,0.0008333921432495117
2011-12-20T23:41:43.000000Z.MMN.HHZ,1,0.9999753,2.467632293701172e-05
2011-12-20T23:41:43.000000Z.MTSN.HHZ,1,0.9126901,0.08730989694595337
2011-12-20T23:41:43.000000Z.SALB.HHZ,1,0.9995339,0.0004661083221435547
2011-12-22T09:59:45.000000Z.CET2.HHZ,0,0.39097786,0.3909778594970703
2011-12-22T09:59:45.000000Z.CUC.HHZ,1,0.99996924,3.075599670410156e-05
2011-12-22T09:59:45.000000Z.MMN.HHZ,1,0.9999672,3.2782554626464844e-05
2011-12-23T14:49:13.000000Z.CUC.HHZ,1,0.9999993,7.152557373046875e-07
2011-12-23T14:49:13.000000Z.MMN.HHZ,1,0.9999939,6.079673767089844e-06
2011-12-23T14:49:13.000000Z.MTSN.HHZ,0,0.0038974856,0.0038974855560809374
2011-12-23T14:49:13.000000Z.SCHR.EHZ,1,0.9948377,0.005162298679351807
2011-12-23T21:53:54.000000Z.CMPR.HHZ,0,0.9918285,0.9918285012245178
2011-12-23T21:53:54.000000Z.CUC.HHZ,1,0.9999106,8.940696716308594e-05
2011-12-23T21:53:54.000000Z.MMN.HHZ,1,0.99998426,1.5735626220703125e-05
2011-12-23T21:53:54.000000Z.MTSN.HHZ,0,0.005215054,0.005215053912252188
2011-12-23T21:53:54.000000Z.SCHR.EHZ,1,0.99993944,6.0558319091796875e-05
2011-12-24T14:53:09.000000Z.CET2.HHZ,0,0.102222554,0.10222255438566208
