traccia,y_Mano,y_predict,delta
trace_0,0,0.0035296602,0.0035296601708978415
trace_1,1,0.00056305755,0.9994369424530305
trace_2,0,0.0048845294,0.004884529393166304
trace_3,1,0.8748141,0.12518590688705444
trace_4,1,0.9928813,0.007118701934814453
trace_5,0,0.009069232,0.009069232270121574
trace_6,1,0.9990102,0.0009897947311401367
trace_7,0,0.003998506,0.003998505882918835
trace_8,1,0.99849,0.001510024070739746
trace_9,0,0.001124104,0.001124104019254446
trace_10,1,0.036955148,0.9630448520183563
trace_11,1,0.9967728,0.0032271742820739746
trace_12,0,0.07502729,0.07502728700637817
trace_13,0,0.015863761,0.01586376130580902
trace_14,1,0.96771514,0.03228485584259033
trace_15,0,0.0034401973,0.0034401973243802786
trace_16,0,0.028890043,0.02889004349708557
trace_17,1,0.9899872,0.010012805461883545
trace_18,1,0.9939797,0.006020307540893555
trace_19,1,0.63587767,0.36412233114242554
trace_20,0,0.0017061976,0.0017061976250261068
trace_21,1,0.96275604,0.03724396228790283
trace_22,1,0.44388548,0.55611452460289
trace_23,1,0.9958353,0.004164695739746094
trace_24,1,0.99954116,0.00045883655548095703
trace_25,0,0.34193307,0.34193307161331177
trace_26,0,0.0031794491,0.0031794491223990917
trace_27,0,0.0021384188,0.0021384188439697027
trace_28,1,0.6209706,0.37902939319610596
trace_29,0,0.0034997049,0.0034997048787772655
trace_30,0,0.016727936,0.016727935522794724
trace_31,1,0.98315734,0.016842663288116455
trace_32,0,0.0036074352,0.0036074351519346237
trace_33,1,0.5439491,0.4560508728027344
trace_34,0,0.0015754161,0.0015754160704091191
trace_35,1,0.9986877,0.0013123154640197754
trace_36,0,0.053053763,0.05305376276373863
trace_37,0,0.04801451,0.04801451042294502
trace_38,0,0.08726007,0.08726006746292114
trace_39,1,0.0037063106,0.9962936893571168
trace_40,1,0.9972172,0.0027828216552734375
trace_41,0,0.0074316426,0.00743164261803031
trace_42,1,0.996265,0.0037350058555603027
trace_43,1,0.9969806,0.003019392490386963
trace_44,1,0.3951105,0.6048895120620728
trace_45,1,0.0020842815,0.9979157184716314
trace_46,1,0.9948264,0.005173623561859131
trace_47,1,0.99826753,0.001732468605041504
trace_48,1,0.99301684,0.006983160972595215
trace_49,1,0.9648993,0.035100698471069336
trace_50,1,0.95595855,0.044041454792022705
trace_51,0,0.013079024,0.0130790239199996
trace_52,0,0.001675546,0.001675546052865684
trace_53,0,0.0013234509,0.0013234509387984872
trace_54,0,0.007097923,0.007097923196852207
trace_55,1,0.99265844,0.007341563701629639
trace_56,1,0.99667066,0.003329336643218994
trace_57,1,0.99133486,0.008665144443511963
trace_58,1,0.9897411,0.010258913040161133
trace_59,1,0.99680376,0.003196239471435547
trace_60,1,0.9971269,0.0028731226921081543
trace_61,1,0.9987645,0.0012354850769042969
trace_62,1,0.9973706,0.002629399299621582
trace_63,1,0.996425,0.0035750269889831543
trace_64,1,0.91283166,0.08716833591461182
trace_65,0,0.041093152,0.04109315201640129
trace_66,0,0.00091831473,0.0009183147340081632
trace_67,1,0.9951798,0.00482022762298584
trace_68,1,0.9965868,0.0034132003784179688
trace_69,1,0.9816263,0.018373727798461914
trace_70,1,0.86959153,0.13040846586227417
trace_71,0,0.0038231432,0.003823143197223544
trace_72,1,0.26830664,0.7316933572292328
trace_73,1,0.08241493,0.9175850674510002
trace_74,1,0.99849176,0.0015082359313964844
trace_75,1,0.98635036,0.01364964246749878
trace_76,0,0.004524897,0.0045248968526721
trace_77,0,0.00465454,0.004654540214687586
trace_78,1,0.0051901853,0.9948098147287965
trace_79,0,0.045434397,0.04543439671397209
trace_80,1,0.9487083,0.051291704177856445
trace_81,1,0.99783784,0.002162158489227295
