traccia,y_Mano,y_predict,delta
trace_0,0,0.0043246285,0.004324628505855799
trace_1,1,0.08223563,0.9177643731236458
trace_2,0,0.0052715857,0.005271585658192635
trace_3,1,0.9885554,0.011444628238677979
trace_4,1,0.9968996,0.0031003952026367188
trace_5,0,0.006011058,0.006011058110743761
trace_6,1,0.9987943,0.0012056827545166016
trace_7,0,0.25797766,0.2579776644706726
trace_8,1,0.9993709,0.000629127025604248
trace_9,0,0.0023587234,0.002358723431825638
trace_10,1,0.2058026,0.7941973954439163
trace_11,1,0.9983198,0.0016801953315734863
trace_12,0,0.37776005,0.37776005268096924
trace_13,0,0.006942773,0.006942772772163153
trace_14,1,0.99813974,0.0018602609634399414
trace_15,0,0.0048588165,0.004858816508203745
trace_16,0,0.005657182,0.005657182075083256
trace_17,1,0.9875266,0.01247340440750122
trace_18,1,0.9911464,0.008853614330291748
trace_19,1,0.98749304,0.012506961822509766
trace_20,0,0.0023639773,0.0023639772552996874
trace_21,1,0.9879457,0.01205432415008545
trace_22,1,0.029478949,0.9705210514366627
trace_23,1,0.99467343,0.005326569080352783
trace_24,1,0.9994635,0.000536501407623291
trace_25,0,0.102577366,0.10257736593484879
trace_26,0,0.009026406,0.009026406332850456
trace_27,0,0.0023329717,0.002332971664145589
trace_28,1,0.96752375,0.03247624635696411
trace_29,0,0.022089906,0.02208990603685379
trace_30,0,0.017602468,0.0176024679094553
trace_31,1,0.9858904,0.014109611511230469
trace_32,0,0.008947188,0.008947188034653664
trace_33,1,0.9974246,0.002575397491455078
trace_34,0,0.0027214834,0.0027214833535254
trace_35,1,0.99867237,0.0013276338577270508
trace_36,0,0.02834052,0.028340520337224007
trace_37,0,0.022042017,0.022042017430067062
trace_38,0,0.01314765,0.01314765028655529
trace_39,1,0.006256891,0.9937431090511382
trace_40,1,0.9944735,0.005526483058929443
trace_41,0,0.0029149265,0.002914926502853632
trace_42,1,0.9974752,0.0025247931480407715
trace_43,1,0.9982451,0.0017548799514770508
trace_44,1,0.9922964,0.007703602313995361
trace_45,1,0.6712925,0.3287075161933899
trace_46,1,0.99398226,0.006017744541168213
trace_47,1,0.98760206,0.012397944927215576
trace_48,1,0.9979248,0.0020751953125
trace_49,1,0.9827976,0.017202377319335938
trace_50,1,0.99460524,0.00539475679397583
trace_51,0,0.022029588,0.022029587998986244
trace_52,0,0.0021690312,0.00216903118416667
trace_53,0,0.0023572182,0.0023572181817144156
trace_54,0,0.024637787,0.02463778667151928
trace_55,1,0.99145526,0.008544743061065674
trace_56,1,0.9981641,0.0018358826637268066
trace_57,1,0.9966959,0.003304123878479004
trace_58,1,0.9350044,0.06499558687210083
trace_59,1,0.9986928,0.0013071894645690918
trace_60,1,0.9982547,0.0017452836036682129
trace_61,1,0.9980096,0.001990377902984619
trace_62,1,0.9987525,0.0012475252151489258
trace_63,1,0.99787045,0.0021295547485351562
trace_64,1,0.99778795,0.002212047576904297
trace_65,0,0.036939472,0.03693947196006775
trace_66,0,0.0023150435,0.0023150434717535973
trace_67,1,0.9878499,0.012150108814239502
trace_68,1,0.9993173,0.0006827116012573242
trace_69,1,0.9138296,0.08617037534713745
trace_70,1,0.7279572,0.27204281091690063
trace_71,0,0.00428579,0.004285790026187897
trace_72,1,0.9916946,0.008305370807647705
trace_73,1,0.064160846,0.9358391538262367
trace_74,1,0.9982414,0.001758575439453125
trace_75,1,0.988766,0.011233985424041748
trace_76,0,0.004637988,0.004637987818568945
trace_77,0,0.013497279,0.013497279025614262
trace_78,1,0.0054850797,0.994514920283109
trace_79,0,0.12807421,0.12807421386241913
trace_80,1,0.99302447,0.006975531578063965
trace_81,1,0.9980726,0.0019273757934570312
trace_82,0,0.0011550758,0.0011550758499652147
trace_83,1,0.998978,0.0010219812393188477
