traccia,y_Mano,y_predict,delta
trace_0,0,0.001975996,0.0019759959541261196
trace_1,1,0.065707654,0.93429234623909
trace_2,0,0.0018050092,0.0018050092039629817
trace_3,1,0.9796776,0.02032238245010376
trace_4,1,0.99620146,0.003798544406890869
trace_5,0,0.003586481,0.0035864810924977064
trace_6,1,0.9989078,0.0010921955108642578
trace_7,0,0.2997638,0.2997637987136841
trace_8,1,0.9990012,0.0009987950325012207
trace_9,0,0.0006766523,0.0006766523001715541
trace_10,1,0.06850324,0.931496761739254
trace_11,1,0.9976063,0.0023937225341796875
trace_12,0,0.2701805,0.27018049359321594
trace_13,0,0.004561047,0.0045610470697283745
trace_14,1,0.997778,0.002222001552581787
trace_15,0,0.0025402782,0.002540278248488903
trace_16,0,0.012359746,0.012359745800495148
trace_17,1,0.97773427,0.022265732288360596
trace_18,1,0.98968446,0.010315537452697754
trace_19,1,0.97108895,0.028911054134368896
trace_20,0,0.0021608593,0.0021608592942357063
trace_21,1,0.98756206,0.012437939643859863
trace_22,1,0.034005523,0.9659944772720337
trace_23,1,0.9942181,0.005781888961791992
trace_24,1,0.99922156,0.0007784366607666016
trace_25,0,0.35577488,0.3557748794555664
trace_26,0,0.008106323,0.008106322959065437
trace_27,0,0.0015479,0.001547900028526783
trace_28,1,0.9859153,0.014084696769714355
trace_29,0,0.017238373,0.017238372936844826
trace_30,0,0.022047784,0.02204778417944908
trace_31,1,0.99478614,0.0052138566970825195
trace_32,0,0.007150774,0.007150773890316486
trace_33,1,0.9966582,0.0033417940139770508
trace_34,0,0.0011853527,0.0011853526812046766
trace_35,1,0.99818134,0.0018186569213867188
trace_36,0,0.027267534,0.027267534285783768
trace_37,0,0.068707824,0.06870782375335693
trace_38,0,0.008868831,0.00886883120983839
trace_39,1,0.007595741,0.9924042588099837
trace_40,1,0.99581784,0.004182159900665283
trace_41,0,0.0028740787,0.002874078694730997
trace_42,1,0.9988141,0.0011858940124511719
trace_43,1,0.9986541,0.0013458728790283203
trace_44,1,0.9905911,0.009408891201019287
trace_45,1,0.38775694,0.6122430562973022
trace_46,1,0.9918172,0.008182823657989502
trace_47,1,0.99467117,0.005328834056854248
trace_48,1,0.99811196,0.0018880367279052734
trace_49,1,0.98644197,0.013558030128479004
trace_50,1,0.99600106,0.003998935222625732
trace_51,0,0.027785495,0.027785494923591614
trace_52,0,0.0017427787,0.0017427786951884627
trace_53,0,0.0018890449,0.0018890448845922947
trace_54,0,0.016089182,0.01608918234705925
trace_55,1,0.9964682,0.003531813621520996
trace_56,1,0.99835604,0.0016439557075500488
trace_57,1,0.99611914,0.0038808584213256836
trace_58,1,0.907511,0.09248900413513184
trace_59,1,0.998111,0.0018889904022216797
trace_60,1,0.9982747,0.001725316047668457
trace_61,1,0.9962907,0.0037093162536621094
trace_62,1,0.9985813,0.0014187097549438477
trace_63,1,0.995673,0.004326999187469482
trace_64,1,0.99218434,0.007815659046173096
trace_65,0,0.022221817,0.022221816703677177
trace_66,0,0.0013060065,0.0013060064520686865
trace_67,1,0.9932927,0.006707310676574707
trace_68,1,0.999257,0.0007429718971252441
trace_69,1,0.96730465,0.03269535303115845
