loss_train,loss_val,acc_train,acc_val
0.20081420242786407,0.04976977780461311,0.9232377409934998,0.9874767065048218
0.06978964805603027,0.0402912013232708,0.9805022478103638,0.9902711510658264
0.0558362677693367,0.033805303275585175,0.985466480255127,0.9919271469116211
0.05120232328772545,0.033240001648664474,0.9867671132087708,0.992134153842926
0.048681724816560745,0.032752055674791336,0.9874816536903381,0.9910991787910461
0.04707607999444008,0.03282884135842323,0.9877803325653076,0.9922376275062561
0.04573148488998413,0.0317557156085968,0.9882000088691711,0.9919271469116211
0.044444214552640915,0.03173721209168434,0.9884949326515198,0.9925481081008911
0.04377433657646179,0.03266232833266258,0.9885667562484741,0.992651641368866
0.042615894228219986,0.03368690609931946,0.9889637231826782,0.9909956455230713
0.041940152645111084,0.03188342601060867,0.9892284274101257,0.992444634437561
