loss_train,loss_val,acc_train,acc_val
0.13954702019691467,0.07370996475219727,0.9507895708084106,0.9800839424133301
0.09250500053167343,0.061398304998874664,0.9724487662315369,0.9812554717063904
0.08546105027198792,0.06232340633869171,0.9746745824813843,0.9812554717063904
0.08201326429843903,0.06543520838022232,0.9759741425514221,0.979107677936554
0.07942357659339905,0.06257189065217972,0.9767277836799622,0.9812554717063904
0.07766014337539673,0.05858313664793968,0.977249026298523,0.9829151630401611
0.07616738229990005,0.05635802075266838,0.9774603247642517,0.9838914275169373
0.07491840422153473,0.055004872381687164,0.978235125541687,0.9836961627006531
0.07421679049730301,0.0555310994386673,0.9784464836120605,0.9835008978843689
0.07323018461465836,0.05467863753437996,0.9786823987960815,0.9847700595855713
0.07203783839941025,0.05447476729750633,0.9790240526199341,0.9836961627006531
0.07124389708042145,0.05673620104789734,0.9791437983512878,0.983598530292511
0.07070566713809967,0.052801381796598434,0.9793586134910583,0.9847700595855713
0.07001607865095139,0.05712538957595825,0.9798129200935364,0.9839890599250793
0.06920773535966873,0.05302431434392929,0.9797882437705994,0.9848676919937134
0.06912467628717422,0.059960637241601944,0.9797424674034119,0.9830127954483032
0.06838307529687881,0.05720183625817299,0.9800735116004944,0.9831104278564453
0.0677519217133522,0.06086228787899017,0.9800488948822021,0.982719898223877
0.06687828153371811,0.05229371041059494,0.9807109832763672,0.9847700595855713
0.0668463408946991,0.05155260115861893,0.9805806875228882,0.9851605892181396
0.0661706030368805,0.052159812301397324,0.9808342456817627,0.9844772219657898
0.06583142280578613,0.05141649767756462,0.9808905720710754,0.9851605892181396
0.0652923583984375,0.055605411529541016,0.9809504747390747,0.9842819571495056
0.06494870036840439,0.06219237670302391,0.9811124801635742,0.9818412661552429
0.06432861089706421,0.051115553826093674,0.9813730716705322,0.9861368536949158
0.06404087692499161,0.05415903776884079,0.9814047813415527,0.9842819571495056
0.06351818144321442,0.054335303604602814,0.9815350770950317,0.9841843247413635
0.0632842481136322,0.0538923516869545,0.9815139770507812,0.9848676919937134
0.06289885193109512,0.05612827464938164,0.981700599193573,0.9836961627006531
0.0626402497291565,0.05310305953025818,0.9816195964813232,0.9852582216262817
0.06181071326136589,0.051970772445201874,0.9818379878997803,0.985551118850708
0.06171175837516785,0.05136904865503311,0.9820528030395508,0.9854534864425659
