traccia,y_Mano,y_predict,delta
trace_0,0,0.0017162821,0.001716282102279365
trace_1,1,0.0009602025,0.9990397975197993
trace_2,0,0.009090744,0.009090743958950043
trace_3,1,0.9367262,0.06327378749847412
trace_4,1,0.99267584,0.007324159145355225
trace_5,0,0.029741552,0.029741551727056503
trace_6,1,0.9991265,0.0008735060691833496
trace_7,0,0.004294041,0.0042940410785377026
trace_8,1,0.9984659,0.001534104347229004
trace_9,0,0.0011470333,0.001147033297456801
trace_10,1,0.08918855,0.9108114466071129
trace_11,1,0.992879,0.007121026515960693
trace_12,0,0.15992415,0.15992414951324463
trace_13,0,0.2031075,0.20310750603675842
trace_14,1,0.8899312,0.11006879806518555
trace_15,0,0.0021210345,0.0021210345439612865
trace_16,0,0.098998636,0.09899863600730896
trace_17,1,0.9836684,0.016331613063812256
trace_18,1,0.9878769,0.01212310791015625
trace_19,1,0.37046507,0.6295349299907684
trace_20,0,0.00094593945,0.0009459394495934248
trace_21,1,0.98792076,0.012079238891601562
trace_22,1,0.6124494,0.38755059242248535
trace_23,1,0.99558973,0.004410266876220703
trace_24,1,0.999353,0.0006470084190368652
trace_25,0,0.1147126,0.11471260339021683
trace_26,0,0.011412693,0.011412693187594414
trace_27,0,0.0022202148,0.0022202148102223873
trace_28,1,0.27715066,0.7228493392467499
trace_29,0,0.007053375,0.007053374778479338
trace_30,0,0.049005546,0.04900554567575455
trace_31,1,0.9834831,0.016516923904418945
trace_32,0,0.009640515,0.009640514850616455
trace_33,1,0.15435101,0.8456489890813828
trace_34,0,0.0059927837,0.005992783699184656
trace_35,1,0.9950324,0.0049675703048706055
trace_36,0,0.09316356,0.09316355735063553
trace_37,0,0.11839126,0.1183912605047226
trace_38,0,0.278559,0.27855899930000305
trace_39,1,0.012384297,0.9876157026737928
trace_40,1,0.9973225,0.0026775002479553223
trace_41,0,0.0034349945,0.003434994490817189
trace_42,1,0.9978625,0.002137482166290283
trace_43,1,0.9981007,0.0018993020057678223
trace_44,1,0.17141174,0.8285882622003555
trace_45,1,0.0025063953,0.9974936046637595
trace_46,1,0.99336594,0.006634056568145752
trace_47,1,0.9998072,0.00019282102584838867
trace_48,1,0.9932467,0.006753325462341309
trace_49,1,0.9769331,0.02306687831878662
trace_50,1,0.706649,0.2933509945869446
trace_51,0,0.016257858,0.016257857903838158
trace_52,0,0.0016480412,0.0016480411868542433
trace_53,0,0.0020806121,0.0020806121174246073
trace_54,0,0.02968885,0.029688850045204163
trace_55,1,0.9943052,0.0056948065757751465
trace_56,1,0.99761057,0.0023894309997558594
trace_57,1,0.9957897,0.004210293292999268
trace_58,1,0.9614651,0.03853487968444824
trace_59,1,0.9937457,0.006254315376281738
trace_60,1,0.9980925,0.0019075274467468262
trace_61,1,0.9950407,0.004959285259246826
