traccia,y_Mano,y_predict,delta
trace_0,0,0.0010578956,0.0010578955989331007
trace_1,1,0.0009958219,0.9990041780984029
trace_2,0,0.012370617,0.012370617128908634
trace_3,1,0.9699836,0.030016422271728516
trace_4,1,0.9946227,0.005377292633056641
trace_5,0,0.0019170995,0.0019170994637534022
trace_6,1,0.99923265,0.0007673501968383789
trace_7,0,0.006434608,0.006434607785195112
trace_8,1,0.9987287,0.0012713074684143066
trace_9,0,0.00081641326,0.0008164132595993578
trace_10,1,0.022307683,0.9776923172175884
trace_11,1,0.99564147,0.004358530044555664
trace_12,0,0.4563632,0.4563632011413574
trace_13,0,0.03259699,0.03259699046611786
trace_14,1,0.98354244,0.016457557678222656
trace_15,0,0.0015886509,0.001588650862686336
trace_16,0,0.21704732,0.217047318816185
trace_17,1,0.9832808,0.01671922206878662
trace_18,1,0.978218,0.021781980991363525
trace_19,1,0.35645056,0.6435494422912598
trace_20,0,0.0008783864,0.0008783863740973175
trace_21,1,0.97455215,0.025447845458984375
trace_22,1,0.81523955,0.1847604513168335
trace_23,1,0.9979431,0.002056896686553955
trace_24,1,0.9990615,0.0009384751319885254
trace_25,0,0.2899429,0.2899428904056549
trace_26,0,0.008806912,0.00880691222846508
trace_27,0,0.0024725054,0.0024725054390728474
trace_28,1,0.44152594,0.558474063873291
trace_29,0,0.00982382,0.009823819622397423
trace_30,0,0.080360495,0.08036049455404282
trace_31,1,0.98987657,0.01012343168258667
trace_32,0,0.007663343,0.007663343101739883
trace_33,1,0.11555273,0.884447269141674
trace_34,0,0.0030588477,0.003058847738429904
trace_35,1,0.9990545,0.0009455084800720215
trace_36,0,0.07143242,0.07143241912126541
trace_37,0,0.13219315,0.13219314813613892
trace_38,0,0.05801532,0.05801532045006752
trace_39,1,0.019260151,0.9807398486882448
trace_40,1,0.99268097,0.007319033145904541
trace_41,0,0.0027683906,0.002768390579149127
trace_42,1,0.9975491,0.002450883388519287
trace_43,1,0.9981996,0.0018004179000854492
trace_44,1,0.28178498,0.7182150185108185
trace_45,1,0.004464714,0.9955352861434221
trace_46,1,0.9923786,0.007621407508850098
trace_47,1,0.99997616,2.384185791015625e-05
trace_48,1,0.990519,0.00948101282119751
trace_49,1,0.95974964,0.04025036096572876
trace_50,1,0.5979433,0.4020566940307617
trace_51,0,0.017209826,0.017209826037287712
trace_52,0,0.0011256346,0.0011256346479058266
trace_53,0,0.0007808547,0.0007808547234162688
trace_54,0,0.0001883837,0.00018838369578588754
trace_55,1,0.99223846,0.007761538028717041
trace_56,1,0.9972145,0.00278550386428833
trace_57,1,0.9975019,0.0024980902671813965
trace_58,1,0.97602975,0.02397024631500244
