traccia,y_Mano,y_predict,delta
trace_0,0,0.0019216622,0.0019216622458770871
trace_1,1,0.022312904,0.9776870962232351
trace_2,0,0.0026275532,0.0026275531854480505
trace_3,1,0.98846555,0.011534452438354492
trace_4,1,0.996729,0.0032709836959838867
trace_5,0,0.004383508,0.004383508116006851
trace_6,1,0.9989046,0.001095414161682129
trace_7,0,0.3619142,0.36191418766975403
trace_8,1,0.9993845,0.0006154775619506836
trace_9,0,0.0015064189,0.0015064189210534096
trace_10,1,0.21251246,0.7874875366687775
trace_11,1,0.9975624,0.002437591552734375
trace_12,0,0.37982926,0.3798292577266693
trace_13,0,0.0060506845,0.006050684489309788
trace_14,1,0.9985051,0.0014948844909667969
trace_15,0,0.001819213,0.001819213037379086
trace_16,0,0.015815081,0.01581508107483387
trace_17,1,0.99083006,0.009169936180114746
trace_18,1,0.9899594,0.010040581226348877
trace_19,1,0.98895264,0.01104736328125
trace_20,0,0.0021917422,0.0021917421836405993
trace_21,1,0.9943486,0.005651414394378662
trace_22,1,0.10944761,0.8905523866415024
trace_23,1,0.99468285,0.0053171515464782715
trace_24,1,0.99946004,0.0005399584770202637
trace_25,0,0.2978903,0.297890305519104
trace_26,0,0.01398905,0.013989049941301346
trace_27,0,0.0015866373,0.0015866373432800174
trace_28,1,0.97906965,0.020930349826812744
trace_29,0,0.016109947,0.016109947115182877
trace_30,0,0.020034205,0.02003420516848564
trace_31,1,0.99076486,0.009235143661499023
trace_32,0,0.006723511,0.006723511032760143
trace_33,1,0.99790204,0.0020979642868041992
trace_34,0,0.0012729858,0.0012729858281090856
trace_35,1,0.9987436,0.001256406307220459
trace_36,0,0.019634727,0.019634727388620377
trace_37,0,0.06492939,0.06492938846349716
trace_38,0,0.012668028,0.01266802754253149
trace_39,1,0.0046762996,0.9953237003646791
trace_40,1,0.9975138,0.0024862289428710938
trace_41,0,0.002095157,0.0020951570477336645
trace_42,1,0.99882454,0.0011754631996154785
trace_43,1,0.9984168,0.0015832185745239258
trace_44,1,0.9903066,0.009693384170532227
trace_45,1,0.5780642,0.4219357967376709
trace_46,1,0.9938583,0.006141722202301025
trace_47,1,0.99687034,0.0031296610832214355
trace_48,1,0.99840957,0.001590430736541748
trace_49,1,0.99074733,0.009252667427062988
trace_50,1,0.9964927,0.0035073161125183105
trace_51,0,0.016292011,0.016292011365294456
trace_52,0,0.0012216176,0.0012216175673529506
trace_53,0,0.001406576,0.00140657601878047
trace_54,0,0.01561089,0.015610890462994576
trace_55,1,0.99794596,0.0020540356636047363
