traccia,y_Mano,y_predict,delta
trace_0,0,0.0027547088,0.0027547087520360947
trace_1,1,0.023111662,0.9768883381038904
trace_2,0,0.0041185687,0.004118568729609251
trace_3,1,0.9826921,0.01730787754058838
trace_4,1,0.99658513,0.0034148693084716797
trace_5,0,0.0064770817,0.006477081682533026
trace_6,1,0.9987173,0.0012826919555664062
trace_7,0,0.37967917,0.3796791732311249
trace_8,1,0.99916756,0.0008324384689331055
trace_9,0,0.001438325,0.0014383250381797552
trace_10,1,0.1661931,0.8338069021701813
trace_11,1,0.99673826,0.003261744976043701
trace_12,0,0.46621218,0.4662121832370758
trace_13,0,0.008684754,0.008684754371643066
trace_14,1,0.9936883,0.0063117146492004395
trace_15,0,0.004369176,0.004369175992906094
trace_16,0,0.020153629,0.020153628662228584
trace_17,1,0.9827397,0.017260313034057617
trace_18,1,0.9796205,0.020379483699798584
trace_19,1,0.9826879,0.01731210947036743
trace_20,0,0.0029607546,0.002960754558444023
trace_21,1,0.9905482,0.009451806545257568
trace_22,1,0.09268947,0.9073105305433273
trace_23,1,0.9922672,0.007732808589935303
trace_24,1,0.99853504,0.0014649629592895508
trace_25,0,0.4881394,0.48813939094543457
trace_26,0,0.015626851,0.015626851469278336
trace_27,0,0.0038674541,0.0038674541283398867
trace_28,1,0.981873,0.018127024173736572
trace_29,0,0.013881078,0.013881077989935875
trace_30,0,0.027850498,0.027850497514009476
trace_31,1,0.98949146,0.010508537292480469
trace_32,0,0.013696014,0.013696013949811459
trace_33,1,0.9979546,0.0020453929901123047
trace_34,0,0.0025453158,0.002545315772294998
trace_35,1,0.9980665,0.0019335150718688965
trace_36,0,0.035519067,0.0355190671980381
trace_37,0,0.17341204,0.1734120398759842
trace_38,0,0.013194059,0.013194059021770954
trace_39,1,0.00781347,0.9921865295618773
trace_40,1,0.99607337,0.003926634788513184
trace_41,0,0.0045990516,0.004599051550030708
trace_42,1,0.99803287,0.001967132091522217
trace_43,1,0.9978448,0.0021551847457885742
trace_44,1,0.9878791,0.01212090253829956
trace_45,1,0.63314885,0.36685115098953247
trace_46,1,0.99266833,0.007331669330596924
trace_47,1,0.9954861,0.004513919353485107
trace_48,1,0.99727684,0.0027231574058532715
trace_49,1,0.984974,0.015025973320007324
trace_50,1,0.99427694,0.005723059177398682
trace_51,0,0.07093061,0.0709306076169014
trace_52,0,0.0028232785,0.0028232785407453775
trace_53,0,0.0031471727,0.0031471727415919304
trace_54,0,0.02125347,0.021253470331430435
trace_55,1,0.9951527,0.004847288131713867
trace_56,1,0.9986223,0.001377701759338379
trace_57,1,0.9969313,0.003068685531616211
trace_58,1,0.90095305,0.09904694557189941
trace_59,1,0.99785113,0.002148866653442383
trace_60,1,0.9978661,0.0021339058876037598
trace_61,1,0.99652123,0.0034787654876708984
trace_62,1,0.99821776,0.001782238483428955
trace_63,1,0.99631846,0.0036815404891967773
trace_64,1,0.98772895,0.01227104663848877
trace_65,0,0.038721185,0.03872118517756462
trace_66,0,0.002241221,0.002241221023723483
trace_67,1,0.9861946,0.013805389404296875
trace_68,1,0.9988574,0.0011426210403442383
trace_69,1,0.9572011,0.04279887676239014
trace_70,1,0.88216347,0.11783653497695923
trace_71,0,0.0036118994,0.003611899446696043
trace_72,1,0.9934528,0.006547212600708008
trace_73,1,0.16840287,0.8315971344709396
trace_74,1,0.99809414,0.0019058585166931152
trace_75,1,0.9891466,0.010853409767150879
trace_76,0,0.00757214,0.0075721400789916515
trace_77,0,0.01713632,0.01713632047176361
trace_78,1,0.0065027233,0.9934972766786814
trace_79,0,0.15550947,0.15550947189331055
trace_80,1,0.9894357,0.010564327239990234
trace_81,1,0.9983968,0.0016031861305236816
trace_82,0,0.0010523284,0.001052328385412693
trace_83,1,0.9983101,0.001689910888671875
trace_84,0,0.023109073,0.02310907281935215
trace_85,1,0.9860908,0.013909220695495605
trace_86,1,0.997707,0.0022929906845092773
trace_87,1,0.9987562,0.0012438297271728516
trace_88,1,0.9957819,0.004218101501464844
trace_89,1,0.9691353,0.030864715576171875
trace_90,1,0.9710368,0.028963208198547363
trace_91,1,0.38700545,0.6129945516586304
trace_92,1,0.9971187,0.002881288528442383
trace_93,0,0.93182427,0.931824266910553
trace_94,1,0.99483716,0.005162835121154785
trace_95,0,0.018697426,0.018697425723075867
trace_96,1,0.9910473,0.008952677249908447
trace_97,1,0.9972994,0.002700626850128174
trace_98,1,0.9987859,0.0012140870094299316
trace_99,1,0.9649657,0.03503429889678955
trace_100,0,0.32529455,0.325294554233551
trace_101,1,0.989238,0.01076197624206543
trace_102,0,0.0030449645,0.003044964512810111
trace_103,0,0.21433094,0.21433094143867493
trace_104,1,0.9976593,0.00234067440032959
trace_105,1,0.9970511,0.0029488801956176758
trace_106,1,0.9780984,0.021901607513427734
trace_107,0,0.028863141,0.02886314131319523
trace_108,1,0.9993948,0.0006052255630493164
trace_109,1,0.99203837,0.007961630821228027
trace_110,0,0.0115811825,0.011581182479858398
trace_111,0,0.42904106,0.4290410578250885
trace_112,1,0.9973546,0.0026453733444213867
trace_113,1,0.99128586,0.008714139461517334
trace_114,0,0.023820959,0.02382095903158188
trace_115,0,0.9091772,0.9091771841049194
trace_116,1,0.997981,0.0020189881324768066
trace_117,1,0.8963842,0.10361582040786743
trace_118,1,0.9966588,0.003341197967529297
trace_119,0,0.22855349,0.22855348885059357
trace_120,1,0.99670726,0.0032927393913269043
trace_121,1,0.75395215,0.24604785442352295
trace_122,0,0.0007385873,0.0007385872886516154
trace_123,0,0.06293256,0.0629325583577156
trace_124,0,0.008111891,0.008111891336739063
trace_125,0,0.006694024,0.006694023963063955
trace_126,0,0.002823378,0.0028233779594302177
trace_127,0,0.0017316475,0.0017316475277766585
trace_128,0,0.022579702,0.022579701617360115
trace_129,1,0.9989312,0.0010687708854675293
trace_130,0,0.006247689,0.006247689016163349
