,loss_train,loss_val,acc_train,acc_val
0,0.0716535747051239,0.04466966912150383,0.9803740978240967,0.987531840801239
1,0.054476719349622726,0.04969746246933937,0.9859592318534851,0.9855082035064697
2,0.05186956003308296,0.05124377831816673,0.9866926074028015,0.9861609935760498
3,0.04980694130063057,0.04224519431591034,0.9871666431427002,0.9879887700080872
4,0.04872683435678482,0.04346131905913353,0.987503707408905,0.9884456992149353
5,0.04772208258509636,0.045212358236312866,0.9879037141799927,0.98746657371521
6,0.04700648412108421,0.040327202528715134,0.9879666566848755,0.9887720942497253
7,0.04618804156780243,0.04000167176127434,0.9882518649101257,0.9890984892845154
8,0.04573463276028633,0.044881243258714676,0.9883333444595337,0.9884456992149353
9,0.045121513307094574,0.0403469055891037,0.9886074066162109,0.9890984892845154
10,0.044349152594804764,0.041387565433979034,0.9887740612030029,0.9881193041801453
11,0.04389746114611626,0.040627747774124146,0.9890000224113464,0.9875971078872681
12,0.04347857087850571,0.04322605952620506,0.9891111254692078,0.9880540370941162
13,0.043097127228975296,0.0406668446958065,0.9890925884246826,0.9887720942497253
14,0.04248277470469475,0.04254767671227455,0.9891814589500427,0.9875971078872681
15,0.04229725897312164,0.04173664376139641,0.9892703890800476,0.9874012470245361
16,0.04220348969101906,0.04706604778766632,0.9894740581512451,0.9870748519897461
17,0.042042408138513565,0.039169102907180786,0.9894037246704102,0.9888374209403992
18,0.0414726547896862,0.03973574563860893,0.989470362663269,0.9894248843193054
19,0.0413161925971508,0.04223266616463661,0.989633321762085,0.987858235836029
20,0.04152374714612961,0.0404227115213871,0.9894740581512451,0.9883151650428772
21,0.04115395247936249,0.04567456990480423,0.989644467830658,0.9885762929916382
22,0.040711015462875366,0.04054195061326027,0.9897037148475647,0.9892943501472473
23,0.04119699075818062,0.04389100894331932,0.989648163318634,0.9879235029220581
24,0.04039573296904564,0.04245748370885849,0.9897814989089966,0.9883151650428772
25,0.04195936769247055,0.042376212775707245,0.9899148344993591,0.9881846308708191
26,0.04008952155709267,0.04425850138068199,0.9899444580078125,0.9880540370941162
27,0.04082681983709335,0.04447015002369881,0.9898185133934021,0.987858235836029
28,0.03978847339749336,0.0425012931227684,0.9900481700897217,0.9881846308708191
29,0.03941463306546211,0.04163738340139389,0.9900222420692444,0.9887720942497253
30,0.039920613169670105,0.04506560042500496,0.9901444315910339,0.987531840801239
31,0.039231978356838226,0.04279445484280586,0.9900925755500793,0.9885762929916382
32,0.03912770003080368,0.04496672376990318,0.9899111390113831,0.9883151650428772
33,0.03931683674454689,0.04145825654268265,0.9899888634681702,0.9883804321289062
34,0.03918498009443283,0.04330355301499367,0.9901221990585327,0.9887068271636963
