traccia,y_Mano,y_predict,delta
trace_0,0,0.0024413667,0.002441366668790579
trace_1,1,0.00051670795,0.9994832920492627
trace_2,0,0.006651993,0.0066519929096102715
trace_3,1,0.9136743,0.08632570505142212
trace_4,1,0.98904175,0.010958254337310791
trace_5,0,0.005476438,0.005476437974721193
trace_6,1,0.9991725,0.000827491283416748
trace_7,0,0.008139177,0.008139177225530148
trace_8,1,0.99817705,0.0018229484558105469
trace_9,0,0.0010970435,0.0010970435105264187
trace_10,1,0.06411338,0.9358866214752197
trace_11,1,0.9923362,0.0076637864112854
trace_12,0,0.17797706,0.177977055311203
trace_13,0,0.043716855,0.043716855347156525
trace_14,1,0.96182126,0.03817874193191528
trace_15,0,0.0031018562,0.0031018562149256468
trace_16,0,0.27097645,0.2709764540195465
trace_17,1,0.9794628,0.020537197589874268
trace_18,1,0.9904943,0.009505689144134521
trace_19,1,0.4967171,0.503282904624939
trace_20,0,0.0022032796,0.0022032796405255795
trace_21,1,0.9688121,0.031187891960144043
trace_22,1,0.30857703,0.6914229691028595
trace_23,1,0.9910987,0.00890129804611206
trace_24,1,0.99934703,0.0006529688835144043
trace_25,0,0.34993374,0.3499337434768677
trace_26,0,0.013168492,0.01316849235445261
trace_27,0,0.004213161,0.004213160835206509
trace_28,1,0.82705617,0.1729438304901123
trace_29,0,0.008152006,0.008152006193995476
trace_30,0,0.013365669,0.013365669175982475
trace_31,1,0.9590701,0.04092991352081299
trace_32,0,0.006025283,0.006025283131748438
trace_33,1,0.4016693,0.5983307063579559
trace_34,0,0.0030713608,0.003071360755711794
trace_35,1,0.9957268,0.004273176193237305
trace_36,0,0.11014704,0.11014703661203384
trace_37,0,0.05859647,0.05859646946191788
trace_38,0,0.07708659,0.07708659023046494
trace_39,1,0.008286467,0.9917135331779718
trace_40,1,0.9957515,0.004248499870300293
trace_41,0,0.00393346,0.003933459986001253
trace_42,1,0.9957261,0.004273891448974609
trace_43,1,0.99574715,0.0042528510093688965
trace_44,1,0.14094369,0.8590563088655472
trace_45,1,0.0044062315,0.9955937685444951
trace_46,1,0.9928324,0.0071675777435302734
trace_47,1,0.99831164,0.0016883611679077148
trace_48,1,0.9918646,0.008135378360748291
trace_49,1,0.9720777,0.02792227268218994
trace_50,1,0.80914295,0.19085705280303955
trace_51,0,0.018178254,0.01817825436592102
trace_52,0,0.0012276308,0.0012276307679712772
trace_53,0,0.0021436694,0.002143669407814741
trace_54,0,0.002451346,0.0024513460230082273
trace_55,1,0.9907364,0.009263575077056885
trace_56,1,0.9967392,0.003260791301727295
trace_57,1,0.9926081,0.007391929626464844
trace_58,1,0.92474115,0.07525885105133057
trace_59,1,0.9954863,0.004513680934906006
trace_60,1,0.99674267,0.0032573342323303223
trace_61,1,0.9961075,0.0038924813270568848
trace_62,1,0.9965497,0.0034502744674682617
trace_63,1,0.9945726,0.005427420139312744
trace_64,1,0.97796404,0.022035956382751465
trace_65,0,0.056241572,0.05624157190322876
trace_66,0,0.00057365897,0.0005736589664593339
trace_67,1,0.98319006,0.016809940338134766
trace_68,1,0.9868998,0.013100206851959229
trace_69,1,0.9809646,0.019035398960113525
trace_70,1,0.90755826,0.09244173765182495
trace_71,0,0.003936086,0.0039360858500003815
trace_72,1,0.3716289,0.6283710896968842
trace_73,1,0.037514653,0.96248534694314
trace_74,1,0.9975464,0.002453625202178955
trace_75,1,0.9750278,0.024972200393676758
trace_76,0,0.004510884,0.004510884173214436
trace_77,0,0.010189136,0.010189135558903217
trace_78,1,0.0054559433,0.9945440567098558
trace_79,0,0.15358193,0.15358193218708038
trace_80,1,0.9512505,0.04874950647354126
trace_81,1,0.9976223,0.0023776888847351074
trace_82,0,0.003715621,0.0037156210746616125
trace_83,1,0.9959241,0.004075884819030762
trace_84,0,0.01787796,0.017877960577607155
trace_85,1,0.97672826,0.02327173948287964
trace_86,1,0.996869,0.003130972385406494
trace_87,1,0.9932794,0.006720602512359619
trace_88,1,0.9823759,0.017624080181121826
trace_89,1,0.996338,0.0036619901657104492
trace_90,1,0.9351891,0.0648108720779419
trace_91,1,0.10571745,0.8942825496196747
trace_92,1,0.99461865,0.005381345748901367
trace_93,0,0.94138527,0.9413852691650391
trace_94,1,0.99843377,0.0015662312507629395
trace_95,0,0.07023964,0.07023964077234268
trace_96,1,0.98458594,0.015414059162139893
trace_97,1,0.99925214,0.0007478594779968262
trace_98,1,0.9971591,0.002840876579284668
trace_99,1,0.915147,0.08485299348831177
trace_100,0,0.07780452,0.07780452072620392
trace_101,1,0.98750174,0.012498259544372559
trace_102,0,0.001675924,0.001675924053415656
trace_103,0,0.16075085,0.1607508510351181
trace_104,1,0.9947489,0.005251109600067139
trace_105,1,0.99596125,0.004038751125335693
trace_106,1,0.99358904,0.006410956382751465
trace_107,0,0.065594986,0.06559498608112335
trace_108,1,0.9981323,0.0018677115440368652
trace_109,1,0.9865368,0.013463199138641357
trace_110,0,0.021308681,0.02130868099629879
trace_111,0,0.8455352,0.8455352187156677
trace_112,1,0.9950471,0.004952907562255859
trace_113,1,0.9547944,0.04520559310913086
trace_114,0,0.31008357,0.3100835680961609
trace_115,0,0.73520535,0.735205352306366
trace_116,1,0.9973277,0.0026723146438598633
trace_117,1,0.7663642,0.2336357831954956
trace_118,1,0.9959435,0.00405651330947876
trace_119,0,0.759837,0.7598369717597961
trace_120,1,0.998379,0.0016210079193115234
trace_121,1,0.60156775,0.39843225479125977
trace_122,0,0.0023563392,0.002356339246034622
trace_123,0,0.75104314,0.7510431408882141
trace_124,0,0.0038830137,0.0038830137345939875
trace_125,0,0.008256817,0.008256817236542702
trace_126,0,0.0032936493,0.0032936492934823036
trace_127,0,0.0012704959,0.001270495937205851
trace_128,0,0.012156981,0.01215698104351759
trace_129,1,0.99776626,0.002233743667602539
trace_130,0,0.003871198,0.003871198045089841
trace_131,1,0.9195064,0.08049362897872925
trace_132,1,0.11454014,0.8854598626494408
trace_133,1,0.9944583,0.005541682243347168
trace_134,1,0.9976451,0.002354919910430908
trace_135,0,0.0015310367,0.0015310366870835423
trace_136,0,0.007014269,0.007014269009232521
trace_137,1,0.88210243,0.11789757013320923
trace_138,1,0.9981433,0.001856684684753418
trace_139,0,0.61517954,0.6151795387268066
trace_140,0,0.9319784,0.9319784045219421
trace_141,0,0.660492,0.6604920029640198
trace_142,1,0.058974218,0.9410257823765278
trace_143,1,0.9232649,0.07673507928848267
trace_144,0,0.0048749615,0.0048749614506959915
trace_145,1,0.99499303,0.005006968975067139
trace_146,0,0.030040609,0.03004060871899128
trace_147,1,0.7054737,0.29452627897262573
trace_148,1,0.34567258,0.6543274223804474
trace_149,1,0.9957111,0.004288911819458008
trace_150,1,0.99014014,0.009859859943389893
trace_151,1,0.9976349,0.0023651123046875
trace_152,1,0.74488544,0.2551145553588867
trace_153,1,0.9765986,0.023401379585266113
trace_154,0,0.0021517887,0.002151788678020239
