,loss_train,loss_val,acc_train,acc_val
0,0.26743221282958984,0.25559577345848083,0.9065786600112915,0.899858295917511
1,0.11093857884407043,0.22294820845127106,0.9648281335830688,0.9107227325439453
2,0.09461631625890732,0.1935686618089676,0.9711214303970337,0.9239490032196045
3,0.0835181474685669,0.18846820294857025,0.9750896692276001,0.9253661036491394
4,0.0745578333735466,0.17817476391792297,0.9785123467445374,0.9343410730361938
5,0.06816057115793228,0.1692144274711609,0.9808274507522583,0.9404818415641785
6,0.06350859254598618,0.16559363901615143,0.982490599155426,0.9400094747543335
7,0.06001631170511246,0.1444164216518402,0.9838842749595642,0.9527633190155029
8,0.05716117098927498,0.14430886507034302,0.9847989678382874,0.9489843845367432
9,0.05522532761096954,0.14857454597949982,0.9853777885437012,0.9475672841072083
10,0.0534941740334034,0.13215850293636322,0.9859864711761475,0.9532356858253479
11,0.052157483994960785,0.14544536173343658,0.9863390326499939,0.9504014849662781
12,0.05110570788383484,0.14370140433311462,0.9867714643478394,0.950873851776123
13,0.05037713050842285,0.13425922393798828,0.9868146777153015,0.9504014849662781
14,0.049360692501068115,0.13421949744224548,0.9872072339057922,0.9541804194450378
15,0.04870017617940903,0.13494032621383667,0.9873136281967163,0.951346218585968
16,0.048060718923807144,0.12642791867256165,0.9874067902565002,0.9546527862548828
17,0.047404173761606216,0.12093301862478256,0.9876528978347778,0.9574869871139526
18,0.04696362838149071,0.13342557847499847,0.98792564868927,0.9546527862548828
19,0.04655484855175018,0.12685418128967285,0.987875759601593,0.9607935547828674
20,0.04604100063443184,0.14624248445034027,0.9880487322807312,0.9480396509170532
21,0.04560526832938194,0.13462285697460175,0.9881618618965149,0.9537080526351929
22,0.04514579474925995,0.12504234910011292,0.9882583022117615,0.9546527862548828
23,0.0448567271232605,0.1271209716796875,0.9884346127510071,0.9546527862548828
24,0.044493526220321655,0.13724827766418457,0.9884245991706848,0.9532356858253479
25,0.04406577721238136,0.1362738013267517,0.9884645342826843,0.9537080526351929
26,0.04371709004044533,0.12551045417785645,0.9885543584823608,0.9574869871139526
27,0.04349284991621971,0.11805542558431625,0.9887206554412842,0.9589040875434875
28,0.043169427663087845,0.13522279262542725,0.98887699842453,0.952290952205658
29,0.042817868292331696,0.12642313539981842,0.9886940717697144,0.9584317207336426
30,0.04271814972162247,0.13189369440078735,0.9888869524002075,0.9555975198745728
31,0.042346011847257614,0.12541818618774414,0.9890666007995605,0.9589040875434875
32,0.04220283403992653,0.12198302894830704,0.9890732169151306,0.9570146203041077
33,0.041840918362140656,0.12029644101858139,0.9892029762268066,0.9574869871139526
34,0.04154167324304581,0.11815237998962402,0.989176332950592,0.9584317207336426
35,0.04143010452389717,0.11990609765052795,0.9893459677696228,0.9584317207336426
36,0.04100317880511284,0.12887050211429596,0.9894025325775146,0.9570146203041077
37,0.040752556174993515,0.12760761380195618,0.9895289540290833,0.9551251530647278
38,0.04052579030394554,0.13902343809604645,0.9894890189170837,0.9504014849662781
39,0.040145669132471085,0.12481937557458878,0.9896752834320068,0.9551251530647278
40,0.03988802433013916,0.13685756921768188,0.9897351861000061,0.951818585395813
41,0.03970111533999443,0.12172926962375641,0.9897684454917908,0.9551251530647278
42,0.039346396923065186,0.13452257215976715,0.9898615479469299,0.9551251530647278
43,0.03941439092159271,0.12755778431892395,0.9898948073387146,0.9532356858253479
44,0.03913502022624016,0.11685130000114441,0.9899048209190369,0.9598488211631775
45,0.038726165890693665,0.1239265501499176,0.9900644421577454,0.9579593539237976
46,0.03853282704949379,0.127351313829422,0.9900212287902832,0.9607935547828674
47,0.03825356066226959,0.12135838717222214,0.990127682685852,0.9565422534942627
48,0.03805852681398392,0.12383868545293808,0.9902374148368835,0.9603211879730225
49,0.03779302164912224,0.11903413385152817,0.9902806878089905,0.9551251530647278
50,0.03738904744386673,0.12843668460845947,0.9903438687324524,0.9579593539237976
