traccia,y_Mano,y_predict,delta
trace_0,0,0.005392715,0.005392714869230986
trace_1,1,0.015674813,0.9843251872807741
trace_2,0,0.006471827,0.006471827160567045
trace_3,1,0.9757928,0.02420717477798462
trace_4,1,0.9947641,0.005235910415649414
trace_5,0,0.008847881,0.008847881108522415
trace_6,1,0.99738544,0.0026145577430725098
trace_7,0,0.27418497,0.2741849720478058
trace_8,1,0.9975721,0.0024278759956359863
trace_9,0,0.0023604038,0.002360403770580888
trace_10,1,0.117378294,0.882621705532074
trace_11,1,0.99623424,0.0037657618522644043
trace_12,0,0.23632716,0.2363271564245224
trace_13,0,0.019288205,0.019288204610347748
trace_14,1,0.9897447,0.010255277156829834
trace_15,0,0.002785875,0.0027858749963343143
trace_16,0,0.03268815,0.03268814831972122
trace_17,1,0.9870209,0.012979090213775635
trace_18,1,0.98735785,0.012642145156860352
trace_19,1,0.9847711,0.01522892713546753
trace_20,0,0.003078737,0.003078737063333392
trace_21,1,0.9875565,0.012443482875823975
trace_22,1,0.111164756,0.8888352438807487
trace_23,1,0.9941156,0.005884408950805664
trace_24,1,0.9976609,0.0023391246795654297
trace_25,0,0.33277786,0.33277785778045654
trace_26,0,0.012542924,0.012542923912405968
trace_27,0,0.0019833418,0.001983341760933399
trace_28,1,0.98966867,0.010331332683563232
trace_29,0,0.013051663,0.013051662594079971
trace_30,0,0.042820897,0.042820896953344345
trace_31,1,0.9868847,0.013115286827087402
trace_32,0,0.0074689495,0.0074689495377242565
trace_33,1,0.9937338,0.006266176700592041
trace_34,0,0.0033323015,0.0033323015086352825
trace_35,1,0.9972717,0.002728283405303955
trace_36,0,0.01018426,0.010184260085225105
trace_37,0,0.029655378,0.029655378311872482
trace_38,0,0.027126305,0.027126304805278778
trace_39,1,0.0062557794,0.993744220584631
trace_40,1,0.9904455,0.009554505348205566
trace_41,0,0.0029177815,0.0029177814722061157
trace_42,1,0.996141,0.0038589835166931152
trace_43,1,0.9953885,0.004611492156982422
trace_44,1,0.9718703,0.0281296968460083
trace_45,1,0.23690854,0.7630914598703384
trace_46,1,0.98662996,0.013370037078857422
trace_47,1,0.99414426,0.005855739116668701
trace_48,1,0.99344265,0.006557345390319824
trace_49,1,0.98338217,0.01661783456802368
trace_50,1,0.9939813,0.006018698215484619
trace_51,0,0.0129768755,0.0129768755286932
trace_52,0,0.0041205934,0.004120593424886465
trace_53,0,0.0032030237,0.0032030236907303333
trace_54,0,0.012806123,0.012806123122572899
trace_55,1,0.99133,0.00866997241973877
trace_56,1,0.99726367,0.002736330032348633
trace_57,1,0.9891294,0.010870575904846191
trace_58,1,0.92370415,0.07629585266113281
trace_59,1,0.99524707,0.004752933979034424
trace_60,1,0.99619603,0.0038039684295654297
trace_61,1,0.99391246,0.006087541580200195
trace_62,1,0.9967501,0.0032498836517333984
trace_63,1,0.9935548,0.0064452290534973145
trace_64,1,0.98966414,0.010335862636566162
trace_65,0,0.017690111,0.017690110951662064
trace_66,0,0.0033323315,0.003332331543788314
trace_67,1,0.98482335,0.015176653861999512
trace_68,1,0.9977476,0.0022523999214172363
trace_69,1,0.9620857,0.037914276123046875
trace_70,1,0.6420046,0.3579953908920288
trace_71,0,0.0022383055,0.0022383055184036493
trace_72,1,0.9731476,0.026852428913116455
trace_73,1,0.060036726,0.939963273704052
trace_74,1,0.99604934,0.003950655460357666
trace_75,1,0.98178434,0.018215656280517578
trace_76,0,0.003033285,0.003033285029232502
