traccia,y_Mano,y_predict,delta
trace_0,0,0.0027170312,0.002717031165957451
trace_1,1,0.0044530043,0.9955469956621528
trace_2,0,0.0022878153,0.002287815324962139
trace_3,1,0.9702799,0.02972012758255005
trace_4,1,0.99466854,0.005331456661224365
trace_5,0,0.004674365,0.004674364812672138
trace_6,1,0.9997696,0.00023037195205688477
trace_7,0,0.06633399,0.06633398681879044
trace_8,1,0.9994555,0.0005444884300231934
trace_9,0,0.0017283362,0.0017283362103626132
trace_10,1,0.09356699,0.9064330086112022
trace_11,1,0.9976902,0.0023097991943359375
trace_12,0,0.12819406,0.12819406390190125
trace_13,0,0.007950884,0.00795088429003954
trace_14,1,0.9987669,0.0012331008911132812
trace_15,0,0.0022182507,0.0022182506509125233
trace_16,0,0.02952595,0.02952595055103302
trace_17,1,0.9873453,0.012654721736907959
trace_18,1,0.9947685,0.005231499671936035
trace_19,1,0.9760188,0.023981213569641113
trace_20,0,0.0023355414,0.0023355414159595966
trace_21,1,0.9908047,0.009195327758789062
trace_22,1,0.13650374,0.863496258854866
trace_23,1,0.996849,0.0031509995460510254
trace_24,1,0.99935347,0.0006465315818786621
trace_25,0,0.53789866,0.5378986597061157
trace_26,0,0.006538868,0.006538867950439453
trace_27,0,0.0032052079,0.0032052078749984503
trace_28,1,0.99074733,0.009252667427062988
trace_29,0,0.014225608,0.014225607737898827
trace_30,0,0.021001747,0.021001746878027916
trace_31,1,0.9969703,0.0030297040939331055
trace_32,0,0.008492604,0.008492603898048401
trace_33,1,0.9959066,0.0040934085845947266
trace_34,0,0.0013076477,0.0013076476752758026
trace_35,1,0.99897194,0.0010280609130859375
trace_36,0,0.025014117,0.02501411736011505
trace_37,0,0.1714256,0.17142559587955475
trace_38,0,0.03680877,0.03680877014994621
trace_39,1,0.012470083,0.9875299166887999
trace_40,1,0.99593973,0.004060268402099609
trace_41,0,0.0024316034,0.002431603381410241
trace_42,1,0.99823725,0.0017627477645874023
trace_43,1,0.99827194,0.001728057861328125
trace_44,1,0.99183536,0.008164644241333008
trace_45,1,0.084076665,0.9159233346581459
trace_46,1,0.9954087,0.0045912861824035645
trace_47,1,0.9994764,0.0005236268043518066
trace_48,1,0.99579716,0.004202842712402344
trace_49,1,0.9851082,0.01489180326461792
trace_50,1,0.9951639,0.004836082458496094
trace_51,0,0.025530936,0.02553093619644642
trace_52,0,0.0011912464,0.0011912464397028089
trace_53,0,0.0038849304,0.003884930396452546
trace_54,0,0.01292312,0.012923119589686394
trace_55,1,0.99493414,0.005065858364105225
trace_56,1,0.9989685,0.0010315179824829102
trace_57,1,0.9957437,0.004256308078765869
trace_58,1,0.9041136,0.09588640928268433
trace_59,1,0.9977865,0.0022134780883789062
trace_60,1,0.9990637,0.0009363293647766113
trace_61,1,0.99833256,0.0016674399375915527
trace_62,1,0.99820566,0.0017943382263183594
trace_63,1,0.9971185,0.0028815269470214844
trace_64,1,0.99371874,0.006281256675720215
trace_65,0,0.05792172,0.057921718806028366
trace_66,0,0.002806477,0.002806477015838027
trace_67,1,0.9930633,0.0069367289543151855
trace_68,1,0.99936646,0.000633537769317627
trace_69,1,0.99668866,0.003311336040496826
trace_70,1,0.9531247,0.04687529802322388
trace_71,0,0.0021470962,0.002147096209228039
trace_72,1,0.9686807,0.03131932020187378
trace_73,1,0.12497975,0.8750202506780624
trace_74,1,0.9995146,0.00048542022705078125
trace_75,1,0.99001384,0.009986162185668945
trace_76,0,0.003236085,0.003236084943637252
trace_77,0,0.0030236118,0.0030236118473112583
trace_78,1,0.0017070594,0.9982929405523464
trace_79,0,0.14241125,0.1424112468957901
trace_80,1,0.98532677,0.014673233032226562
trace_81,1,0.9994253,0.0005747079849243164
trace_82,0,0.00045218223,0.000452182226581499
trace_83,1,0.9980843,0.0019156932830810547
trace_84,0,0.036869314,0.036869313567876816
trace_85,1,0.99390256,0.00609743595123291
trace_86,1,0.9990916,0.0009083747863769531
trace_87,1,0.9985928,0.0014072060585021973
trace_88,1,0.9945925,0.005407512187957764
trace_89,1,0.993881,0.0061190128326416016
trace_90,1,0.9653644,0.03463560342788696
trace_91,1,0.28840563,0.7115943729877472
trace_92,1,0.9966444,0.0033556222915649414
trace_93,0,0.9837136,0.9837136268615723
trace_94,1,0.9989078,0.0010921955108642578
trace_95,0,0.021309536,0.021309535950422287
trace_96,1,0.99819404,0.0018059611320495605
trace_97,1,0.99912304,0.0008769631385803223
trace_98,1,0.99880433,0.001195669174194336
trace_99,1,0.9674183,0.03258168697357178
trace_100,0,0.12914425,0.12914425134658813
trace_101,1,0.99669623,0.0033037662506103516
trace_102,0,0.001201767,0.0012017670087516308
trace_103,0,0.13522406,0.13522405922412872
trace_104,1,0.99705064,0.002949357032775879
trace_105,1,0.9971777,0.002822279930114746
trace_106,1,0.99434906,0.005650937557220459
trace_107,0,0.012338424,0.012338424101471901
trace_108,1,0.99955684,0.0004431605339050293
trace_109,1,0.99376523,0.00623476505279541
trace_110,0,0.012572814,0.012572813779115677
trace_111,0,0.48438552,0.48438552021980286
trace_112,1,0.99823123,0.0017687678337097168
trace_113,1,0.99545896,0.00454103946685791
trace_114,0,0.07732731,0.07732731103897095
trace_115,0,0.97535974,0.9753597378730774
trace_116,1,0.99877566,0.0012243390083312988
trace_117,1,0.79472804,0.20527195930480957
trace_118,1,0.9978283,0.0021716952323913574
trace_119,0,0.32852355,0.32852354645729065
trace_120,1,0.9971872,0.002812802791595459
trace_121,1,0.67640096,0.32359904050827026
trace_122,0,0.0020127113,0.002012711251154542
trace_123,0,0.571429,0.5714290142059326
