,loss_train,loss_val,acc_train,acc_val
0,0.0766926258802414,0.11558480560779572,0.9762804508209229,0.9541804194450378
1,0.047866374254226685,0.12467732280492783,0.9875165224075317,0.9584317207336426
2,0.04496662691235542,0.11978570371866226,0.9883381128311157,0.9555975198745728
3,0.04345731809735298,0.12336789071559906,0.9888104796409607,0.9603211879730225
4,0.04256808012723923,0.12023875117301941,0.988976776599884,0.9593764543533325
5,0.0413217693567276,0.1194688230752945,0.9895089864730835,0.9584317207336426
6,0.04029620438814163,0.11424596607685089,0.9897916913032532,0.9655172228813171
7,0.03936019912362099,0.10736259818077087,0.9899181127548218,0.9636277556419373
8,0.03824421763420105,0.11786165833473206,0.9903106093406677,0.9622106552124023
9,0.037618424743413925,0.11404451727867126,0.9904935359954834,0.9631553888320923
10,0.036729782819747925,0.1236298531293869,0.9906299114227295,0.9622106552124023
11,0.035400357097387314,0.139303520321846,0.9911255240440369,0.9589040875434875
12,0.03382837772369385,0.13498134911060333,0.9916577339172363,0.9598488211631775
13,0.03299161419272423,0.1489718109369278,0.9918540120124817,0.9527633190155029
14,0.03189966827630997,0.1464787721633911,0.9921733140945435,0.9565422534942627
15,0.030287612229585648,0.13044044375419617,0.9926788806915283,0.9607935547828674
16,0.028834177181124687,0.13620154559612274,0.9929816126823425,0.9579593539237976
17,0.02742992341518402,0.13509471714496613,0.9933474659919739,0.9612659215927124
18,0.026140986010432243,0.14081832766532898,0.9937533140182495,0.9574869871139526
19,0.024566631764173508,0.14366120100021362,0.9941092133522034,0.9598488211631775
20,0.023690667003393173,0.17755655944347382,0.9943287372589111,0.9565422534942627
21,0.022245515137910843,0.16752532124519348,0.9946646690368652,0.9565422534942627
22,0.020654110237956047,0.18480826914310455,0.9949174523353577,0.9579593539237976
23,0.01938508078455925,0.1890009194612503,0.9952334761619568,0.9570146203041077
24,0.018428362905979156,0.157222718000412,0.9952667355537415,0.9641001224517822
25,0.01736120879650116,0.1821473240852356,0.9954829216003418,0.9570146203041077
26,0.015984972938895226,0.17253327369689941,0.9958155751228333,0.9603211879730225
27,0.015363315120339394,0.18192709982395172,0.9957190752029419,0.9607935547828674
28,0.012862509116530418,0.22136536240577698,0.9964342713356018,0.9551251530647278
29,0.012462427839636803,0.21272407472133636,0.9964309334754944,0.9565422534942627
30,0.011233176104724407,0.2206343561410904,0.9966171979904175,0.9560698866844177
31,0.010760211385786533,0.21502383053302765,0.9968333840370178,0.9612659215927124
32,0.0105819096788764,0.23847585916519165,0.9967535734176636,0.9565422534942627
33,0.009586730971932411,0.2608085572719574,0.9970629215240479,0.9532356858253479
34,0.00918591022491455,0.25235864520072937,0.9971494078636169,0.9560698866844177
35,0.009410078637301922,0.24909193813800812,0.9970030188560486,0.952290952205658
36,0.008957037702202797,0.27881062030792236,0.9970895051956177,0.9546527862548828
37,0.0075157443061470985,0.27256032824516296,0.9976317286491394,0.9504014849662781
38,0.006275181192904711,0.28425732254981995,0.9978811740875244,0.951346218585968
39,0.008723133243620396,0.2862825393676758,0.9970362782478333,0.9532356858253479
40,0.007312063593417406,0.2759476900100708,0.9975884556770325,0.9546527862548828
41,0.006651824340224266,0.27732083201408386,0.9977647662162781,0.9527633190155029
42,0.007022727746516466,0.2831789255142212,0.9976117610931396,0.9555975198745728
43,0.0054766652174293995,0.28754496574401855,0.9981306195259094,0.951346218585968
44,0.007264769170433283,0.2882896065711975,0.9974820017814636,0.9565422534942627
45,0.006810161285102367,0.2539193034172058,0.9976649880409241,0.9584317207336426
46,0.005864860489964485,0.2973461449146271,0.9980208873748779,0.952290952205658
47,0.005509185139089823,0.2729327976703644,0.9981738924980164,0.9574869871139526
48,0.007947981357574463,0.27956750988960266,0.9973289966583252,0.9541804194450378
49,0.006505364552140236,0.2819664776325226,0.9977447986602783,0.9565422534942627
50,0.006092745345085859,0.28439822793006897,0.997927725315094,0.9584317207336426
51,0.00446333410218358,0.29453045129776,0.998499870300293,0.9565422534942627
52,0.00646595424041152,0.34346166253089905,0.9978246092796326,0.9504014849662781
53,0.005502733867615461,0.30624282360076904,0.9981472492218018,0.9555975198745728
54,0.003706914372742176,0.30520501732826233,0.9986960887908936,0.952290952205658
55,0.007406194694340229,0.286641389131546,0.9974653720855713,0.9589040875434875
56,0.008116545155644417,0.2912428081035614,0.9972525238990784,0.9560698866844177
57,0.0045552547089755535,0.30938220024108887,0.9984333515167236,0.9532356858253479
58,0.004892896395176649,0.3219796121120453,0.9983335733413696,0.9546527862548828
59,0.006546652875840664,0.30048397183418274,0.9977681040763855,0.9565422534942627
60,0.006844663061201572,0.3000989854335785,0.9976749420166016,0.9603211879730225
61,0.005783775355666876,0.31900182366371155,0.9979543685913086,0.9555975198745728
62,0.005362707190215588,0.293621689081192,0.9980973601341248,0.952290952205658
63,0.006374767515808344,0.3014828562736511,0.9977847337722778,0.9574869871139526
64,0.006514895707368851,0.28376880288124084,0.9977547526359558,0.9579593539237976
65,0.006652476266026497,0.31351232528686523,0.9976949095726013,0.952290952205658
66,0.0047454978339374065,0.30740779638290405,0.9983002543449402,0.9565422534942627
67,0.005679031368345022,0.26255089044570923,0.9980375170707703,0.9570146203041077
