,loss_train,loss_val,acc_train,acc_val
0,0.0695667490363121,0.14555732905864716,0.9805879592895508,0.952290952205658
1,0.05371604114770889,0.12539421021938324,0.9860629439353943,0.9532356858253479
2,0.050662726163864136,0.12010659277439117,0.9868280291557312,0.9584317207336426
3,0.048752278089523315,0.11801918596029282,0.9873335957527161,0.9617382884025574
4,0.04756742715835571,0.12736187875270844,0.9876995086669922,0.9612659215927124
5,0.04652528092265129,0.12411912530660629,0.988105297088623,0.9631553888320923
6,0.04555705562233925,0.11200682818889618,0.9884346127510071,0.9584317207336426
7,0.0452059842646122,0.12152710556983948,0.9885410070419312,0.9598488211631775
8,0.04424983635544777,0.1435796320438385,0.9885510206222534,0.9584317207336426
9,0.04343786463141441,0.1278848648071289,0.9889069199562073,0.9622106552124023
10,0.04311295971274376,0.14712907373905182,0.9891331195831299,0.952290952205658
11,0.042665138840675354,0.13150279223918915,0.9890732169151306,0.9636277556419373
12,0.04212627932429314,0.15176476538181305,0.9893160462379456,0.9541804194450378
13,0.042072098702192307,0.12160692363977432,0.9891597032546997,0.9589040875434875
14,0.041403934359550476,0.12303628027439117,0.9895156025886536,0.9645724892616272
15,0.04123053699731827,0.1432659775018692,0.9895788431167603,0.9617382884025574
16,0.04107710346579552,0.13935761153697968,0.9897019267082214,0.9570146203041077
17,0.04077410325407982,0.12613026797771454,0.9896852970123291,0.9645724892616272
18,0.040570441633462906,0.14780811965465546,0.9898017048835754,0.9598488211631775
19,0.04062863439321518,0.16592349112033844,0.9900345206260681,0.9504014849662781
20,0.04036887735128403,0.1475813388824463,0.9898815155029297,0.9570146203041077
21,0.040009982883930206,0.16621708869934082,0.990047812461853,0.9593764543533325
22,0.040197644382715225,0.34707632660865784,0.9900711178779602,0.9593764543533325
23,0.039372142404317856,0.13830526173114777,0.9899280667304993,0.9584317207336426
24,0.039213359355926514,0.15034210681915283,0.9900511503219604,0.9570146203041077
25,0.039436712861061096,0.1299189031124115,0.9900944232940674,0.9622106552124023
26,0.039237651973962784,0.17664550244808197,0.9900611639022827,0.9475672841072083
27,0.039376165717840195,0.15929649770259857,0.9901376366615295,0.9589040875434875
28,0.03868461400270462,0.15609011054039001,0.9901708960533142,0.9584317207336426
29,0.038986507803201675,0.16914008557796478,0.9902241230010986,0.9565422534942627
30,0.03918105363845825,0.13996946811676025,0.9901675581932068,0.9593764543533325
31,0.03845512494444847,0.15957768261432648,0.990240752696991,0.9617382884025574
32,0.038963016122579575,0.14013782143592834,0.9902074933052063,0.9617382884025574
33,0.03820272907614708,0.1718592643737793,0.9903172850608826,0.9593764543533325
34,0.038222894072532654,0.18394707143306732,0.9903106093406677,0.9565422534942627
35,0.03834976628422737,0.160519540309906,0.9902074933052063,0.9579593539237976
36,0.03846241906285286,0.1605897843837738,0.9902806878089905,0.9555975198745728
37,0.03833970054984093,0.1512560397386551,0.9902607202529907,0.9593764543533325
38,0.03796042501926422,0.15807515382766724,0.9904336929321289,0.9617382884025574
39,0.03800616040825844,0.14431659877300262,0.990520179271698,0.9574869871139526
40,0.03765062987804413,0.1718977987766266,0.9904602766036987,0.9565422534942627
41,0.03801528364419937,0.13564924895763397,0.9905002117156982,0.9598488211631775
42,0.03786975517868996,0.7365099787712097,0.9903472065925598,0.9343410730361938
43,0.03826816752552986,0.15902002155780792,0.9902673363685608,0.9593764543533325
44,0.03745304420590401,0.15436971187591553,0.9902840256690979,0.9617382884025574
45,0.037624746561050415,0.16286103427410126,0.9904569387435913,0.9579593539237976
46,0.038180381059646606,0.13577136397361755,0.9902873039245605,0.9622106552124023
47,0.03775627911090851,0.16411034762859344,0.9905800223350525,0.9565422534942627
48,0.03736776113510132,0.17602914571762085,0.9903472065925598,0.9617382884025574
49,0.0376628041267395,0.15166960656642914,0.9903638362884521,0.9607935547828674
