traccia_val,y_Mano_pol,y_pol_predict,delta_val
2010-10-07T04:07:28.000000Z.SALB.HHZ,1,0.9951944,0.004805624485015869
2010-10-07T04:07:28.000000Z.SCHR.EHZ,0,0.32280293,0.32280293107032776
2010-10-07T04:07:28.000000Z.SIRI.HHZ,0,0.6184578,0.6184577941894531
2010-10-07T05:22:03.999999Z.CUC.HHZ,1,0.9876408,0.012359201908111572
2010-10-07T05:22:03.999999Z.MCEL.HHZ,1,0.41811064,0.5818893611431122
2010-10-07T05:22:03.999999Z.MMN2.HHZ,0,0.0027832706,0.002783270552754402
2010-10-07T05:22:03.999999Z.MTSN.HHZ,1,0.99357444,0.0064255595207214355
2010-10-07T05:22:03.999999Z.SALB.HHZ,1,0.995024,0.0049759745597839355
2010-10-07T05:22:03.999999Z.SIRI.HHZ,1,0.98500746,0.01499253511428833
2010-10-07T07:16:49.000000Z.CUC.HHZ,1,0.99942756,0.0005724430084228516
2010-10-07T07:16:49.000000Z.SALB.HHZ,1,0.97542137,0.024578630924224854
2010-10-07T21:26:58.999000Z.CUC.HHZ,1,0.99293023,0.007069766521453857
2010-10-07T21:26:58.999000Z.ORI.HHZ,1,0.98972064,0.010279357433319092
2010-10-07T21:26:59.000000Z.SALB.HHZ,1,0.99822456,0.0017754435539245605
2010-10-07T21:26:59.000000Z.SCHR.EHZ,0,0.44796956,0.44796955585479736
2010-10-07T21:26:59.000000Z.SLCN.HHZ,1,0.9771632,0.022836804389953613
2010-10-08T02:56:28.000000Z.CUC.HHZ,1,0.99041957,0.009580433368682861
2010-10-08T02:56:28.000000Z.MMN2.HHZ,0,0.0023669582,0.002366958186030388
2010-10-08T02:56:28.000000Z.ORI.HHZ,1,0.9989091,0.0010908842086791992
2010-10-08T02:56:28.000000Z.SALB.HHZ,1,0.9987109,0.0012891292572021484
2010-10-08T02:56:28.000000Z.SIRI.HHZ,1,0.9649818,0.035018205642700195
2010-10-08T07:17:10.999000Z.CUC.HHZ,1,0.99222845,0.007771551609039307
2010-10-08T07:17:11.000000Z.SALB.HHZ,1,0.9899204,0.010079622268676758
2010-10-08T07:17:11.000000Z.SIRI.HHZ,1,0.9861951,0.013804912567138672
2010-10-08T07:53:15.000000Z.CUC.HHZ,1,0.99479526,0.005204737186431885
2010-10-08T07:53:15.000000Z.MTSN.HHZ,1,0.9982999,0.0017001032829284668
2010-10-08T13:28:21.000000Z.CUC.HHZ,1,0.9918663,0.00813370943069458
2010-10-08T13:28:21.000000Z.MMN.HHZ,1,0.99692106,0.003078937530517578
2010-10-08T13:28:21.000000Z.MMN2.HHZ,0,0.0010302524,0.0010302524315193295
2010-10-08T13:28:21.000000Z.SALB.HHZ,1,0.9952146,0.004785418510437012
2010-10-08T13:28:21.000000Z.SCHR.EHZ,0,0.019437665,0.01943766511976719
2010-10-08T14:03:59.000000Z.BULG.HHZ,1,0.9987527,0.0012472867965698242
2010-10-08T14:03:59.000000Z.CUC.HHZ,1,0.99624395,0.0037560462951660156
2010-10-08T14:03:59.000000Z.MCEL.HHZ,1,0.99804616,0.0019538402557373047
2010-10-08T14:03:59.000000Z.MMN.HHZ,1,0.9815481,0.018451929092407227
2010-10-08T14:03:59.000000Z.SALB.HHZ,1,0.9890933,0.010906696319580078
2010-10-08T14:03:59.000000Z.SCHR.EHZ,0,0.97120553,0.9712055325508118
2010-10-08T14:03:59.000000Z.SIRI.HHZ,1,0.5568115,0.44318848848342896
2010-10-09T05:19:10.000000Z.CUC.HHZ,1,0.9961565,0.0038434863090515137
2010-10-09T05:19:10.000000Z.MCEL.HHZ,0,0.004859875,0.004859874956309795
2010-10-09T05:19:10.000000Z.MMN.HHZ,1,0.9990865,0.0009135007858276367
2010-10-09T05:19:10.000000Z.SALB.HHZ,1,0.9951186,0.004881381988525391
2010-10-09T05:19:10.000000Z.SCHR.EHZ,0,0.0031776347,0.003177634673193097
2010-10-09T06:14:53.000000Z.CUC.HHZ,1,0.99615556,0.00384443998336792
2010-10-09T06:14:53.000000Z.MMN.HHZ,1,0.9980843,0.0019156932830810547
2010-10-09T06:14:53.000000Z.SALB.HHZ,1,0.99392694,0.006073057651519775
2010-10-09T06:14:53.000000Z.SCHR.EHZ,0,0.036849838,0.03684983775019646
2010-10-09T06:14:53.000000Z.SIRI.HHZ,1,0.8823019,0.117698073387146
2010-10-12T10:42:41.000000Z.CUC.HHZ,1,0.99014837,0.009851634502410889
2010-10-12T10:42:41.000000Z.MMN.HHZ,1,0.99732226,0.002677738666534424
2010-10-12T10:42:41.000000Z.ORI.HHZ,1,0.50944245,0.49055755138397217
2010-10-12T10:42:41.000000Z.SALB.HHZ,1,0.9844707,0.015529274940490723
2010-10-12T10:42:41.000000Z.SCHR.EHZ,0,0.018325452,0.018325451761484146
2010-10-12T10:42:41.000000Z.SIRI.HHZ,1,0.5280295,0.47197049856185913
2010-10-15T00:59:56.000000Z.CUC.HHZ,1,0.99693465,0.003065347671508789
2010-10-15T00:59:56.000000Z.MMN.HHZ,1,0.9984363,0.001563727855682373
2010-10-15T00:59:56.000000Z.SALB.HHZ,1,0.9950694,0.004930615425109863
2010-10-17T12:00:12.000000Z.CUC.HHZ,1,0.9914302,0.008569777011871338
2010-10-17T12:00:12.000000Z.MMN.HHZ,0,0.0030744737,0.003074473701417446
2010-10-20T05:12:36.000000Z.CUC.HHZ,1,0.9942292,0.0057708024978637695
2010-10-20T05:12:36.000000Z.MMN.HHZ,1,0.9982394,0.0017606019973754883
2010-10-24T03:22:53.998000Z.CUC.HHZ,1,0.9949157,0.00508427619934082
2010-10-24T03:22:53.998000Z.MMN.HHZ,1,0.99645704,0.003542959690093994
2010-10-24T03:22:54.000000Z.SALB.HHZ,1,0.9669571,0.03304290771484375
2010-10-24T11:09:49.000000Z.CUC.HHZ,1,0.9958929,0.004107117652893066
2010-10-24T11:09:49.000000Z.MMN.HHZ,1,0.9976808,0.0023192167282104492
2010-10-24T11:09:49.000000Z.MTSN.HHZ,1,0.00014666004,0.9998533399630105
2010-10-24T11:09:49.000000Z.SALB.HHZ,1,0.9960127,0.003987312316894531
2010-10-24T20:57:06.000000Z.CUC.HHZ,1,0.97690636,0.02309364080429077
2010-10-24T20:57:06.000000Z.MMN.HHZ,0,0.004215956,0.004215956199914217
2010-10-24T20:57:06.000000Z.SALB.HHZ,1,0.9954686,0.004531383514404297
2010-11-09T08:43:01.000001Z.CUC.HHZ,1,0.9985942,0.0014057755470275879
2010-11-09T08:43:01.000001Z.MCEL.HHZ,1,0.9988305,0.0011695027351379395
2010-11-09T08:43:01.000001Z.MTSN.HHZ,1,0.99877566,0.0012243390083312988
2010-11-09T08:43:01.000001Z.SALB.HHZ,1,0.9990662,0.0009338259696960449
2010-11-09T08:43:01.000001Z.SCHR.EHZ,1,0.99631304,0.003686964511871338
2010-11-09T08:43:01.000001Z.SIRI.HHZ,1,0.99422485,0.005775153636932373
2010-11-09T08:43:01.000001Z.SLCN.HHZ,1,0.99405766,0.005942344665527344
2010-12-14T13:01:20.000000Z.CUC.HHZ,1,0.9925378,0.007462203502655029
2010-12-14T13:01:20.000000Z.SCHR.EHZ,1,0.98687834,0.01312166452407837
2010-12-14T13:01:20.000000Z.SIRI.HHZ,1,0.9892123,0.010787725448608398
2010-12-24T02:46:22.000000Z.CUC.HHZ,1,0.99768746,0.0023125410079956055
2010-12-24T02:46:22.000000Z.ORI.HHZ,1,0.99988437,0.00011563301086425781
2010-12-24T02:46:22.000000Z.SALB.HHZ,1,0.9991394,0.0008605718612670898
2010-12-24T02:46:22.000000Z.SCHR.EHZ,0,0.12538835,0.12538835406303406
2010-12-24T03:55:06.000000Z.CUC.HHZ,1,0.9969199,0.003080129623413086
2010-12-24T03:55:06.000000Z.SALB.HHZ,1,0.9965739,0.003426074981689453
2010-12-26T21:47:57.000000Z.MTSN.HHZ,0,0.04557003,0.04557003080844879
2010-12-26T21:47:57.000000Z.SALB.HHZ,1,0.99382037,0.006179630756378174
2011-01-02T00:22:41.000000Z.MCEL.HHZ,1,0.99564797,0.0043520331382751465
2011-01-02T00:22:41.000000Z.MMN.HHZ,0,0.0028665834,0.0028665834106504917
2011-01-02T00:22:41.000000Z.MTSN.HHZ,0,0.98731494,0.9873149394989014
2011-01-02T00:22:41.000000Z.ORI.HHZ,1,0.9901744,0.009825587272644043
2011-01-02T00:22:41.000000Z.SALB.HHZ,1,0.99698985,0.0030101537704467773
2011-01-07T18:19:50.000000Z.MMN.HHZ,1,0.99540687,0.0045931339263916016
2011-01-07T18:19:50.000000Z.SALB.HHZ,1,0.9920499,0.007950127124786377
2011-01-11T02:44:57.999000Z.CUC.HHZ,1,0.9974904,0.002509593963623047
2011-01-11T02:44:57.999000Z.CEL.HHZ,1,0.13015915,0.8698408454656601
2011-01-11T02:44:57.999000Z.MMN.HHZ,0,0.0025061208,0.002506120828911662
2011-01-11T02:44:58.000000Z.SALB.HHZ,1,0.99965477,0.0003452301025390625
2011-01-11T02:44:58.000000Z.SIRI.HHZ,1,0.9646354,0.035364627838134766
2011-01-12T06:35:15.998000Z.CUC.HHZ,1,0.9948968,0.005103170871734619
2011-01-12T06:35:15.998000Z.MMN.HHZ,0,0.0033746103,0.0033746103290468454
2011-01-12T06:35:16.000000Z.SALB.HHZ,1,0.9963314,0.0036686062812805176
2011-01-13T10:36:21.000000Z.CUC.HHZ,1,0.99443936,0.005560636520385742
2011-01-13T10:36:21.000000Z.CEL.HHZ,0,0.05513604,0.05513603985309601
2011-01-13T10:36:21.000000Z.MMN.HHZ,0,0.0061480952,0.006148095242679119
2011-01-13T10:36:21.000000Z.SALB.HHZ,1,0.996332,0.0036680102348327637
2011-01-15T01:58:38.000000Z.CUC.HHZ,1,0.9861048,0.013895213603973389
2011-01-15T01:58:38.000000Z.MMN.HHZ,0,0.002887002,0.002887001959607005
2011-01-15T01:58:38.000000Z.SALB.HHZ,1,0.99376583,0.006234169006347656
2011-02-10T06:48:46.000000Z.CUC.HHZ,1,0.9869425,0.013057470321655273
2011-02-10T06:48:46.000000Z.MMN.HHZ,0,0.003692162,0.0036921619903296232
2011-02-10T06:48:46.000000Z.SCHR.EHZ,0,0.27912503,0.27912503480911255
2011-02-10T06:48:46.000000Z.SIRI.HHZ,1,0.9770916,0.022908389568328857
2011-02-17T07:53:09.000000Z.MMN.HHZ,1,0.9985928,0.0014072060585021973
2011-02-17T07:53:09.000000Z.SALB.HHZ,1,0.9717704,0.028229594230651855
2011-02-17T07:53:09.000000Z.SCHR.EHZ,0,0.004598111,0.004598110914230347
2011-02-17T13:49:40.000000Z.CEL.HHZ,0,0.08490161,0.0849016085267067
2011-02-17T13:49:40.000000Z.MMN.HHZ,1,0.9979551,0.0020449161529541016
2011-02-17T13:49:40.000000Z.SALB.HHZ,1,0.933783,0.06621700525283813
2011-02-17T13:49:40.000000Z.SIRI.HHZ,1,0.01970778,0.9802922196686268
2011-02-23T22:26:19.000000Z.CUC.HHZ,0,0.0017421907,0.0017421906813979149
2011-02-23T22:26:19.000000Z.SALB.HHZ,1,0.9893497,0.010650277137756348
2011-03-26T16:36:29.000000Z.CUC.HHZ,1,0.9966266,0.003373384475708008
2011-03-26T16:36:29.000000Z.SALB.HHZ,1,0.99792767,0.0020723342895507812
2011-03-26T16:36:29.000000Z.SIRI.HHZ,0,0.9653059,0.9653059244155884
2011-03-29T11:33:25.000000Z.CUC.HHZ,1,0.9854011,0.01459890604019165
2011-03-29T11:33:25.000000Z.MMN.HHZ,0,0.020223616,0.02022361569106579
2011-03-29T11:33:25.000000Z.MTSN.HHZ,1,0.9978327,0.0021672844886779785
2011-03-29T11:33:25.000000Z.SALB.HHZ,1,0.99341196,0.00658804178237915
2011-04-01T09:56:20.000000Z.CUC.HHZ,1,0.985488,0.01451200246810913
2011-04-01T09:56:20.000000Z.MMN.HHZ,0,0.0022572093,0.0022572092711925507
2011-04-01T09:56:20.000000Z.SALB.HHZ,1,0.9840942,0.015905797481536865
2011-04-02T16:25:29.000000Z.CUC.HHZ,1,0.99751866,0.0024813413619995117
2011-04-02T16:25:29.000000Z.MMN.HHZ,0,0.03154797,0.031547971069812775
2011-04-02T16:25:29.000000Z.MTSN.HHZ,0,0.8518804,0.8518803715705872
2011-04-04T01:33:23.000000Z.CUC.HHZ,1,0.97867626,0.021323740482330322
2011-04-04T01:33:23.000000Z.MMN.HHZ,1,0.99680734,0.0031926631927490234
2011-04-04T01:33:23.000000Z.MTSN.HHZ,0,0.011255944,0.011255944147706032
2011-04-04T11:38:59.000000Z.CUC.HHZ,1,0.99608517,0.003914833068847656
2011-04-04T11:38:59.000000Z.MMN.HHZ,1,0.9942567,0.0057433247566223145
2011-04-26T11:12:30.000000Z.SALB.HHZ,1,0.99676526,0.0032347440719604492
2011-04-26T11:12:30.000000Z.SCHR.EHZ,1,0.4653061,0.5346938967704773
2011-04-27T00:57:16.998000Z.CUC.HHZ,1,0.9925236,0.007476389408111572
2011-04-27T00:57:17.000000Z.SALB.HHZ,1,0.99192625,0.008073747158050537
2011-04-27T00:57:17.000000Z.SIRI.HHZ,1,0.93469876,0.06530123949050903
2011-10-09T16:08:45.000000Z.MMN.HHZ,0,0.0027280073,0.0027280072681605816
2011-10-14T11:44:11.000000Z.CUC.HHZ,1,0.99717546,0.002824544906616211
2011-10-14T11:44:11.000000Z.MMN.HHZ,0,0.0030058788,0.0030058787669986486
2011-10-14T11:44:11.000000Z.MTSN.HHZ,1,0.9004574,0.09954261779785156
2011-10-14T11:44:11.000000Z.SALB.HHZ,1,0.9627994,0.03720062971115112
2011-10-14T11:44:11.000000Z.SLCN.HHZ,1,0.95680994,0.043190062046051025
2011-10-15T01:38:52.998000Z.CUC.HHZ,1,0.9957248,0.004275202751159668
2011-10-15T01:38:52.998000Z.MMN.HHZ,0,0.007842417,0.007842416875064373
2011-10-15T01:38:53.000000Z.SALB.HHZ,1,0.9946313,0.005368709564208984
2011-10-15T18:35:58.000000Z.CUC.HHZ,1,0.9972479,0.0027521252632141113
2011-10-15T18:35:58.000000Z.MMN.HHZ,0,0.015158851,0.015158850699663162
2011-10-15T18:35:58.000000Z.MTSN.HHZ,0,0.89104164,0.89104163646698
2011-10-15T18:35:58.000000Z.SALB.HHZ,1,0.9904337,0.009566307067871094
2011-10-15T18:35:58.000000Z.SIRI.HHZ,0,0.14001752,0.1400175243616104
2011-10-15T20:32:30.000000Z.CUC.HHZ,1,0.99631643,0.0036835670471191406
2011-10-15T20:32:30.000000Z.MMN.HHZ,0,0.0031815835,0.0031815834809094667
2011-10-15T20:32:30.000000Z.MTSN.HHZ,1,0.99161875,0.008381247520446777
2011-10-15T20:32:30.000000Z.SALB.HHZ,1,0.99438816,0.005611836910247803
2011-10-18T01:15:20.000000Z.CUC.HHZ,1,0.99669445,0.0033055543899536133
2011-10-18T01:15:20.000000Z.MMN.HHZ,0,0.0019344664,0.0019344664178788662
2011-10-18T01:15:20.000000Z.MTSN.HHZ,0,0.006490298,0.006490298081189394
2011-10-18T01:15:20.000000Z.SALB.HHZ,1,0.99635005,0.0036499500274658203
2011-10-18T01:15:20.000000Z.SCHR.EHZ,1,0.9953975,0.004602491855621338
2011-10-18T01:15:20.000000Z.SLCN.HHZ,0,0.033890583,0.033890582621097565
2011-10-19T20:31:26.998000Z.CUC.HHZ,1,0.9956713,0.004328727722167969
2011-10-19T20:31:26.998000Z.MMN.HHZ,0,0.008053515,0.00805351510643959
2011-10-19T20:31:27.000000Z.MTSN.HHZ,1,0.7475609,0.25243908166885376
2011-10-19T20:31:27.000000Z.SALB.HHZ,1,0.9957426,0.004257380962371826
2011-10-19T20:31:27.000000Z.SIRI.HHZ,1,0.96494704,0.03505295515060425
2011-10-20T21:28:03.000000Z.CUC.HHZ,1,0.995175,0.004824995994567871
2011-10-20T21:28:03.000000Z.MMN.HHZ,0,0.0028291566,0.002829156583175063
2011-10-20T21:28:03.000000Z.SALB.HHZ,1,0.99445623,0.005543768405914307
2011-10-20T21:28:03.000000Z.SCHR.EHZ,1,0.9973001,0.002699911594390869
2011-11-02T14:01:56.000000Z.CUC.HHZ,1,0.9964533,0.0035467147827148438
2011-11-02T14:01:56.000000Z.MMN.HHZ,0,0.0050997697,0.005099769681692123
2011-11-02T14:01:56.000000Z.SALB.HHZ,1,0.9958591,0.004140913486480713
2011-11-02T14:01:56.000000Z.SCHR.EHZ,1,0.9959163,0.004083693027496338
2011-11-02T14:01:56.000000Z.SIRI.HHZ,1,0.9977977,0.002202272415161133
2011-11-04T20:15:02.000000Z.CUC.HHZ,1,0.9933856,0.006614387035369873
2011-11-04T20:15:02.000000Z.MMN.HHZ,1,0.98401237,0.015987634658813477
2011-11-04T20:15:02.000000Z.SALB.HHZ,1,0.98872644,0.011273562908172607
2011-11-04T20:15:02.000000Z.SCHR.EHZ,1,0.9688871,0.0311129093170166
2011-11-05T04:32:21.000000Z.CUC.HHZ,1,0.99068016,0.009319841861724854
2011-11-05T04:32:21.000000Z.MMN.HHZ,1,0.99566853,0.004331469535827637
2011-11-05T04:32:22.000000Z.SALB.HHZ,1,0.99186784,0.00813215970993042
2011-11-05T04:32:22.000000Z.SCHR.EHZ,1,0.9644342,0.03556579351425171
2011-11-06T11:20:40.000000Z.CUC.HHZ,1,0.9938298,0.006170213222503662
2011-11-06T11:20:40.000000Z.MMN.HHZ,0,0.02178362,0.02178362011909485
2011-11-06T11:20:40.000000Z.SALB.HHZ,1,0.99364096,0.0063590407371521
2011-11-07T13:23:23.000000Z.CUC.HHZ,1,0.8690687,0.1309313178062439
2011-11-07T13:23:23.000000Z.MMN.HHZ,0,0.050163094,0.05016309395432472
2011-11-07T13:23:24.000000Z.CUC.HHZ,1,0.8690687,0.1309313178062439
2011-11-07T13:23:24.000000Z.SCHR.EHZ,1,0.9855769,0.014423072338104248
2011-11-07T13:23:24.000000Z.SIRI.HHZ,1,0.99170166,0.008298337459564209
2011-11-09T12:19:28.999000Z.CUC.HHZ,1,0.9962733,0.0037267208099365234
2011-11-09T12:19:28.999000Z.MMN.HHZ,1,0.9972179,0.002782106399536133
2011-11-09T12:19:29.000000Z.SALB.HHZ,1,0.99155045,0.008449554443359375
2011-11-09T12:19:29.000000Z.SCHR.EHZ,1,0.9991097,0.0008903145790100098
2011-11-09T14:32:11.000000Z.CUC.HHZ,1,0.99829274,0.0017072558403015137
2011-11-09T14:32:11.000000Z.MMN.HHZ,0,0.0024020313,0.0024020313285291195
2011-11-09T14:32:11.000000Z.SALB.HHZ,1,0.9886825,0.01131749153137207
2011-11-09T14:32:11.000000Z.SCHR.EHZ,1,0.9982206,0.0017793774604797363
2011-11-09T17:47:44.000000Z.CUC.HHZ,1,0.9949739,0.005026102066040039
2011-11-09T17:47:44.000000Z.MMN.HHZ,1,0.9967367,0.0032632946968078613
2011-11-09T17:47:44.000000Z.SALB.HHZ,1,0.9909334,0.009066581726074219
2011-11-09T17:47:44.000000Z.SIRI.HHZ,1,0.99798274,0.0020172595977783203
2011-11-09T20:29:11.000000Z.CUC.HHZ,1,0.9952178,0.004782199859619141
2011-11-09T20:29:11.000000Z.MMN.HHZ,1,0.9914015,0.008598506450653076
2011-11-09T20:29:11.000000Z.SALB.HHZ,1,0.9969415,0.003058493137359619
2011-11-09T20:29:11.000000Z.SCHR.EHZ,1,0.995165,0.004835009574890137
2011-11-11T05:22:16.000000Z.CUC.HHZ,1,0.99630415,0.003695845603942871
2011-11-11T05:22:16.000000Z.MMN.HHZ,0,0.013017952,0.01301795244216919
2011-11-11T05:22:16.000000Z.SALB.HHZ,1,0.9969766,0.003023386001586914
2011-11-11T20:41:48.000000Z.CUC.HHZ,1,0.9887847,0.01121532917022705
