loss_train,loss_val,acc_train,acc_val
0.3748582601547241,0.12007300555706024,0.8585476875305176,0.9621196389198303
0.1412280946969986,0.08413374423980713,0.953034520149231,0.9766094088554382
0.12166289985179901,0.07543974369764328,0.9604411721229553,0.978679358959198
0.11234567314386368,0.06671019643545151,0.9639497399330139,0.9821982979774475
0.10573813319206238,0.06185154244303703,0.9665131568908691,0.9837507605552673
0.10004471987485886,0.058393608778715134,0.9687211513519287,0.9847857356071472
0.09455953538417816,0.05555736646056175,0.9709102511405945,0.9848892688751221
0.08915547281503677,0.050803493708372116,0.9729708433151245,0.9871662259101868
0.08403398841619492,0.04821709915995598,0.9748725891113281,0.9874767065048218
0.07919952273368835,0.045338552445173264,0.9768348336219788,0.9889256954193115
0.07491514086723328,0.041794709861278534,0.978328287601471,0.9903746843338013
0.07141537964344025,0.04082217067480087,0.9795721769332886,0.9902711510658264
0.0682164803147316,0.0396471731364727,0.9807896018028259,0.9899606704711914
0.06575232744216919,0.03772178664803505,0.9815646409988403,0.9905816316604614
0.06352639198303223,0.038574349135160446,0.9823888540267944,0.9903746843338013
0.06162704899907112,0.03703594580292702,0.9830278158187866,0.9908921718597412
0.060021448880434036,0.04218130186200142,0.9834134578704834,0.9889256954193115
0.058539122343063354,0.037680137902498245,0.9840826988220215,0.9907886385917664
0.05737489089369774,0.04029203951358795,0.9844645857810974,0.9901676774024963
