loss_train,loss_val,acc_train,acc_val
0.45489782094955444,0.17417626082897186,0.775969922542572,0.9490383863449097
0.20166471600532532,0.11551908403635025,0.9243865013122559,0.9666113257408142
0.15828964114189148,0.08543292433023453,0.9441756010055542,0.9770575165748596
0.12909351289272308,0.07084731012582779,0.9569034576416016,0.9813531041145325
0.11152295768260956,0.062497299164533615,0.9642429351806641,0.9834033250808716
0.10129095613956451,0.06134125590324402,0.9683458805084229,0.9831104278564453
0.09541100263595581,0.05727740377187729,0.9707935452461243,0.9833056926727295
0.09151861071586609,0.057850196957588196,0.9722973704338074,0.9835008978843689
0.08909784257411957,0.06058124452829361,0.9730404615402222,0.9823293685913086
0.08664959669113159,0.05773695930838585,0.974276602268219,0.982719898223877
0.08525636792182922,0.056800927966833115,0.9745795130729675,0.9831104278564453
0.0839008316397667,0.05542337894439697,0.9749880433082581,0.9837937951087952
0.0827551856637001,0.05619369074702263,0.9756360650062561,0.9832080602645874
0.0820537805557251,0.05713581293821335,0.9757628440856934,0.9835008978843689
0.08097941428422928,0.05612577497959137,0.9761291146278381,0.9842819571495056
0.08032858371734619,0.05490690469741821,0.9766116142272949,0.9837937951087952
0.07982183247804642,0.05538656562566757,0.9767700433731079,0.9835008978843689
0.07898128777742386,0.055028922855854034,0.9768229126930237,0.9841843247413635
0.07820961624383926,0.05502180755138397,0.9772560596466064,0.9842819571495056
0.07751838862895966,0.054299674928188324,0.9772455096244812,0.9841843247413635
0.0772399753332138,0.05361432954668999,0.9774004817008972,0.9850629568099976
0.0768478587269783,0.05471718683838844,0.9776329398155212,0.9842819571495056
0.07648598402738571,0.054753415286540985,0.977664589881897,0.9838914275169373
0.0761161521077156,0.05486109107732773,0.977766752243042,0.9843795895576477
0.0756930261850357,0.054256051778793335,0.977988600730896,0.983598530292511
0.07551733404397964,0.05394979938864708,0.9780062437057495,0.9840866923332214
0.07484600692987442,0.05447523295879364,0.97822105884552,0.9845748543739319
0.07478636503219604,0.05633106827735901,0.9782703518867493,0.9838914275169373
0.07418832182884216,0.05726403743028641,0.9783725142478943,0.9834033250808716
0.07409751415252686,0.05330783501267433,0.9784887433052063,0.984672486782074
0.07334791123867035,0.05364169180393219,0.9784851670265198,0.9844772219657898
0.07325701415538788,0.05390769615769386,0.9788690805435181,0.9842819571495056
0.07333100587129593,0.05185516178607941,0.9787246584892273,0.9849653244018555
0.0729152113199234,0.053095743060112,0.9788690805435181,0.9849653244018555
0.07268932461738586,0.052311405539512634,0.9788725972175598,0.9853558540344238
0.0718863308429718,0.053350381553173065,0.9790944457054138,0.9849653244018555
0.07189461588859558,0.054903723299503326,0.9792987108230591,0.9841843247413635
0.07127466797828674,0.05318626016378403,0.9792212843894958,0.9845748543739319
0.07128535956144333,0.05203152075409889,0.9793691635131836,0.9850629568099976
0.07126272469758987,0.052862703800201416,0.9794043898582458,0.9847700595855713
0.07149600982666016,0.05157369375228882,0.9791789650917053,0.9851605892181396
0.07059694826602936,0.05302844196557999,0.9795346856117249,0.9847700595855713
0.07056593894958496,0.05171676352620125,0.9796262383460999,0.9851605892181396
0.07075405865907669,0.05126700922846794,0.9795382022857666,0.985551118850708
0.07008712738752365,0.05283273011445999,0.9798622131347656,0.984672486782074
0.07010198384523392,0.05201465263962746,0.9796051383018494,0.984672486782074
0.06972607225179672,0.05289439484477043,0.9797988533973694,0.9850629568099976
0.06990720331668854,0.05247636139392853,0.9798657298088074,0.9850629568099976
0.06967794895172119,0.05116123706102371,0.9800277352333069,0.985551118850708
0.06907765567302704,0.05199342593550682,0.9799960851669312,0.9854534864425659
0.06895756721496582,0.05196767672896385,0.9803024530410767,0.9854534864425659
0.0690072774887085,0.05308065935969353,0.9802812933921814,0.9847700595855713
0.0685371533036232,0.05082946643233299,0.9799889922142029,0.9859415888786316
0.06859920918941498,0.05097166821360588,0.9801545143127441,0.9856487512588501
0.0686262771487236,0.052426666021347046,0.9799996018409729,0.985551118850708
0.06835358589887619,0.052494775503873825,0.9802179336547852,0.9849653244018555
0.06781724095344543,0.05174308270215988,0.9804891347885132,0.9849653244018555
0.06813164800405502,0.05450703576207161,0.9803165197372437,0.9840866923332214
0.0679931566119194,0.05337441712617874,0.9804221987724304,0.9847700595855713
0.06760960817337036,0.051231663674116135,0.9804856181144714,0.9853558540344238
0.06773092597723007,0.05046605318784714,0.9802144169807434,0.985551118850708
0.06724414974451065,0.05166846886277199,0.9805806875228882,0.9850629568099976
0.067134790122509,0.04964765906333923,0.9806722402572632,0.9857463836669922
0.06702905893325806,0.04942679777741432,0.9805736541748047,0.9862344861030579
0.06645771861076355,0.05216147378087044,0.9806757569313049,0.9852582216262817
0.06700211018323898,0.051165174692869186,0.9806652069091797,0.9850629568099976
0.06664887070655823,0.05397544056177139,0.9807356595993042,0.9841843247413635
0.06672609597444534,0.051955875009298325,0.9808905720710754,0.9849653244018555
0.0665142759680748,0.05090101435780525,0.9806652069091797,0.9863321185112
0.06645429134368896,0.05151091143488884,0.9808624386787415,0.9851605892181396
0.06644871085882187,0.05162530764937401,0.9808025360107422,0.9850629568099976
0.06611968576908112,0.051480237394571304,0.9807849526405334,0.9851605892181396
0.0664331465959549,0.05290384218096733,0.9806827902793884,0.9849653244018555
0.06608638912439346,0.04957512766122818,0.9809892177581787,0.9857463836669922
