traccia,y_Mano,y_predict,delta
trace_0,0,0.0036291229,0.0036291228607296944
trace_1,1,0.14470787,0.8552921265363693
trace_2,0,0.010690857,0.010690856724977493
trace_3,1,0.9731847,0.026815295219421387
trace_4,1,0.998475,0.0015249848365783691
trace_5,0,0.006338297,0.006338296923786402
trace_6,1,0.99924386,0.0007561445236206055
trace_7,0,0.49589545,0.4958954453468323
trace_8,1,0.9995579,0.00044208765029907227
trace_9,0,0.0016526522,0.0016526521649211645
trace_10,1,0.10777356,0.892226442694664
trace_11,1,0.99840075,0.0015992522239685059
trace_12,0,0.36917797,0.3691779673099518
trace_13,0,0.003434588,0.0034345879685133696
trace_14,1,0.9973424,0.002657592296600342
trace_15,0,0.0043617464,0.004361746367067099
trace_16,0,0.007437629,0.007437629159539938
trace_17,1,0.99345714,0.006542861461639404
trace_18,1,0.9904835,0.009516477584838867
trace_19,1,0.99087393,0.009126067161560059
trace_20,0,0.0028417204,0.0028417203575372696
trace_21,1,0.99144113,0.008558869361877441
trace_22,1,0.105820015,0.8941799849271774
trace_23,1,0.9927919,0.007208108901977539
trace_24,1,0.9989247,0.0010753273963928223
trace_25,0,0.084456876,0.08445687592029572
trace_26,0,0.005347941,0.005347941070795059
trace_27,0,0.0024390914,0.0024390914477407932
trace_28,1,0.9816992,0.018300771713256836
trace_29,0,0.038551167,0.03855116665363312
trace_30,0,0.04152049,0.04152049124240875
trace_31,1,0.9909691,0.00903087854385376
trace_32,0,0.0025318868,0.002531886799260974
trace_33,1,0.9982039,0.001796126365661621
trace_34,0,0.00095821876,0.0009582187631167471
trace_35,1,0.998483,0.0015169978141784668
trace_36,0,0.024814049,0.024814048781991005
trace_37,0,0.040183138,0.040183138102293015
trace_38,0,0.006354568,0.006354568060487509
trace_39,1,0.0050829104,0.9949170895852149
trace_40,1,0.9982141,0.001785874366760254
trace_41,0,0.0036418354,0.0036418354138731956
trace_42,1,0.9988431,0.001156926155090332
trace_43,1,0.9977798,0.0022202134132385254
trace_44,1,0.9962768,0.0037232041358947754
trace_45,1,0.7588732,0.24112677574157715
trace_46,1,0.9921659,0.007834076881408691
trace_47,1,0.9909943,0.009005725383758545
