loss_train,loss_val,acc_train,acc_val
0.32572615146636963,0.09851956367492676,0.8831269145011902,0.971020519733429
0.12953022122383118,0.0766521692276001,0.9577643275260925,0.9801283478736877
0.11257022619247437,0.06392600387334824,0.9642370939254761,0.9839577674865723
0.103064626455307,0.06109388545155525,0.9679763317108154,0.9839577674865723
0.095057412981987,0.05431100353598595,0.970868706703186,0.985924243927002
0.0878600999712944,0.04870358482003212,0.9735190272331238,0.9874767065048218
0.08153136819601059,0.049753278493881226,0.9760143756866455,0.9869592189788818
0.07642129063606262,0.04828646406531334,0.9779501557350159,0.9874767065048218
0.07220018655061722,0.04603440687060356,0.9793944358825684,0.9877871870994568
0.06867348402738571,0.04010194540023804,0.9805551767349243,0.9898571968078613
0.06574265658855438,0.04068540409207344,0.9814966320991516,0.9899606704711914
0.06351650506258011,0.03816112130880356,0.9824002385139465,0.9899606704711914
0.06176554039120674,0.036446064710617065,0.9829257726669312,0.9909956455230713
0.05991004779934883,0.03726259618997574,0.9836441278457642,0.9905816316604614
0.0585501492023468,0.03483247756958008,0.9840259552001953,0.9918236136436462
0.05721981078386307,0.03629178926348686,0.9844607710838318,0.9906851649284363
0.05599776655435562,0.03474057838320732,0.9848993420600891,0.9914096593856812
0.05511727184057236,0.03735999017953873,0.9851904511451721,0.9910991787910461
0.05411098152399063,0.03514756262302399,0.985451340675354,0.9917201399803162
0.053244370967149734,0.03278900310397148,0.9858067631721497,0.9920306205749512
0.05252625420689583,0.0338137112557888,0.9860071539878845,0.9923411011695862
0.05190664902329445,0.03307598456740379,0.9861885905265808,0.992134153842926
0.05119059607386589,0.034168507903814316,0.9863814115524292,0.9920306205749512
0.0506381057202816,0.03393503278493881,0.9864570498466492,0.9920306205749512
0.050028540194034576,0.03300683945417404,0.9868200421333313,0.992134153842926
0.04955866187810898,0.03434830158948898,0.9869712591171265,0.9914096593856812
0.04919314384460449,0.03496276214718819,0.9870052933692932,0.9916166663169861
0.048689719289541245,0.033415887504816055,0.9872170090675354,0.9918236136436462
0.04834427684545517,0.032241251319646835,0.9872736930847168,0.9922376275062561
0.04777732118964195,0.03579030930995941,0.9874325394630432,0.9909956455230713
0.04745549336075783,0.03270100802183151,0.98774254322052,0.992134153842926
0.04711299389600754,0.032859429717063904,0.9876253604888916,0.9918236136436462
0.04676050320267677,0.032803550362586975,0.9878786206245422,0.992134153842926
0.04643414542078972,0.036094728857278824,0.9878106117248535,0.9910991787910461
0.046069782227277756,0.033611197024583817,0.9879466891288757,0.9920306205749512
0.045833755284547806,0.03353890776634216,0.9879845380783081,0.992134153842926
0.04543415084481239,0.03250972181558609,0.9881811141967773,0.9923411011695862
0.04518968239426613,0.033697664737701416,0.9882000088691711,0.9918236136436462
