traccia,y_Mano,y_predict,delta
trace_0,0,0.0024894467,0.0024894466623663902
trace_1,1,0.0045590773,0.9954409226775169
trace_2,0,0.0025260686,0.0025260685943067074
trace_3,1,0.9858045,0.014195501804351807
trace_4,1,0.9976285,0.002371490001678467
trace_5,0,0.005183537,0.005183537025004625
trace_6,1,0.99969935,0.0003006458282470703
trace_7,0,0.059938233,0.059938233345746994
trace_8,1,0.9994729,0.0005270838737487793
trace_9,0,0.0016568128,0.0016568128485232592
trace_10,1,0.076242946,0.9237570539116859
trace_11,1,0.9989215,0.001078486442565918
trace_12,0,0.11058782,0.11058782041072845
trace_13,0,0.0050300723,0.005030072294175625
trace_14,1,0.99884856,0.001151442527770996
trace_15,0,0.0033912945,0.0033912945073097944
trace_16,0,0.027317962,0.027317961677908897
trace_17,1,0.9862531,0.013746917247772217
trace_18,1,0.9929733,0.00702667236328125
trace_19,1,0.9811321,0.018867909908294678
trace_20,0,0.0023575996,0.0023575995583087206
trace_21,1,0.9883414,0.01165860891342163
trace_22,1,0.06481271,0.9351872876286507
trace_23,1,0.9958609,0.004139125347137451
trace_24,1,0.9996947,0.0003052949905395508
trace_25,0,0.16808335,0.16808335483074188
trace_26,0,0.005730312,0.0057303118519485
trace_27,0,0.0032772212,0.003277221228927374
trace_28,1,0.99652207,0.003477931022644043
trace_29,0,0.017595774,0.017595773562788963
trace_30,0,0.0064758323,0.006475832313299179
trace_31,1,0.99321765,0.006782352924346924
trace_32,0,0.006974963,0.006974963005632162
trace_33,1,0.9982887,0.0017113089561462402
trace_34,0,0.0010830242,0.00108302419539541
trace_35,1,0.9992519,0.0007480978965759277
trace_36,0,0.027154269,0.027154268696904182
trace_37,0,0.104866095,0.10486609488725662
trace_38,0,0.028924279,0.028924278914928436
trace_39,1,0.006368228,0.9936317722313106
trace_40,1,0.99715257,0.002847433090209961
trace_41,0,0.002440427,0.002440426964312792
trace_42,1,0.998855,0.001145005226135254
trace_43,1,0.99851424,0.0014857649803161621
trace_44,1,0.9950565,0.004943490028381348
trace_45,1,0.05810891,0.9418910890817642
trace_46,1,0.9951067,0.004893302917480469
trace_47,1,0.9995254,0.00047457218170166016
trace_48,1,0.9973545,0.0026454925537109375
trace_49,1,0.9838831,0.0161169171333313
trace_50,1,0.99745435,0.002545654773712158
trace_51,0,0.026451789,0.02645178884267807
trace_52,0,0.0009225915,0.0009225914836861193
trace_53,0,0.0049517574,0.004951757378876209
trace_54,0,0.015350386,0.015350385569036007
trace_55,1,0.9967007,0.0032992959022521973
trace_56,1,0.99772865,0.0022713541984558105
trace_57,1,0.99756193,0.002438068389892578
trace_58,1,0.87919545,0.1208045482635498
trace_59,1,0.99822456,0.0017754435539245605
trace_60,1,0.9978935,0.00210648775100708
trace_61,1,0.9972371,0.002762913703918457
trace_62,1,0.9988109,0.001189112663269043
trace_63,1,0.99710745,0.0028925538063049316
trace_64,1,0.9953674,0.00463259220123291
trace_65,0,0.015543917,0.015543917194008827
trace_66,0,0.0034277693,0.0034277692902833223
trace_67,1,0.9959408,0.004059195518493652
trace_68,1,0.99970657,0.00029343366622924805
trace_69,1,0.9929658,0.007034182548522949
trace_70,1,0.8448316,0.15516841411590576
trace_71,0,0.003208683,0.003208683105185628
trace_72,1,0.9837616,0.016238391399383545
trace_73,1,0.055938486,0.9440615139901638
trace_74,1,0.99930906,0.0006909370422363281
trace_75,1,0.9938775,0.00612252950668335
trace_76,0,0.0052170884,0.005217088386416435
trace_77,0,0.0033949923,0.003394992323592305
trace_78,1,0.0020364686,0.997963531408459
trace_79,0,0.30858663,0.30858662724494934
trace_80,1,0.99100995,0.008990049362182617
trace_81,1,0.99823254,0.0017674565315246582
trace_82,0,0.00037633552,0.0003763355198316276
trace_83,1,0.9987452,0.0012547969818115234
trace_84,0,0.028651731,0.028651731088757515
trace_85,1,0.99555165,0.004448354244232178
trace_86,1,0.99946946,0.000530540943145752
trace_87,1,0.9992384,0.0007616281509399414
trace_88,1,0.99559116,0.004408836364746094
trace_89,1,0.99508935,0.004910647869110107
trace_90,1,0.9801861,0.019813895225524902
trace_91,1,0.07494508,0.9250549226999283
trace_92,1,0.9967044,0.003295600414276123
trace_93,0,0.9809342,0.980934202671051
trace_94,1,0.99920624,0.000793755054473877
trace_95,0,0.01998696,0.019986959174275398
trace_96,1,0.9952127,0.004787325859069824
trace_97,1,0.9991021,0.0008978843688964844
trace_98,1,0.9980642,0.0019357800483703613
trace_99,1,0.98451173,0.015488266944885254
trace_100,0,0.11863075,0.11863075196743011
trace_101,1,0.9979499,0.0020501017570495605
trace_102,0,0.002296468,0.002296468010172248
trace_103,0,0.11430374,0.11430373787879944
trace_104,1,0.9978404,0.002159595489501953
trace_105,1,0.9984534,0.001546621322631836
trace_106,1,0.99797314,0.002026855945587158
trace_107,0,0.023379827,0.023379826918244362
trace_108,1,0.9996308,0.00036919116973876953
trace_109,1,0.9934546,0.006545424461364746
trace_110,0,0.014763288,0.01476328819990158
trace_111,0,0.6738182,0.6738181710243225
trace_112,1,0.9987589,0.0012410879135131836
trace_113,1,0.99392915,0.006070852279663086
trace_114,0,0.03055842,0.030558420345187187
trace_115,0,0.9898302,0.9898301959037781
trace_116,1,0.9989188,0.001081228256225586
trace_117,1,0.81846017,0.18153983354568481
trace_118,1,0.99619293,0.00380706787109375
trace_119,0,0.18612842,0.1861284226179123
trace_120,1,0.9984351,0.0015649199485778809
trace_121,1,0.67784625,0.3221537470817566
trace_122,0,0.0014858794,0.001485879416577518
trace_123,0,0.455789,0.4557889997959137
trace_124,0,0.004521861,0.004521861206740141
trace_125,0,0.0066883797,0.006688379682600498
trace_126,0,0.002417917,0.0024179168976843357
trace_127,0,0.001020027,0.001020026975311339
trace_128,0,0.01227172,0.012271719984710217
trace_129,1,0.99925333,0.0007466673851013184
